,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-21,Morgan Keegan,Not Provided,5,outperform,-0.0
1,1,1,-0.0,M,-2147483648,2005-12-16,UBS,12 month,5,buy 2,13.0
2,2,2,-0.0,M,-2147483648,2005-12-12,Cowen,Not Provided,-2147483648,no rating system,-0.0
3,3,3,-0.0,M,-2147483648,2005-11-18,Barclays,Not Provided,5,overwt/neutral,11.5
4,4,4,-0.0,M,-2147483648,2005-11-17,Baird,Not Provided,5,outperform,15.0
5,5,5,-0.0,U,-2147483648,2005-11-17,Buckingham Research Group,Not Provided,5,strong buy,-0.0
6,6,6,-0.0,M,-2147483648,2005-10-31,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
7,7,7,-0.0,M,-2147483648,2005-10-27,Merriman Capital,Not Provided,3,neutral,-0.0
8,8,8,-0.0,R,-2147483648,2005-10-26,"Broadpoint Capital, Inc",Not Provided,5,buy,12.0
9,9,9,-0.0,R,-2147483648,2005-10-26,Jefferies,12 month,1,underperform,8.0
10,10,10,-0.0,M,-2147483648,2005-10-26,Lazard Capital Markets,Not Provided,5,buy,13.0
11,11,11,-0.0,M,-2147483648,2005-10-25,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
12,12,12,-0.0,R,-2147483648,2005-10-25,Raymond James,Not Provided,1,underperform,-0.0
13,13,13,-0.0,M,-2147483648,2005-10-25,Susquehanna Financial,Not Provided,3,neutral,-0.0
14,14,14,-0.0,D,-2147483648,2005-10-11,HSBC,Not Provided,3,neutral,11.14
15,15,15,-0.0,M,-2147483648,2005-08-31,EVA Dimensions,Not Provided,5,strong buy,-0.0
16,16,16,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
17,17,17,-0.0,M,-2147483648,2005-08-02,First Global Stockbroking,Not Provided,5,sector outperform,-0.0
18,18,18,-0.0,M,-2147483648,2005-07-28,Soleil Securities,Not Provided,3,hold,-0.0
19,19,19,-0.0,M,-2147483648,2005-07-13,Pacific Crest Securities,Not Provided,5,outperform,-0.0
