,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-23,Rochdale Securities,Not Provided,3,hold,20.81
1,1,1,-0.0,M,-2147483648,2005-12-16,Barclays,Not Provided,3,equalwt/neutral,18.8
2,2,2,-0.0,M,-2147483648,2005-12-15,Credit Suisse,12 month,1,underperform,17.01
3,3,3,-0.0,M,-2147483648,2005-12-15,Prudential Equity Group Inc,Not Provided,3,neutral weight,21.48
4,4,4,-0.0,U,-2147483648,2005-12-05,Morgan Stanley,12 month,3,Equalwt/Attractive,21.48
5,5,5,-0.0,M,-2147483648,2005-10-19,BB&T Capital Markets,Not Provided,3,hold,-0.0
6,6,6,-0.0,N,-2147483648,2005-08-04,First Global Stockbroking,Not Provided,5,sector outperform,-0.0
7,7,7,-0.0,U,-2147483648,2005-07-27,CIBC World Markets,Not Provided,5,sector outperform,25.06
8,8,8,-0.0,M,-2147483648,2005-07-25,HSBC,Not Provided,5,overweight,28.6
9,9,9,-0.0,N,-2147483648,2005-07-22,Bear Stearns & Co,Not Provided,5,outperform,26.85
10,10,10,-0.0,M,-2147483648,2005-06-17,UBS,Not Provided,2,reduce 1,11.64
11,11,11,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
12,12,12,-0.0,U,-2147483648,2005-06-16,KeyBanc Capital Markets,12 month,5,buy,25.96
13,13,13,-0.0,M,-2147483648,2005-05-03,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
14,14,14,-0.0,M,-2147483648,2005-04-06,Goldman Sachs,Not Provided,3,in-line,-0.0
15,15,15,-0.0,D,-2147483648,2004-10-20,J.P. Morgan,Not Provided,1,underweight,-0.0
16,16,16,-0.0,M,-2147483648,2006-01-24,CIBC World Markets,Not Provided,5,sector outperform,25.06
17,17,17,-0.0,M,-2147483648,2006-01-23,HSBC,Not Provided,5,overweight,28.6
18,18,18,-0.0,M,-2147483648,2005-12-23,Rochdale Securities,Not Provided,3,hold,20.81
19,19,19,-0.0,M,-2147483648,2005-12-16,Barclays,Not Provided,3,equalwt/neutral,18.8
20,20,20,-0.0,M,-2147483648,2005-12-15,Credit Suisse,12 month,1,underperform,17.01
21,21,21,-0.0,M,-2147483648,2005-12-15,Prudential Equity Group Inc,Not Provided,3,neutral weight,21.48
22,22,22,-0.0,U,-2147483648,2005-12-05,Morgan Stanley,12 month,3,Equalwt/Attractive,21.48
23,23,23,-0.0,M,-2147483648,2005-10-19,BB&T Capital Markets,Not Provided,3,hold,-0.0
24,24,24,-0.0,N,-2147483648,2005-08-04,First Global Stockbroking,Not Provided,5,sector outperform,-0.0
25,25,25,-0.0,N,-2147483648,2005-07-22,Bear Stearns & Co,Not Provided,5,outperform,26.85
26,26,26,-0.0,M,-2147483648,2005-06-17,UBS,Not Provided,2,reduce 1,11.64
27,27,27,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
28,28,28,-0.0,U,-2147483648,2005-06-16,KeyBanc Capital Markets,12 month,5,buy,25.96
29,29,29,-0.0,M,-2147483648,2005-05-03,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
30,30,30,-0.0,M,-2147483648,2005-04-06,Goldman Sachs,Not Provided,3,in-line,-0.0
31,31,31,-0.0,D,-2147483648,2004-10-20,J.P. Morgan,Not Provided,1,underweight,-0.0
32,32,32,-0.0,M,-2147483648,2006-02-24,Credit Suisse,12 month,1,underperform,17.01
33,33,33,-0.0,M,-2147483648,2006-02-24,UBS,Not Provided,2,reduce 1,11.64
34,34,34,-0.0,M,-2147483648,2006-02-24,Rochdale Securities,Not Provided,3,hold,19.6
35,35,35,-0.0,M,-2147483648,2006-02-24,Barclays,Not Provided,3,equalwt/neutral,20.59
36,36,36,-0.0,M,-2147483648,2006-02-23,HSBC,Not Provided,5,overweight,28.64
37,37,37,-0.0,M,-2147483648,2006-02-21,CIBC World Markets,Not Provided,5,sector outperform,25.06
38,38,38,-0.0,M,-2147483648,2005-12-15,Prudential Equity Group Inc,Not Provided,3,neutral weight,21.48
39,39,39,-0.0,U,-2147483648,2005-12-05,Morgan Stanley,12 month,3,Equalwt/Attractive,21.48
40,40,40,-0.0,M,-2147483648,2005-10-19,BB&T Capital Markets,Not Provided,3,hold,-0.0
41,41,41,-0.0,N,-2147483648,2005-08-04,First Global Stockbroking,Not Provided,5,sector outperform,-0.0
42,42,42,-0.0,N,-2147483648,2005-07-22,Bear Stearns & Co,Not Provided,5,outperform,26.85
43,43,43,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
44,44,44,-0.0,U,-2147483648,2005-06-16,KeyBanc Capital Markets,12 month,5,buy,25.96
