,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
0,0,-0.0,M,-2147483648,2005-12-22,Prudential Equity Group Inc,Not Provided,1,underweight,26.62,0.0
1,1,-0.0,M,-2147483648,2005-12-15,UBS,12 month,5,buy 2,35.49,1.0
2,2,-0.0,M,-2147483648,2005-12-15,Barclays,12 month,5,overwt/positive,37.46,2.0
3,3,-0.0,N,-2147483648,2005-12-09,EVA Dimensions,Not Provided,3,hold,-0.0,3.0
4,4,-0.0,M,-2147483648,2005-12-06,Morgan Stanley,Not Provided,3,Equalwt/In-Line,28.59,4.0
5,5,-0.0,M,-2147483648,2005-12-02,Buckingham Research Group,Not Provided,3,neutral,29.58,5.0
6,6,-0.0,M,-2147483648,2005-10-26,D.A. Davidson & Co,18 month,5,buy,37.46,6.0
7,7,-0.0,M,-2147483648,2005-10-26,CIBC World Markets,18 month,3,sector perform,35.49,7.0
8,8,-0.0,N,-2147483648,2005-07-13,Soleil Securities,Not Provided,3,hold,-0.0,8.0
9,9,-0.0,M,-2147483648,2005-06-27,Credit Suisse,Not Provided,-2147483648,restricted,-0.0,9.0
10,10,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0,10.0
11,11,-0.0,M,-2147483648,2005-06-03,Goldman Sachs,Not Provided,3,in-line,-0.0,11.0
12,12,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,5,overweight,-0.0,12.0
13,13,-0.0,M,-2147483648,2006-01-23,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0,13.0
14,14,-0.0,M,-2147483648,2006-01-18,Soleil Securities,Not Provided,3,hold,-0.0,14.0
15,15,-0.0,M,-2147483648,2006-01-06,BMO Capital Markets,Not Provided,1,underperform,27.6,15.0
16,16,-0.0,M,-2147483648,2006-01-05,D.A. Davidson & Co,18 month,5,buy,37.46,16.0
17,17,-0.0,U,-2147483648,2006-01-04,EVA Dimensions,Not Provided,5,buy,-0.0,17.0
18,18,-0.0,M,-2147483648,2005-12-22,Prudential Equity Group Inc,Not Provided,1,underweight,26.62,18.0
19,19,-0.0,M,-2147483648,2005-12-15,UBS,12 month,5,buy 2,35.49,19.0
20,20,-0.0,M,-2147483648,2005-12-15,Barclays,12 month,5,overwt/positive,37.46,20.0
21,21,-0.0,M,-2147483648,2005-12-06,Morgan Stanley,Not Provided,3,Equalwt/In-Line,28.59,21.0
22,22,-0.0,M,-2147483648,2005-12-02,Buckingham Research Group,Not Provided,3,neutral,29.58,22.0
23,23,-0.0,M,-2147483648,2005-10-26,CIBC World Markets,18 month,3,sector perform,35.49,23.0
24,24,-0.0,M,-2147483648,2005-06-27,Credit Suisse,Not Provided,-2147483648,restricted,-0.0,24.0
25,25,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0,25.0
26,26,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,5,overweight,-0.0,26.0
27,27,-0.0,M,-2147483648,2006-02-09,CIBC World Markets,18 month,3,sector perform,35.49,27.0
28,28,-0.0,M,-2147483648,2006-02-03,UBS,12 month,5,buy 2,38.94,28.0
29,29,-0.0,M,-2147483648,2006-02-03,Prudential Equity Group Inc,Not Provided,1,underweight,26.62,29.0
30,30,-0.0,M,-2147483648,2006-02-03,Soleil Securities,Not Provided,3,hold,-0.0,30.0
31,31,-0.0,M,-2147483648,2006-02-03,Barclays,12 month,5,overwt/positive,38.45,31.0
32,32,-0.0,M,-2147483648,2006-02-02,BMO Capital Markets,Not Provided,1,underperform,27.6,32.0
33,33,-0.0,M,-2147483648,2006-02-02,D.A. Davidson & Co,18 month,5,buy,37.46,33.0
34,34,-0.0,M,-2147483648,2006-01-23,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0,34.0
35,35,-0.0,U,-2147483648,2006-01-04,EVA Dimensions,Not Provided,5,buy,-0.0,35.0
36,36,-0.0,M,-2147483648,2005-12-06,Morgan Stanley,Not Provided,3,Equalwt/In-Line,28.59,36.0
37,37,-0.0,M,-2147483648,2005-12-02,Buckingham Research Group,Not Provided,3,neutral,29.58,37.0
38,38,-0.0,M,-2147483648,2005-06-27,Credit Suisse,Not Provided,-2147483648,restricted,-0.0,38.0
39,39,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0,39.0
40,40,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,5,overweight,-0.0,40.0
41,41,-0.0,M,-2147483648,2006-03-24,Buckingham Research Group,Not Provided,3,neutral,31.55,41.0
42,42,-0.0,D,-2147483648,2006-03-15,EVA Dimensions,Not Provided,3,hold,-0.0,42.0
43,43,-0.0,U,-2147483648,2006-03-10,CIBC World Markets,18 month,5,sector outperform,34.5,43.0
44,44,-0.0,M,-2147483648,2006-02-03,UBS,12 month,5,buy 2,38.94,44.0
45,45,-0.0,M,-2147483648,2006-02-03,Prudential Equity Group Inc,Not Provided,1,underweight,26.62,45.0
46,46,-0.0,M,-2147483648,2006-02-03,Soleil Securities,Not Provided,3,hold,-0.0,46.0
47,47,-0.0,M,-2147483648,2006-02-03,Barclays,12 month,5,overwt/positive,38.45,47.0
48,48,-0.0,M,-2147483648,2006-02-02,BMO Capital Markets,Not Provided,1,underperform,27.6,48.0
49,49,-0.0,M,-2147483648,2006-02-02,D.A. Davidson & Co,18 month,5,buy,37.46,49.0
50,50,-0.0,M,-2147483648,2006-01-23,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0,50.0
51,51,-0.0,M,-2147483648,2005-12-06,Morgan Stanley,Not Provided,3,Equalwt/In-Line,28.59,51.0
