,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
0,0,-0.0,M,-2147483648,2014-03-28,J.P. Morgan,9 month,5,overweight,673.15,0.0
1,1,-0.0,M,-2147483648,2014-01-17,CM Research,Not Provided,5,buy,745.95,1.0
2,2,-0.0,M,-2147483648,2014-04-28,Jefferies,12 month,5,buy,698.08,2.0
3,3,-0.0,M,-2147483648,2014-04-17,Morgan Stanley,12 month,5,Overwt/In-Line,643.23,3.0
4,4,-0.0,M,-2147483648,2014-04-17,J.P. Morgan,3 month,5,overweight,643.23,4.0
5,5,-0.0,M,-2147483648,2014-04-17,Baird,12 month,5,outperform,673.15,5.0
6,6,-0.0,M,-2147483648,2014-04-17,William Blair & Co,Not Provided,5,outperform,-0.0,6.0
7,7,-0.0,M,-2147483648,2014-04-17,Oppenheimer & Co,12 month,3,market perform,608.33,7.0
8,8,-0.0,M,-2147483648,2014-04-17,Nomura,12 month,5,buy,698.08,8.0
9,9,-0.0,M,-2147483648,2014-04-17,Topeka Capital Markets Inc,12 month,5,buy,655.2,9.0
10,10,-0.0,M,-2147483648,2014-04-16,UBS,12 month,5,buy,663.18,10.0
11,11,-0.0,M,-2147483648,2014-01-17,CM Research,Not Provided,5,buy,745.95,11.0
12,12,-0.0,M,-2147483648,2014-05-30,Topeka Capital Markets Inc,12 month,5,buy,655.2,12.0
13,13,-0.0,M,-2147483648,2014-05-28,Pivotal Research Group LLC,12 month,3,hold,568.44,13.0
14,14,-0.0,M,-2147483648,2014-05-23,Baird,12 month,5,outperform,673.15,14.0
15,15,-0.0,M,-2147483648,2014-05-14,Nomura,12 month,5,buy,673.15,15.0
16,16,-0.0,M,-2147483648,2014-05-02,Jefferies,12 month,5,buy,698.08,16.0
17,17,-0.0,M,-2147483648,2014-04-17,Morgan Stanley,12 month,5,Overwt/In-Line,643.23,17.0
18,18,-0.0,M,-2147483648,2014-04-17,J.P. Morgan,3 month,5,overweight,643.23,18.0
19,19,-0.0,M,-2147483648,2014-04-17,William Blair & Co,Not Provided,5,outperform,-0.0,19.0
20,20,-0.0,M,-2147483648,2014-04-17,Oppenheimer & Co,12 month,3,market perform,608.33,20.0
21,21,-0.0,M,-2147483648,2014-04-16,UBS,12 month,5,buy,663.18,21.0
22,22,-0.0,M,-2147483648,2014-01-17,CM Research,Not Provided,5,buy,745.95,22.0
23,23,-0.0,M,-2147483648,2014-06-27,Topeka Capital Markets Inc,12 month,5,buy,655.2,23.0
24,24,-0.0,M,-2147483648,2014-06-26,Jefferies,12 month,5,buy,698.08,24.0
25,25,-0.0,M,-2147483648,2014-06-26,Baird,12 month,5,outperform,673.15,25.0
26,26,-0.0,M,-2147483648,2014-06-26,Nomura,12 month,5,buy,673.15,26.0
27,27,-0.0,M,-2147483648,2014-06-26,JMP Securities,12 month,4,market outperform,693.1,27.0
28,28,-0.0,M,-2147483648,2014-06-13,Bernstein,Not Provided,5,outperform,698.08,28.0
29,29,-0.0,M,-2147483648,2014-05-28,Pivotal Research Group LLC,12 month,3,hold,568.44,29.0
30,30,-0.0,M,-2147483648,2014-04-17,Morgan Stanley,12 month,5,Overwt/In-Line,643.23,30.0
31,31,-0.0,M,-2147483648,2014-04-17,J.P. Morgan,3 month,5,overweight,643.23,31.0
32,32,-0.0,M,-2147483648,2014-04-17,William Blair & Co,Not Provided,5,outperform,-0.0,32.0
33,33,-0.0,M,-2147483648,2014-04-17,Oppenheimer & Co,12 month,3,market perform,608.33,33.0
34,34,-0.0,M,-2147483648,2014-04-16,UBS,12 month,5,buy,663.18,34.0
35,35,-0.0,M,-2147483648,2014-01-17,CM Research,Not Provided,5,buy,745.95,35.0
36,36,-0.0,M,-2147483648,2014-07-18,J.P. Morgan,12 month,5,overweight,668.17,36.0
37,37,-0.0,M,-2147483648,2014-07-18,Jefferies,12 month,5,buy,698.08,37.0
38,38,-0.0,M,-2147483648,2014-07-18,Baird,12 month,5,outperform,688.11,38.0
39,39,-0.0,M,-2147483648,2014-07-18,William Blair & Co,Not Provided,5,outperform,-0.0,39.0
40,40,-0.0,M,-2147483648,2014-07-18,Nomura,12 month,5,buy,673.15,40.0
41,41,-0.0,M,-2147483648,2014-07-18,JMP Securities,12 month,4,market outperform,693.1,41.0
42,42,-0.0,M,-2147483648,2014-07-18,"Morningstar, Inc",Not Provided,3,hold,-0.0,42.0
43,43,-0.0,M,-2147483648,2014-07-18,Pivotal Research Group LLC,12 month,3,hold,568.44,43.0
44,44,-0.0,M,-2147483648,2014-07-17,UBS,12 month,5,buy,668.17,44.0
45,45,-0.0,M,-2147483648,2014-07-17,Oppenheimer & Co,12 month,3,market perform,654.2,45.0
46,46,-0.0,M,-2147483648,2014-07-11,Topeka Capital Markets Inc,12 month,5,buy,655.2,46.0
47,47,-0.0,M,-2147483648,2014-06-13,Bernstein,Not Provided,5,outperform,698.08,47.0
48,48,-0.0,M,-2147483648,2014-01-17,CM Research,Not Provided,5,buy,745.95,48.0
49,49,-0.0,M,-2147483648,2014-07-18,J.P. Morgan,12 month,5,overweight,668.17,49.0
50,50,-0.0,M,-2147483648,2014-07-18,Jefferies,12 month,5,buy,698.08,50.0
51,51,-0.0,M,-2147483648,2014-07-18,Baird,12 month,5,outperform,688.11,51.0
52,52,-0.0,M,-2147483648,2014-07-18,William Blair & Co,Not Provided,5,outperform,-0.0,52.0
53,53,-0.0,M,-2147483648,2014-07-18,Nomura,12 month,5,buy,673.15,53.0
54,54,-0.0,M,-2147483648,2014-07-18,JMP Securities,12 month,4,market outperform,693.1,54.0
55,55,-0.0,M,-2147483648,2014-07-18,"Morningstar, Inc",Not Provided,3,hold,-0.0,55.0
56,56,-0.0,M,-2147483648,2014-07-18,Pivotal Research Group LLC,12 month,3,hold,568.44,56.0
57,57,-0.0,M,-2147483648,2014-07-17,UBS,12 month,5,buy,668.17,57.0
58,58,-0.0,M,-2147483648,2014-07-17,Oppenheimer & Co,12 month,3,market perform,654.2,58.0
59,59,-0.0,M,-2147483648,2014-07-11,Topeka Capital Markets Inc,12 month,5,buy,655.2,59.0
60,60,-0.0,M,-2147483648,2014-06-13,Bernstein,Not Provided,5,outperform,698.08,60.0
61,61,-0.0,M,-2147483648,2014-01-17,CM Research,Not Provided,5,buy,745.95,61.0
62,62,-0.0,M,-2147483648,2014-09-29,"Morningstar, Inc",Not Provided,3,hold,-0.0,62.0
63,63,-0.0,M,-2147483648,2014-09-29,Topeka Capital Markets Inc,12 month,5,buy,655.2,63.0
64,64,-0.0,M,-2147483648,2014-09-25,Baird,12 month,5,outperform,688.11,64.0
65,65,-0.0,M,-2147483648,2014-09-18,Nomura,12 month,5,buy,673.15,65.0
66,66,-0.0,M,-2147483648,2014-09-08,Jefferies,12 month,5,buy,698.08,66.0
67,67,-0.0,M,-2147483648,2014-09-05,Pivotal Research Group LLC,12 month,3,hold,568.44,67.0
68,68,-0.0,M,-2147483648,2014-07-18,J.P. Morgan,12 month,5,overweight,668.17,68.0
69,69,-0.0,M,-2147483648,2014-07-18,William Blair & Co,Not Provided,5,outperform,-0.0,69.0
70,70,-0.0,M,-2147483648,2014-07-18,JMP Securities,12 month,4,market outperform,693.1,70.0
71,71,-0.0,M,-2147483648,2014-07-17,UBS,12 month,5,buy,668.17,71.0
72,72,-0.0,M,-2147483648,2014-07-17,Oppenheimer & Co,12 month,3,market perform,654.2,72.0
73,73,-0.0,M,-2147483648,2014-06-13,Bernstein,Not Provided,5,outperform,698.08,73.0
74,74,-0.0,M,-2147483648,2014-01-17,CM Research,Not Provided,5,buy,745.95,74.0
75,75,-0.0,M,-2147483648,2014-10-17,J.P. Morgan,12 month,5,overweight,668.17,75.0
76,76,-0.0,M,-2147483648,2014-10-17,Jefferies,12 month,5,buy,698.08,76.0
77,77,-0.0,M,-2147483648,2014-10-17,Baird,12 month,5,outperform,678.14,77.0
78,78,-0.0,M,-2147483648,2014-10-17,William Blair & Co,Not Provided,5,outperform,-0.0,78.0
