,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-10-31,Kaufman Bros,Not Provided,3,hold,10.5
1,1,1,-0.0,M,-2147483648,2005-10-27,RBC Capital Markets,Not Provided,3,sector perform,10.0
2,2,2,-0.0,M,-2147483648,2005-10-27,Credit Suisse,12 month,1,underperform,7.0
3,3,3,-0.0,M,-2147483648,2005-10-27,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
4,4,4,-0.0,R,-2147483648,2005-10-27,Jefferies,12 month,3,hold,10.66
5,5,5,-0.0,M,-2147483648,2005-10-27,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
6,6,6,-0.0,M,-2147483648,2005-10-27,Bernstein,Not Provided,3,market perform,9.5
7,7,7,-0.0,M,-2147483648,2005-10-27,FBR Capital Markets,Not Provided,3,market perform,10.5
8,8,8,-0.0,M,-2147483648,2005-10-27,Susquehanna Financial,Not Provided,3,neutral,-0.0
9,9,9,-0.0,M,-2147483648,2005-10-27,Prudential Equity Group Inc,Not Provided,1,underweight,9.0
10,10,10,-0.0,M,-2147483648,2005-10-13,Buckingham Research Group,Not Provided,3,neutral,-0.0
11,11,11,-0.0,M,-2147483648,2005-10-06,UBS,Not Provided,3,neutral 2,10.66
12,12,12,-0.0,M,-2147483648,2005-10-06,JMP Securities,Not Provided,3,market perform,-0.0
13,13,13,-0.0,M,-2147483648,2005-10-06,Piper Jaffray,Not Provided,3,market perform,10.66
14,14,14,-0.0,M,-2147483648,2005-10-05,Thomas Weisel Partners,Not Provided,-2147483648,not rated,-0.0
15,15,15,-0.0,D,-2147483648,2005-09-13,Argus Research Corp,Not Provided,1,sell,-0.0
16,16,16,-0.0,M,-2147483648,2005-09-13,EVA Dimensions,Not Provided,1,sell,-0.0
17,17,17,-0.0,M,-2147483648,2005-09-12,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
18,18,18,-0.0,U,-2147483648,2005-09-12,ICAP,Not Provided,5,buy,10.5
19,19,19,-0.0,N,-2147483648,2005-09-02,Edward Jones,Not Provided,3,hold,-0.0
20,20,20,-0.0,M,-2147483648,2005-07-27,Atlantic Equities LLP,Not Provided,1,underweight,-0.0
21,21,21,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
22,22,22,-0.0,M,-2147483648,2005-05-06,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
23,23,23,-0.0,M,-2147483648,2005-04-06,CIBC World Markets,Not Provided,3,sector perform,-0.0
24,24,24,-0.0,M,-2147483648,2004-11-09,EKN Inc,Not Provided,1,underperform,7.0
25,25,25,-0.0,M,-2147483648,2006-01-30,Bernstein,Not Provided,3,market perform,9.5
26,26,26,-0.0,M,-2147483648,2006-01-27,Rochdale Securities,Not Provided,3,hold,10.24
27,27,27,-0.0,M,-2147483648,2006-01-26,Edward Jones,Not Provided,3,hold,-0.0
28,28,28,-0.0,M,-2147483648,2006-01-12,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
29,29,29,-0.0,M,-2147483648,2006-01-12,FBR Capital Markets,Not Provided,3,market perform,10.5
30,30,30,-0.0,M,-2147483648,2006-01-12,Prudential Equity Group Inc,Not Provided,1,underweight,9.0
31,31,31,-0.0,M,-2147483648,2005-10-27,RBC Capital Markets,Not Provided,3,sector perform,10.0
32,32,32,-0.0,M,-2147483648,2005-10-27,Credit Suisse,12 month,1,underperform,7.0
33,33,33,-0.0,M,-2147483648,2005-10-27,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
34,34,34,-0.0,R,-2147483648,2005-10-27,Jefferies,12 month,3,hold,10.66
35,35,35,-0.0,M,-2147483648,2005-10-27,Susquehanna Financial,Not Provided,3,neutral,-0.0
36,36,36,-0.0,M,-2147483648,2005-10-13,Buckingham Research Group,Not Provided,3,neutral,-0.0
37,37,37,-0.0,M,-2147483648,2005-10-06,UBS,Not Provided,3,neutral 2,10.66
38,38,38,-0.0,M,-2147483648,2005-10-06,JMP Securities,Not Provided,3,market perform,-0.0
39,39,39,-0.0,M,-2147483648,2005-10-05,Thomas Weisel Partners,Not Provided,-2147483648,not rated,-0.0
40,40,40,-0.0,D,-2147483648,2005-09-13,Argus Research Corp,Not Provided,1,sell,-0.0
41,41,41,-0.0,U,-2147483648,2005-09-12,ICAP,Not Provided,5,buy,10.5
42,42,42,-0.0,M,-2147483648,2005-07-27,Atlantic Equities LLP,Not Provided,1,underweight,-0.0
43,43,43,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
44,44,44,-0.0,M,-2147483648,2005-05-06,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
45,45,45,-0.0,M,-2147483648,2005-04-06,CIBC World Markets,Not Provided,3,sector perform,-0.0
46,46,46,-0.0,M,-2147483648,2004-11-09,EKN Inc,Not Provided,1,underperform,7.0
47,47,47,-0.0,M,-2147483648,2005-10-13,Buckingham Research Group,Not Provided,3,neutral,-0.0
48,48,48,-0.0,M,-2147483648,2005-10-05,Thomas Weisel Partners,Not Provided,-2147483648,not rated,-0.0
49,49,49,-0.0,M,-2147483648,2005-05-06,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
50,50,50,-0.0,M,-2147483648,2005-10-13,Buckingham Research Group,Not Provided,3,neutral,-0.0
51,51,51,-0.0,M,-2147483648,2005-05-06,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
