,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
0,0,-0.0,M,-2147483648,2011-03-28,Wells Fargo Securities,Not Provided,3,market perform,-0.0,0.0
1,1,-0.0,M,-2147483648,2011-03-28,Barclays,Not Provided,5,overwt/neutral,34.0,1.0
2,2,-0.0,N,-2147483648,2011-03-23,Morgan Stanley,12 month,3,Equalwt/In-Line,33.0,2.0
3,3,-0.0,N,-2147483648,2011-03-23,Goldman Sachs,12 month,3,neutral/neutral,32.0,3.0
4,4,-0.0,N,-2147483648,2011-03-23,RBC Capital Markets,12 month,5,outperform,33.0,4.0
5,5,-0.0,N,-2147483648,2011-03-23,Credit Suisse,12 month,3,neutral,32.0,5.0
6,6,-0.0,N,-2147483648,2011-03-23,J.P. Morgan,12 month,5,overweight,33.5,6.0
7,7,-0.0,N,-2147483648,2011-03-23,Raymond James,12 month,5,outperform,33.0,7.0
8,8,-0.0,N,-2147483648,2011-03-23,Madison Williams,12 month,4,accumulate,34.0,8.0
9,9,-0.0,M,-2147483648,2011-03-16,IPOfinancial.com,Not Provided,5,buy,-0.0,9.0
10,10,-0.0,M,-2147483648,2011-04-27,J.P. Morgan,3 month,5,overweight,34.0,10.0
11,11,-0.0,M,-2147483648,2011-04-25,RBC Capital Markets,12 month,5,outperform,33.0,11.0
12,12,-0.0,M,-2147483648,2011-04-25,Wells Fargo Securities,Not Provided,3,market perform,-0.0,12.0
13,13,-0.0,M,-2147483648,2011-04-21,Morgan Keegan,12 month,5,outperform,33.0,13.0
14,14,-0.0,M,-2147483648,2011-04-21,Credit Suisse,Not Provided,3,neutral,32.0,14.0
15,15,-0.0,M,-2147483648,2011-04-21,Raymond James,12 month,5,outperform,33.0,15.0
16,16,-0.0,M,-2147483648,2011-04-21,Barclays,Not Provided,5,overwt/neutral,34.0,16.0
17,17,-0.0,N,-2147483648,2011-03-23,Morgan Stanley,12 month,3,Equalwt/In-Line,33.0,17.0
18,18,-0.0,N,-2147483648,2011-03-23,Goldman Sachs,12 month,3,neutral/neutral,32.0,18.0
19,19,-0.0,N,-2147483648,2011-03-23,Madison Williams,12 month,4,accumulate,34.0,19.0
20,20,-0.0,M,-2147483648,2011-03-16,IPOfinancial.com,Not Provided,5,buy,-0.0,20.0
21,21,-0.0,M,-2147483648,2011-05-09,RBC Capital Markets,12 month,5,outperform,33.0,21.0
22,22,-0.0,M,-2147483648,2011-05-06,Morgan Keegan,12 month,5,outperform,33.0,22.0
23,23,-0.0,M,-2147483648,2011-05-05,Wells Fargo Securities,Not Provided,3,market perform,-0.0,23.0
24,24,-0.0,M,-2147483648,2011-05-02,IPOfinancial.com,Not Provided,5,buy,-0.0,24.0
25,25,-0.0,M,-2147483648,2011-04-27,J.P. Morgan,3 month,5,overweight,34.0,25.0
26,26,-0.0,M,-2147483648,2011-04-21,Credit Suisse,Not Provided,3,neutral,32.0,26.0
27,27,-0.0,M,-2147483648,2011-04-21,Raymond James,12 month,5,outperform,33.0,27.0
28,28,-0.0,M,-2147483648,2011-04-21,Barclays,Not Provided,5,overwt/neutral,34.0,28.0
29,29,-0.0,N,-2147483648,2011-03-23,Morgan Stanley,12 month,3,Equalwt/In-Line,33.0,29.0
30,30,-0.0,N,-2147483648,2011-03-23,Goldman Sachs,12 month,3,neutral/neutral,32.0,30.0
31,31,-0.0,N,-2147483648,2011-03-23,Madison Williams,12 month,4,accumulate,34.0,31.0
32,32,-0.0,M,-2147483648,2011-06-14,Wells Fargo Securities,Not Provided,3,market perform,-0.0,32.0
33,33,-0.0,M,-2147483648,2011-05-09,RBC Capital Markets,12 month,5,outperform,33.0,33.0
34,34,-0.0,M,-2147483648,2011-05-06,Morgan Keegan,12 month,5,outperform,33.0,34.0
