,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-27,"Burns, Gustus & Company",Not Provided,5,buy,-0.0
1,1,1,-0.0,D,-2147483648,2005-12-19,FBR Capital Markets,Not Provided,3,market perform,110.0
2,2,2,-0.0,D,-2147483648,2005-12-14,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
3,3,3,-0.0,D,-2147483648,2005-12-14,UBS,12 month,3,neutral 1,89.0
4,4,4,-0.0,D,-2147483648,2005-12-14,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
5,5,5,-0.0,D,-2147483648,2005-12-14,Peters & Co Ltd,12 month,3,sector perform,90.0
6,6,6,-0.0,M,-2147483648,2005-12-14,GMP FirstEnergy,12 month,1,underperform,92.0
7,7,7,-0.0,M,-2147483648,2005-12-13,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
8,8,8,-0.0,D,-2147483648,2005-12-13,Argus Research Corp,Not Provided,3,hold,-0.0
9,9,9,-0.0,M,-2147483648,2005-12-13,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
10,10,10,-0.0,M,-2147483648,2005-12-13,Bernstein,Not Provided,3,market perform,87.0
11,11,11,-0.0,D,-2147483648,2005-12-13,Raymond James,Not Provided,3,market perform,-0.0
12,12,12,-0.0,M,-2147483648,2005-12-13,TD Securities,12 month,5,buy,90.0
13,13,13,-0.0,M,-2147483648,2005-11-23,Credit Suisse,12 month,3,neutral,66.0
14,14,14,-0.0,R,-2147483648,2005-11-16,Jefferies,Not Provided,5,buy,82.5
15,15,15,-0.0,M,-2147483648,2005-11-01,RBC Capital Markets,12 month,3,sector perform,80.0
16,16,16,-0.0,R,-2147483648,2005-10-31,Oppenheimer & Co,Not Provided,5,buy,-0.0
17,17,17,-0.0,R,-2147483648,2005-10-31,Madison Williams,12 month,5,strong buy,98.0
18,18,18,-0.0,M,-2147483648,2005-10-28,Lehman Brothers,Not Provided,5,overwt/positive,86.0
19,19,19,-0.0,M,-2147483648,2005-10-19,Prudential Equity Group Inc,Not Provided,3,neutral weight,77.0
20,20,20,-0.0,M,-2147483648,2005-10-18,Buckingham Research Group,Not Provided,4,accumulate,-0.0
21,21,21,-0.0,M,-2147483648,2005-10-05,EVA Dimensions,Not Provided,5,strong buy,-0.0
22,22,22,-0.0,U,-2147483648,2005-09-22,Soleil Securities,Not Provided,3,hold,70.0
23,23,23,-0.0,M,-2147483648,2005-07-29,Bear Stearns & Co,Not Provided,3,peerperform,68.0
24,24,24,-0.0,M,-2147483648,2005-07-13,Cowen,Not Provided,5,buy,70.0
25,25,25,-0.0,N,-2147483648,2005-06-30,Johnson Rice & Co,Not Provided,3,equalweight,-0.0
26,26,26,-0.0,M,-2147483648,2006-02-01,Prudential Equity Group Inc,Not Provided,3,neutral weight,92.0
27,27,27,-0.0,M,-2147483648,2006-01-27,Rochdale Securities,Not Provided,1,sell,38.88
28,28,28,-0.0,M,-2147483648,2006-01-26,UBS,12 month,3,neutral 1,92.0
29,29,29,-0.0,M,-2147483648,2006-01-26,Raymond James,Not Provided,3,market perform,-0.0
30,30,30,-0.0,M,-2147483648,2006-01-26,GMP FirstEnergy,12 month,1,underperform,92.0
31,31,31,-0.0,M,-2147483648,2006-01-20,Bernstein,Not Provided,3,market perform,87.0
32,32,32,-0.0,M,-2147483648,2006-01-17,"Burns, Gustus & Company",Not Provided,5,buy,-0.0
33,33,33,-0.0,D,-2147483648,2006-01-12,TD Securities,12 month,2,reduce,90.0
34,34,34,-0.0,M,-2147483648,2006-01-09,Credit Suisse,12 month,3,neutral,88.0
