,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
0,0,-0.0,M,-2147483648,2005-12-19,Piper Jaffray,Not Provided,3,market perform,16.9,0.0
1,1,-0.0,U,-2147483648,2005-12-16,EVA Dimensions,Not Provided,3,hold,-0.0,1.0
2,2,-0.0,M,-2147483648,2005-12-08,UBS,12 month,5,buy 2,21.93,2.0
3,3,-0.0,M,-2147483648,2005-12-07,Morgan Stanley,Not Provided,3,Equalwt/In-Line,16.54,3.0
4,4,-0.0,M,-2147483648,2005-12-07,Bear Stearns & Co,Not Provided,5,outperform,20.85,4.0
5,5,-0.0,M,-2147483648,2005-12-07,Cowen,Not Provided,-2147483648,no rating system,-0.0,5.0
6,6,-0.0,M,-2147483648,2005-12-07,Prudential Equity Group Inc,Not Provided,3,neutral weight,19.05,6.0
7,7,-0.0,M,-2147483648,2005-12-02,Wells Fargo Securities,Not Provided,5,outperform,-0.0,7.0
8,8,-0.0,M,-2147483648,2005-12-01,FBR Capital Markets,12 month,3,market perform,16.18,8.0
9,9,-0.0,M,-2147483648,2005-11-07,Barclays,Not Provided,3,equalwt/neutral,21.57,9.0
10,10,-0.0,M,-2147483648,2005-10-17,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0,10.0
11,11,-0.0,M,-2147483648,2005-10-13,Buckingham Research Group,Not Provided,3,neutral,-0.0,11.0
12,12,-0.0,D,-2147483648,2005-07-18,Argus Research Corp,Not Provided,3,hold,-0.0,12.0
13,13,-0.0,M,-2147483648,2005-05-16,CIBC World Markets,Not Provided,3,sector perform,18.7,13.0
14,14,-0.0,M,-2147483648,2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0,14.0
15,15,-0.0,D,-2147483648,2005-04-11,J.P. Morgan,Not Provided,3,neutral,-0.0,15.0
16,16,-0.0,M,-2147483648,2004-12-22,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,16.0
17,17,-0.0,M,-2147483648,2006-01-27,UBS,12 month,5,buy 2,21.93,17.0
18,18,-0.0,D,-2147483648,2006-01-27,Barclays,Not Provided,3,equalwt/neutral,20.85,18.0
19,19,-0.0,U,-2147483648,2006-01-06,J.P. Morgan,Not Provided,5,overweight,-0.0,19.0
20,20,-0.0,M,-2147483648,2006-01-05,FBR Capital Markets,12 month,3,market perform,16.18,20.0
21,21,-0.0,M,-2147483648,2006-01-05,Prudential Equity Group Inc,Not Provided,3,neutral weight,19.05,21.0
22,22,-0.0,M,-2147483648,2005-12-19,Piper Jaffray,Not Provided,3,market perform,16.9,22.0
23,23,-0.0,U,-2147483648,2005-12-16,EVA Dimensions,Not Provided,3,hold,-0.0,23.0
24,24,-0.0,M,-2147483648,2005-12-07,Morgan Stanley,Not Provided,3,Equalwt/In-Line,16.54,24.0
25,25,-0.0,M,-2147483648,2005-12-07,Bear Stearns & Co,Not Provided,5,outperform,20.85,25.0
26,26,-0.0,M,-2147483648,2005-12-07,Cowen,Not Provided,-2147483648,no rating system,-0.0,26.0
27,27,-0.0,M,-2147483648,2005-12-02,Wells Fargo Securities,Not Provided,5,outperform,-0.0,27.0
28,28,-0.0,M,-2147483648,2005-10-17,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0,28.0
29,29,-0.0,M,-2147483648,2005-10-13,Buckingham Research Group,Not Provided,3,neutral,-0.0,29.0
30,30,-0.0,D,-2147483648,2005-07-18,Argus Research Corp,Not Provided,3,hold,-0.0,30.0
31,31,-0.0,M,-2147483648,2005-05-16,CIBC World Markets,Not Provided,3,sector perform,18.7,31.0
32,32,-0.0,M,-2147483648,2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0,32.0
33,33,-0.0,M,-2147483648,2004-12-22,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,33.0
34,34,-0.0,M,-2147483648,2006-02-22,UBS,12 month,5,buy 2,21.93,34.0
35,35,-0.0,N,-2147483648,2006-02-21,Cowen,Not Provided,3,neutral,-0.0,35.0
36,36,-0.0,M,-2147483648,2006-02-08,Wells Fargo Securities,Not Provided,5,outperform,-0.0,36.0
37,37,-0.0,M,-2147483648,2006-02-08,Piper Jaffray,Not Provided,3,market perform,16.9,37.0
38,38,-0.0,M,-2147483648,2006-02-07,Morgan Stanley,12 month,3,Equalwt/In-Line,17.98,38.0
39,39,-0.0,M,-2147483648,2006-02-07,Prudential Equity Group Inc,Not Provided,3,neutral weight,19.05,39.0
40,40,-0.0,D,-2147483648,2006-01-27,Barclays,Not Provided,3,equalwt/neutral,20.85,40.0
41,41,-0.0,U,-2147483648,2006-01-06,J.P. Morgan,Not Provided,5,overweight,-0.0,41.0
42,42,-0.0,U,-2147483648,2005-12-16,EVA Dimensions,Not Provided,3,hold,-0.0,42.0
43,43,-0.0,M,-2147483648,2005-12-07,Bear Stearns & Co,Not Provided,5,outperform,20.85,43.0
44,44,-0.0,M,-2147483648,2005-10-17,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0,44.0
45,45,-0.0,M,-2147483648,2005-10-13,Buckingham Research Group,Not Provided,3,neutral,-0.0,45.0
46,46,-0.0,D,-2147483648,2005-07-18,Argus Research Corp,Not Provided,3,hold,-0.0,46.0
47,47,-0.0,M,-2147483648,2005-05-16,CIBC World Markets,Not Provided,3,sector perform,18.7,47.0
48,48,-0.0,M,-2147483648,2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0,48.0
49,49,-0.0,M,-2147483648,2004-12-22,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,49.0
50,50,-0.0,M,-2147483648,2006-03-30,Cowen,Not Provided,3,neutral,-0.0,50.0
