,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-27,"Burns, Gustus & Company",Not Provided,3,hold,-0.0
1,1,1,-0.0,M,-2147483648,2005-12-23,Lehman Brothers,Not Provided,5,overwt/positive,59.29
2,2,2,-0.0,R,-2147483648,2005-12-16,FBR Capital Markets,12 month,5,outperform,69.9
3,3,3,-0.0,M,-2147483648,2005-11-23,Credit Suisse,12 month,3,neutral,40.01
4,4,4,-0.0,D,-2147483648,2005-11-02,Argus Research Corp,Not Provided,3,hold,-0.0
5,5,5,-0.0,M,-2147483648,2005-10-28,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
6,6,6,-0.0,R,-2147483648,2005-10-27,Oppenheimer & Co,Not Provided,5,buy,-0.0
7,7,7,-0.0,M,-2147483648,2005-10-07,Prudential Equity Group Inc,Not Provided,3,neutral weight,45.31
8,8,8,-0.0,M,-2147483648,2005-09-20,A.G. Edwards & Sons Inc,Not Provided,5,buy,51.58
9,9,9,-0.0,M,-2147483648,2005-08-31,EVA Dimensions,Not Provided,5,strong buy,-0.0
10,10,10,-0.0,M,-2147483648,2005-08-22,UBS,Not Provided,5,buy 2,50.61
11,11,11,-0.0,N,-2147483648,2005-08-11,Bear Stearns & Co,Not Provided,1,underperform,-0.0
12,12,12,-0.0,M,-2147483648,2005-05-23,J.P. Morgan,Not Provided,3,neutral,-0.0
13,13,13,-0.0,U,-2147483648,2005-02-22,Goldman Sachs,Not Provided,3,in-line,-0.0
14,14,14,-0.0,M,-2147483648,2006-02-01,Prudential Equity Group Inc,Not Provided,3,neutral weight,54.47
15,15,15,-0.0,D,-2147483648,2006-02-01,EVA Dimensions,Not Provided,5,buy,-0.0
16,16,16,-0.0,R,-2147483648,2006-01-27,Oppenheimer & Co,Not Provided,5,buy,-0.0
17,17,17,-0.0,N,-2147483648,2006-01-26,Lehman Brothers,Not Provided,5,overwt/positive,60.26
18,18,18,-0.0,M,-2147483648,2006-01-26,UBS,Not Provided,5,buy 2,60.26
19,19,19,-0.0,R,-2147483648,2006-01-26,FBR Capital Markets,12 month,5,outperform,72.31
20,20,20,-0.0,M,-2147483648,2006-01-26,Rochdale Securities,Not Provided,1,sell,27.83
21,21,21,-0.0,M,-2147483648,2006-01-23,A.G. Edwards & Sons Inc,Not Provided,5,buy,56.88
22,22,22,-0.0,D,-2147483648,2006-01-23,"Burns, Gustus & Company",Not Provided,1,strong sell,-0.0
23,23,23,-0.0,M,-2147483648,2006-01-20,Credit Suisse,12 month,3,neutral,41.46
24,24,24,-0.0,U,-2147483648,2006-01-20,J.P. Morgan,Not Provided,5,overweight,-0.0
25,25,25,-0.0,M,-2147483648,2006-01-11,Morgan Stanley,Not Provided,3,Equalwt/In-Line,43.87
26,26,26,-0.0,U,-2147483648,2006-01-11,Scotia Howard Weil Inc,Not Provided,5,buy,-0.0
27,27,27,-0.0,D,-2147483648,2005-11-02,Argus Research Corp,Not Provided,3,hold,-0.0
28,28,28,-0.0,N,-2147483648,2005-08-11,Bear Stearns & Co,Not Provided,1,underperform,-0.0
29,29,29,-0.0,U,-2147483648,2005-02-22,Goldman Sachs,Not Provided,3,in-line,-0.0
30,30,30,-0.0,M,-2147483648,2006-02-28,Lehman Brothers,Not Provided,5,overwt/neutral,62.67
31,31,31,-0.0,R,-2147483648,2006-02-24,FBR Capital Markets,12 month,5,outperform,72.31
32,32,32,-0.0,U,-2147483648,2006-02-21,"Burns, Gustus & Company",Not Provided,1,sell,49.41
33,33,33,-0.0,M,-2147483648,2006-02-01,Prudential Equity Group Inc,Not Provided,3,neutral weight,54.47
34,34,34,-0.0,D,-2147483648,2006-02-01,EVA Dimensions,Not Provided,5,buy,-0.0
35,35,35,-0.0,R,-2147483648,2006-01-27,Oppenheimer & Co,Not Provided,5,buy,-0.0
36,36,36,-0.0,M,-2147483648,2006-01-26,UBS,Not Provided,5,buy 2,60.26
37,37,37,-0.0,M,-2147483648,2006-01-26,Rochdale Securities,Not Provided,1,sell,27.83
38,38,38,-0.0,M,-2147483648,2006-01-23,A.G. Edwards & Sons Inc,Not Provided,5,buy,56.88
39,39,39,-0.0,M,-2147483648,2006-01-20,Credit Suisse,12 month,3,neutral,41.46
40,40,40,-0.0,U,-2147483648,2006-01-20,J.P. Morgan,Not Provided,5,overweight,-0.0
41,41,41,-0.0,M,-2147483648,2006-01-11,Morgan Stanley,Not Provided,3,Equalwt/In-Line,43.87
42,42,42,-0.0,U,-2147483648,2006-01-11,Scotia Howard Weil Inc,Not Provided,5,buy,-0.0
43,43,43,-0.0,D,-2147483648,2005-11-02,Argus Research Corp,Not Provided,3,hold,-0.0
44,44,44,-0.0,N,-2147483648,2005-08-11,Bear Stearns & Co,Not Provided,1,underperform,-0.0
45,45,45,-0.0,U,-2147483648,2005-02-22,Goldman Sachs,Not Provided,3,in-line,-0.0
46,46,46,-0.0,M,-2147483648,2006-03-31,Lehman Brothers,Not Provided,5,overwt/neutral,62.0
47,47,47,-0.0,R,-2147483648,2006-03-28,FBR Capital Markets,12 month,5,outperform,69.9
48,48,48,-0.0,N,-2147483648,2006-03-27,J.P. Morgan,Not Provided,5,overweight,-0.0
49,49,49,-0.0,U,-2147483648,2006-03-27,EVA Dimensions,Not Provided,5,strong buy,-0.0
50,50,50,-0.0,M,-2147483648,2006-03-23,UBS,Not Provided,5,buy 2,59.77
51,51,51,-0.0,M,-2147483648,2006-03-23,Prudential Equity Group Inc,Not Provided,3,neutral weight,54.47
52,52,52,-0.0,M,-2147483648,2006-03-15,Credit Suisse,12 month,3,neutral,40.97
53,53,53,-0.0,U,-2147483648,2006-03-06,"Burns, Gustus & Company",Not Provided,3,hold,49.89
54,54,54,-0.0,R,-2147483648,2006-01-27,Oppenheimer & Co,Not Provided,5,buy,-0.0
55,55,55,-0.0,M,-2147483648,2006-01-26,Rochdale Securities,Not Provided,1,sell,27.83
56,56,56,-0.0,M,-2147483648,2006-01-23,A.G. Edwards & Sons Inc,Not Provided,5,buy,56.88
57,57,57,-0.0,M,-2147483648,2006-01-11,Morgan Stanley,Not Provided,3,Equalwt/In-Line,43.87
58,58,58,-0.0,U,-2147483648,2006-01-11,Scotia Howard Weil Inc,Not Provided,5,buy,-0.0
59,59,59,-0.0,D,-2147483648,2005-11-02,Argus Research Corp,Not Provided,3,hold,-0.0
60,60,60,-0.0,N,-2147483648,2005-08-11,Bear Stearns & Co,Not Provided,1,underperform,-0.0
61,61,61,-0.0,U,-2147483648,2005-02-22,Goldman Sachs,Not Provided,3,in-line,-0.0
62,62,62,-0.0,D,-2147483648,2006-05-01,"Burns, Gustus & Company",Not Provided,2,hold/sell,51.75
