,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
0,0,-0.0,N,-2147483648,2014-10-30,Baird,12 month,3,neutral,25.0,0.0
1,1,-0.0,M,-2147483648,2014-10-29,Spin-Off Research,Not Provided,5,buy,30.0,1.0
2,2,-0.0,N,-2147483648,2014-10-28,EVA Dimensions,Not Provided,5,overweight,-0.0,2.0
3,3,-0.0,M,-2147483648,2014-10-27,Compass Point Research & Trading LLC,12 month,5,buy,28.0,3.0
4,4,-0.0,M,-2147483648,2014-11-21,Baird,Not Provided,3,neutral,25.0,4.0
5,5,-0.0,M,-2147483648,2014-11-17,Barclays,Not Provided,3,equalweight,26.0,5.0
6,6,-0.0,N,-2147483648,2014-11-03,Morgan Stanley,12 month,5,Overwt/In-Line,27.0,6.0
7,7,-0.0,N,-2147483648,2014-11-03,Goldman Sachs,12 month,3,neutral/attractive,25.0,7.0
8,8,-0.0,N,-2147483648,2014-11-03,RBC Capital Markets,12 month,3,sector perform,22.0,8.0
9,9,-0.0,N,-2147483648,2014-11-03,UBS,12 month,3,neutral,25.0,9.0
10,10,-0.0,N,-2147483648,2014-11-03,J.P. Morgan,18 month,5,overweight,27.0,10.0
11,11,-0.0,N,-2147483648,2014-11-03,Jefferies,12 month,3,hold,25.0,11.0
12,12,-0.0,N,-2147483648,2014-11-03,"Keefe, Bruyette & Woods",12 month,5,outperform,28.0,12.0
13,13,-0.0,N,-2147483648,2014-11-03,Bernstein,12 month,3,market perform,25.0,13.0
14,14,-0.0,N,-2147483648,2014-11-03,"Sandler O'Neill & Partners, LP",12 month,3,hold,25.5,14.0
15,15,-0.0,N,-2147483648,2014-11-03,Evercore ISI,12 month,5,buy,27.0,15.0
16,16,-0.0,N,-2147483648,2014-11-03,Oppenheimer & Co,18 month,5,outperform,29.0,16.0
17,17,-0.0,N,-2147483648,2014-11-03,Wells Fargo Securities,Not Provided,3,market perform,-0.0,17.0
18,18,-0.0,N,-2147483648,2014-11-03,Guggenheim Securities,12 month,5,buy,27.5,18.0
19,19,-0.0,M,-2147483648,2014-10-29,Spin-Off Research,Not Provided,5,buy,30.0,19.0
20,20,-0.0,N,-2147483648,2014-10-28,EVA Dimensions,Not Provided,5,overweight,-0.0,20.0
21,21,-0.0,M,-2147483648,2014-10-27,Compass Point Research & Trading LLC,12 month,5,buy,28.0,21.0
22,22,-0.0,M,-2147483648,2014-12-28,"Keefe, Bruyette & Woods",12 month,5,outperform,28.0,22.0
23,23,-0.0,M,-2147483648,2014-12-23,RBC Capital Markets,12 month,3,sector perform,22.0,23.0
24,24,-0.0,M,-2147483648,2014-12-19,Bernstein,Not Provided,3,market perform,25.0,24.0
25,25,-0.0,M,-2147483648,2014-12-18,Wells Fargo Securities,Not Provided,3,market perform,-0.0,25.0
26,26,-0.0,M,-2147483648,2014-12-15,"Sandler O'Neill & Partners, LP",12 month,3,hold,25.5,26.0
27,27,-0.0,M,-2147483648,2014-12-15,Guggenheim Securities,Not Provided,5,buy,27.5,27.0
28,28,-0.0,M,-2147483648,2014-11-21,Baird,Not Provided,3,neutral,25.0,28.0
29,29,-0.0,M,-2147483648,2014-11-17,Barclays,Not Provided,3,equalweight,26.0,29.0
30,30,-0.0,N,-2147483648,2014-11-03,Morgan Stanley,12 month,5,Overwt/In-Line,27.0,30.0
31,31,-0.0,N,-2147483648,2014-11-03,Goldman Sachs,12 month,3,neutral/attractive,25.0,31.0
32,32,-0.0,N,-2147483648,2014-11-03,UBS,12 month,3,neutral,25.0,32.0
33,33,-0.0,N,-2147483648,2014-11-03,J.P. Morgan,18 month,5,overweight,27.0,33.0
34,34,-0.0,N,-2147483648,2014-11-03,Jefferies,12 month,3,hold,25.0,34.0
35,35,-0.0,N,-2147483648,2014-11-03,Evercore ISI,12 month,5,buy,27.0,35.0
36,36,-0.0,N,-2147483648,2014-11-03,Oppenheimer & Co,18 month,5,outperform,29.0,36.0
37,37,-0.0,M,-2147483648,2014-10-29,Spin-Off Research,Not Provided,5,buy,30.0,37.0
38,38,-0.0,N,-2147483648,2014-10-28,EVA Dimensions,Not Provided,5,overweight,-0.0,38.0
39,39,-0.0,M,-2147483648,2014-10-27,Compass Point Research & Trading LLC,12 month,5,buy,28.0,39.0
40,40,-0.0,M,-2147483648,2015-01-30,J.P. Morgan,12 month,5,overweight,27.0,40.0
41,41,-0.0,M,-2147483648,2015-01-28,Spin-Off Research,Not Provided,5,buy,30.0,41.0
42,42,-0.0,M,-2147483648,2015-01-27,Goldman Sachs,12 month,3,neutral/attractive,27.0,42.0
43,43,-0.0,M,-2147483648,2015-01-27,RBC Capital Markets,12 month,3,sector perform,23.0,43.0
44,44,-0.0,M,-2147483648,2015-01-27,Jefferies,12 month,3,hold,26.0,44.0
45,45,-0.0,M,-2147483648,2015-01-27,"Keefe, Bruyette & Woods",12 month,5,outperform,28.0,45.0
46,46,-0.0,M,-2147483648,2015-01-27,Bernstein,12 month,3,market perform,25.0,46.0
47,47,-0.0,M,-2147483648,2015-01-27,Barclays,Not Provided,3,equalweight,27.0,47.0
48,48,-0.0,D,-2147483648,2015-01-27,EVA Dimensions,Not Provided,3,hold,-0.0,48.0
49,49,-0.0,M,-2147483648,2015-01-27,Compass Point Research & Trading LLC,12 month,5,buy,28.0,49.0
50,50,-0.0,M,-2147483648,2015-01-26,Morgan Stanley,12 month,5,Overwt/In-Line,27.0,50.0
51,51,-0.0,M,-2147483648,2015-01-26,Baird,12 month,3,neutral,25.0,51.0
52,52,-0.0,M,-2147483648,2015-01-26,"Sandler O'Neill & Partners, LP",12 month,3,hold,25.5,52.0
53,53,-0.0,M,-2147483648,2015-01-26,Evercore ISI,12 month,5,buy,27.0,53.0
54,54,-0.0,M,-2147483648,2015-01-26,Oppenheimer & Co,12 month,5,outperform,28.0,54.0
55,55,-0.0,M,-2147483648,2015-01-26,Wells Fargo Securities,Not Provided,3,market perform,-0.0,55.0
56,56,-0.0,M,-2147483648,2015-01-26,Guggenheim Securities,12 month,5,buy,27.0,56.0
57,57,-0.0,N,-2147483648,2014-11-03,UBS,12 month,3,neutral,25.0,57.0
58,58,-0.0,M,-2147483648,2015-02-27,Bernstein,Not Provided,3,market perform,25.0,58.0
59,59,-0.0,M,-2147483648,2015-02-26,Baird,Not Provided,3,neutral,25.0,59.0
60,60,-0.0,M,-2147483648,2015-02-24,Compass Point Research & Trading LLC,Not Provided,5,buy,28.0,60.0
61,61,-0.0,M,-2147483648,2015-02-10,Credit Suisse,Not Provided,3,neutral,27.0,61.0
62,62,-0.0,M,-2147483648,2015-02-02,"Keefe, Bruyette & Woods",12 month,5,outperform,28.0,62.0
63,63,-0.0,M,-2147483648,2015-02-02,Oppenheimer & Co,Not Provided,5,outperform,28.0,63.0
64,64,-0.0,M,-2147483648,2015-01-30,J.P. Morgan,12 month,5,overweight,27.0,64.0
65,65,-0.0,M,-2147483648,2015-01-28,Spin-Off Research,Not Provided,5,buy,30.0,65.0
66,66,-0.0,M,-2147483648,2015-01-27,Goldman Sachs,12 month,3,neutral/attractive,27.0,66.0
67,67,-0.0,M,-2147483648,2015-01-27,RBC Capital Markets,12 month,3,sector perform,23.0,67.0
68,68,-0.0,M,-2147483648,2015-01-27,Jefferies,12 month,3,hold,26.0,68.0
69,69,-0.0,M,-2147483648,2015-01-27,Barclays,Not Provided,3,equalweight,27.0,69.0
70,70,-0.0,D,-2147483648,2015-01-27,EVA Dimensions,Not Provided,3,hold,-0.0,70.0
71,71,-0.0,M,-2147483648,2015-01-26,Morgan Stanley,12 month,5,Overwt/In-Line,27.0,71.0
72,72,-0.0,M,-2147483648,2015-01-26,"Sandler O'Neill & Partners, LP",12 month,3,hold,25.5,72.0
73,73,-0.0,M,-2147483648,2015-01-26,Evercore ISI,12 month,5,buy,27.0,73.0
74,74,-0.0,M,-2147483648,2015-01-26,Wells Fargo Securities,Not Provided,3,market perform,-0.0,74.0
75,75,-0.0,M,-2147483648,2015-01-26,Guggenheim Securities,12 month,5,buy,27.0,75.0
76,76,-0.0,N,-2147483648,2014-11-03,UBS,12 month,3,neutral,25.0,76.0
77,77,-0.0,M,-2147483648,2015-03-31,Guggenheim Securities,Not Provided,5,buy,27.0,77.0
78,78,-0.0,M,-2147483648,2015-03-24,Baird,Not Provided,3,neutral,25.0,78.0
79,79,-0.0,M,-2147483648,2015-03-13,Compass Point Research & Trading LLC,12 month,5,buy,28.0,79.0
80,80,-0.0,M,-2147483648,2015-03-12,Bernstein,Not Provided,3,market perform,25.0,80.0
81,81,-0.0,M,-2147483648,2015-03-10,"Keefe, Bruyette & Woods",12 month,5,outperform,28.0,81.0
82,82,-0.0,M,-2147483648,2015-03-09,Wells Fargo Securities,Not Provided,3,market perform,-0.0,82.0
83,83,-0.0,M,-2147483648,2015-03-06,Credit Suisse,Not Provided,-2147483648,restricted,-0.0,83.0
84,84,-0.0,M,-2147483648,2015-03-04,Barclays,Not Provided,3,equalweight,27.0,84.0
85,85,-0.0,M,-2147483648,2015-03-02,UBS,12 month,3,neutral,26.0,85.0
86,86,-0.0,M,-2147483648,2015-02-02,Oppenheimer & Co,Not Provided,5,outperform,28.0,86.0
