,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
0,0,-0.0,M,-2147483648,2005-12-13,EVA Dimensions,Not Provided,5,strong buy,-0.0,0.0
1,1,-0.0,M,-2147483648,2005-11-04,CL King & Associates,Not Provided,5,strong buy,64.87,1.0
2,2,-0.0,M,-2147483648,2005-11-04,CJS Securities,12 month,3,market perform,61.63,2.0
3,3,-0.0,M,-2147483648,2005-08-08,Morgan Stanley,12 month,5,Overwt/In-Line,68.11,3.0
4,4,-0.0,M,-2147483648,2005-12-13,EVA Dimensions,Not Provided,5,strong buy,-0.0,4.0
5,5,-0.0,M,-2147483648,2005-11-04,CL King & Associates,Not Provided,5,strong buy,64.87,5.0
6,6,-0.0,M,-2147483648,2005-11-04,CJS Securities,12 month,3,market perform,61.63,6.0
7,7,-0.0,M,-2147483648,2005-08-08,Morgan Stanley,12 month,5,Overwt/In-Line,68.11,7.0
8,8,-0.0,M,-2147483648,2006-02-23,Morgan Stanley,12 month,5,Overwt/In-Line,68.11,8.0
9,9,-0.0,M,-2147483648,2006-02-23,CL King & Associates,Not Provided,5,strong buy,64.87,9.0
10,10,-0.0,M,-2147483648,2006-02-23,CJS Securities,12 month,3,market perform,64.87,10.0
11,11,-0.0,M,-2147483648,2005-12-13,EVA Dimensions,Not Provided,5,strong buy,-0.0,11.0
12,12,-0.0,M,-2147483648,2006-03-14,EVA Dimensions,Not Provided,5,strong buy,-0.0,12.0
13,13,-0.0,M,-2147483648,2006-02-23,Morgan Stanley,12 month,5,Overwt/In-Line,68.11,13.0
14,14,-0.0,M,-2147483648,2006-02-23,CL King & Associates,Not Provided,5,strong buy,64.87,14.0
15,15,-0.0,M,-2147483648,2006-02-23,CJS Securities,12 month,3,market perform,64.87,15.0
16,16,-0.0,M,-2147483648,2006-05-01,CL King & Associates,Not Provided,5,strong buy,64.87,16.0
17,17,-0.0,M,-2147483648,2006-03-14,EVA Dimensions,Not Provided,5,strong buy,-0.0,17.0
18,18,-0.0,M,-2147483648,2006-02-23,CJS Securities,12 month,3,market perform,64.87,18.0
19,19,-0.0,N,-2147483648,2006-05-24,Barclays,Not Provided,3,equalwt/neutral,56.76,19.0
20,20,-0.0,M,-2147483648,2006-05-22,EVA Dimensions,Not Provided,5,strong buy,-0.0,20.0
21,21,-0.0,M,-2147483648,2006-05-03,CL King & Associates,Not Provided,5,strong buy,64.87,21.0
22,22,-0.0,M,-2147483648,2006-05-03,CJS Securities,12 month,3,market perform,68.11,22.0
23,23,-0.0,N,-2147483648,2006-05-24,Barclays,Not Provided,3,equalwt/neutral,56.76,23.0
24,24,-0.0,M,-2147483648,2006-05-22,EVA Dimensions,Not Provided,5,strong buy,-0.0,24.0
25,25,-0.0,M,-2147483648,2006-05-03,CL King & Associates,Not Provided,5,strong buy,64.87,25.0
26,26,-0.0,M,-2147483648,2006-05-03,CJS Securities,12 month,3,market perform,68.11,26.0
27,27,-0.0,M,-2147483648,2006-08-01,CL King & Associates,Not Provided,5,strong buy,64.87,27.0
28,28,-0.0,N,-2147483648,2006-05-24,Barclays,Not Provided,3,equalwt/neutral,56.76,28.0
29,29,-0.0,M,-2147483648,2006-05-22,EVA Dimensions,Not Provided,5,strong buy,-0.0,29.0
30,30,-0.0,M,-2147483648,2006-05-03,CJS Securities,12 month,3,market perform,68.11,30.0
