,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,U,-2147483648,2005-12-27,Buckingham Research Group,Not Provided,5,strong buy,36.61
1,1,1,-0.0,N,-2147483648,2005-12-13,Lehman Brothers,12 month,3,equalwt/positive,29.57
2,2,2,-0.0,R,-2147483648,2005-12-06,Janney Montgomery Scott LLC,12 month,5,buy,29.57
3,3,3,-0.0,M,-2147483648,2005-12-02,SunTrust Robinson Humphrey,Not Provided,5,buy,34.49
4,4,4,-0.0,N,-2147483648,2005-11-23,Wells Fargo Securities,Not Provided,3,market perform,-0.0
5,5,5,-0.0,U,-2147483648,2005-11-14,KeyBanc Capital Markets,12 month,5,aggressive buy,35.9
6,6,6,-0.0,D,-2147483648,2005-10-25,Argus Research Corp,Not Provided,1,sell,-0.0
7,7,7,-0.0,M,-2147483648,2005-10-21,Morgan Stanley,Not Provided,3,Equalwt/Attractive,32.38
8,8,8,-0.0,U,-2147483648,2005-10-21,FTN Equity Capital Markets Corp.,Not Provided,5,buy,-0.0
9,9,9,-0.0,M,-2147483648,2005-10-19,Credit Suisse,12 month,5,outperform,29.57
10,10,10,-0.0,M,-2147483648,2005-10-19,Prudential Equity Group Inc,Not Provided,3,neutral weight,28.16
11,11,11,-0.0,M,-2147483648,2005-10-19,EVA Dimensions,Not Provided,5,buy,-0.0
12,12,12,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
13,13,13,-0.0,M,-2147483648,2005-04-20,Goldman Sachs,Not Provided,3,in-line,-0.0
14,14,14,-0.0,M,-2147483648,2005-04-20,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
15,15,15,-0.0,M,-2147483648,2005-04-19,A.G. Edwards & Sons Inc,Not Provided,5,buy,35.2
16,16,16,-0.0,M,-2147483648,2006-02-01,Morgan Stanley,Not Provided,3,Equalwt/Attractive,34.49
17,17,17,-0.0,M,-2147483648,2006-02-01,Lehman Brothers,12 month,3,equalwt/positive,28.16
18,18,18,-0.0,M,-2147483648,2006-02-01,Credit Suisse,12 month,3,neutral,27.46
19,19,19,-0.0,M,-2147483648,2006-02-01,SunTrust Robinson Humphrey,Not Provided,5,buy,34.49
20,20,20,-0.0,R,-2147483648,2006-01-31,Janney Montgomery Scott LLC,12 month,5,buy,28.16
21,21,21,-0.0,M,-2147483648,2006-01-31,Buckingham Research Group,Not Provided,5,strong buy,32.38
22,22,22,-0.0,D,-2147483648,2006-01-31,Prudential Equity Group Inc,Not Provided,1,underweight,20.42
23,23,23,-0.0,D,-2147483648,2006-01-27,J.P. Morgan,Not Provided,1,underweight,-0.0
24,24,24,-0.0,M,-2147483648,2006-01-20,Wells Fargo Securities,Not Provided,3,market perform,-0.0
25,25,25,-0.0,U,-2147483648,2005-11-14,KeyBanc Capital Markets,12 month,5,aggressive buy,35.9
26,26,26,-0.0,D,-2147483648,2005-10-25,Argus Research Corp,Not Provided,1,sell,-0.0
27,27,27,-0.0,U,-2147483648,2005-10-21,FTN Equity Capital Markets Corp.,Not Provided,5,buy,-0.0
28,28,28,-0.0,M,-2147483648,2005-10-19,EVA Dimensions,Not Provided,5,buy,-0.0
29,29,29,-0.0,M,-2147483648,2005-04-20,Goldman Sachs,Not Provided,3,in-line,-0.0
30,30,30,-0.0,M,-2147483648,2005-04-20,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
31,31,31,-0.0,M,-2147483648,2005-04-19,A.G. Edwards & Sons Inc,Not Provided,5,buy,35.2
32,32,32,-0.0,M,-2147483648,2006-02-16,Credit Suisse,12 month,3,neutral,27.46
33,33,33,-0.0,M,-2147483648,2006-02-15,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
34,34,34,-0.0,M,-2147483648,2006-02-15,A.G. Edwards & Sons Inc,Not Provided,5,buy,35.2
35,35,35,-0.0,M,-2147483648,2006-02-15,SunTrust Robinson Humphrey,Not Provided,5,buy,34.49
36,36,36,-0.0,R,-2147483648,2006-02-15,Janney Montgomery Scott LLC,12 month,5,buy,28.16
37,37,37,-0.0,M,-2147483648,2006-02-15,Prudential Equity Group Inc,Not Provided,1,underweight,20.42
38,38,38,-0.0,M,-2147483648,2006-02-13,Wells Fargo Securities,Not Provided,3,market perform,-0.0
39,39,39,-0.0,M,-2147483648,2006-02-10,EVA Dimensions,Not Provided,5,buy,-0.0
40,40,40,-0.0,M,-2147483648,2006-02-01,Morgan Stanley,Not Provided,3,Equalwt/Attractive,34.49
41,41,41,-0.0,M,-2147483648,2006-02-01,Lehman Brothers,12 month,3,equalwt/positive,28.16
42,42,42,-0.0,M,-2147483648,2006-01-31,Buckingham Research Group,Not Provided,5,strong buy,32.38
43,43,43,-0.0,D,-2147483648,2006-01-27,J.P. Morgan,Not Provided,1,underweight,-0.0
44,44,44,-0.0,U,-2147483648,2005-11-14,KeyBanc Capital Markets,12 month,5,aggressive buy,35.9
