,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-30,BMO Capital Markets,12 month,3,neutral,42.0
1,1,1,-0.0,M,-2147483648,2005-12-23,Prudential Equity Group Inc,Not Provided,3,neutral weight,29.0
2,2,2,-0.0,M,-2147483648,2005-12-12,Lehman Brothers,Not Provided,1,underwt/neutral,38.0
3,3,3,-0.0,M,-2147483648,2005-12-07,Morgan Stanley,Not Provided,3,Equalwt/Cautious,41.0
4,4,4,-0.0,N,-2147483648,2005-12-01,Stifel,Not Provided,3,hold,-0.0
5,5,5,-0.0,D,-2147483648,2005-11-11,UBS,12 month,2,reduce 2,39.0
6,6,6,-0.0,U,-2147483648,2005-10-28,Goldman Sachs,Not Provided,5,outperf/cautious,-0.0
7,7,7,-0.0,M,-2147483648,2005-10-28,BB&T Capital Markets,12 month,5,buy,46.0
8,8,8,-0.0,R,-2147483648,2005-10-26,FBR Capital Markets,Not Provided,5,outperform,45.0
9,9,9,-0.0,M,-2147483648,2005-10-25,RBC Capital Markets,12 month,3,sector perform,40.0
10,10,10,-0.0,M,-2147483648,2005-10-25,Wells Fargo Securities,Not Provided,3,market perform,-0.0
11,11,11,-0.0,M,-2147483648,2005-10-24,Raymond James,Not Provided,5,outperform,45.5
12,12,12,-0.0,U,-2147483648,2005-10-07,Bear Stearns & Co,Not Provided,5,outperform,45.0
13,13,13,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,5,overweight,-0.0
14,14,14,-0.0,M,-2147483648,2005-02-08,Credit Suisse,12 month,5,outperform,33.8
15,15,15,-0.0,M,-2147483648,2006-01-31,UBS,12 month,2,reduce 2,41.0
16,16,16,-0.0,M,-2147483648,2006-01-30,Goldman Sachs,Not Provided,5,outperf/neutral,-0.0
17,17,17,-0.0,M,-2147483648,2006-01-27,BMO Capital Markets,12 month,3,neutral,48.0
18,18,18,-0.0,M,-2147483648,2006-01-20,Bear Stearns & Co,Not Provided,5,outperform,-0.0
19,19,19,-0.0,N,-2147483648,2006-01-20,Prudential Equity Group Inc,Not Provided,3,neutral weight,33.0
