,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-20,Ryan Beck & Co,Not Provided,5,outperform,36.0
1,1,1,-0.0,M,-2147483648,2005-12-19,Portales Partners,Not Provided,1,sell,-0.0
2,2,2,-0.0,M,-2147483648,2005-12-16,Morgan Stanley,12 month,1,Underwt/Cautious,25.0
3,3,3,-0.0,M,-2147483648,2005-12-12,RBC Capital Markets,Not Provided,1,underperform,28.0
4,4,4,-0.0,R,-2147483648,2005-12-12,FBR Capital Markets,Not Provided,5,outperform,37.0
5,5,5,-0.0,M,-2147483648,2005-12-12,CIBC World Markets,Not Provided,5,sector outperform,35.0
6,6,6,-0.0,M,-2147483648,2005-12-12,"Sandler O'Neill & Partners, LP",12 month,5,buy,38.0
7,7,7,-0.0,M,-2147483648,2005-12-12,Stifel,Not Provided,1,sell,-0.0
8,8,8,-0.0,D,-2147483648,2005-12-12,Oppenheimer & Co,Not Provided,1,sell,29.0
9,9,9,-0.0,R,-2147483648,2005-12-09,Morgan Keegan,Not Provided,5,outperform,-0.0
10,10,10,-0.0,M,-2147483648,2005-12-09,SunTrust Robinson Humphrey,Not Provided,5,buy,40.0
11,11,11,-0.0,M,-2147483648,2005-12-09,Moors & Cabot,Not Provided,1,sell,23.0
12,12,12,-0.0,D,-2147483648,2005-12-09,Boenning & Scattergood Inc,12 month,3,market perform,34.0
13,13,13,-0.0,M,-2147483648,2005-12-09,Susquehanna Financial,Not Provided,2,negative,-0.0
14,14,14,-0.0,M,-2147483648,2005-12-09,Prudential Equity Group Inc,Not Provided,3,neutral weight,29.0
15,15,15,-0.0,M,-2147483648,2005-12-09,Atlantic Equities LLP,Not Provided,5,overweight,39.0
16,16,16,-0.0,M,-2147483648,2005-12-07,"Keefe, Bruyette & Woods",Not Provided,1,underperform,25.0
17,17,17,-0.0,M,-2147483648,2005-11-30,Piper Jaffray,Not Provided,3,market perform,36.0
18,18,18,-0.0,N,-2147483648,2005-11-11,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.0
19,19,19,-0.0,D,-2147483648,2005-11-10,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
20,20,20,-0.0,M,-2147483648,2005-10-06,Bernstein,Not Provided,5,outperform,40.0
21,21,21,-0.0,M,-2147483648,2005-10-04,Lehman Brothers,Not Provided,3,equalwt/neutral,31.0
22,22,22,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
23,23,23,-0.0,N,-2147483648,2005-06-30,J.P. Morgan,Not Provided,5,overweight,-0.0
24,24,24,-0.0,M,-2147483648,2006-02-01,Prudential Equity Group Inc,Not Provided,3,neutral weight,35.0
25,25,25,-0.0,M,-2147483648,2006-01-25,Portales Partners,Not Provided,1,sell,-0.0
26,26,26,-0.0,M,-2147483648,2006-01-19,Boenning & Scattergood Inc,Not Provided,3,market perform,-0.0
27,27,27,-0.0,R,-2147483648,2006-01-18,Morgan Keegan,Not Provided,5,outperform,-0.0
28,28,28,-0.0,M,-2147483648,2006-01-18,Morgan Stanley,12 month,1,Underwt/Cautious,25.0
29,29,29,-0.0,M,-2147483648,2006-01-18,Lehman Brothers,Not Provided,3,equalwt/neutral,34.0
30,30,30,-0.0,M,-2147483648,2006-01-18,RBC Capital Markets,Not Provided,1,underperform,26.0
31,31,31,-0.0,M,-2147483648,2006-01-18,"Keefe, Bruyette & Woods",Not Provided,1,underperform,25.0
32,32,32,-0.0,M,-2147483648,2006-01-18,Stifel,Not Provided,1,sell,-0.0
33,33,33,-0.0,M,-2147483648,2006-01-18,Moors & Cabot,Not Provided,1,sell,23.0
34,34,34,-0.0,M,-2147483648,2006-01-17,Ryan Beck & Co,Not Provided,5,outperform,36.0
35,35,35,-0.0,M,-2147483648,2006-01-17,SunTrust Robinson Humphrey,Not Provided,5,buy,40.0
36,36,36,-0.0,M,-2147483648,2006-01-17,FBR Capital Markets,12 month,3,market perform,35.0
37,37,37,-0.0,R,-2147483648,2006-01-17,"Sandler O'Neill & Partners, LP",12 month,5,buy,38.0
38,38,38,-0.0,M,-2147483648,2006-01-17,Oppenheimer & Co,12 month,1,sell,29.0
39,39,39,-0.0,M,-2147483648,2006-01-17,Atlantic Equities LLP,Not Provided,5,overweight,39.0
40,40,40,-0.0,M,-2147483648,2006-01-06,Piper Jaffray,Not Provided,3,market perform,36.0
41,41,41,-0.0,M,-2147483648,2005-12-12,CIBC World Markets,Not Provided,5,sector outperform,35.0
