,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
0,0,-0.0,M,-2147483648,2005-12-14,Leerink Partners LLC,Not Provided,5,outperform,-0.0,0.0
1,1,-0.0,M,-2147483648,2005-12-14,EVA Dimensions,Not Provided,5,buy,-0.0,1.0
2,2,-0.0,M,-2147483648,2005-11-04,Baird,Not Provided,3,neutral,64.0,2.0
3,3,-0.0,U,-2147483648,2005-11-04,CIBC World Markets,Not Provided,5,sector outperform,65.0,3.0
4,4,-0.0,M,-2147483648,2005-11-04,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0,4.0
5,5,-0.0,N,-2147483648,2005-10-05,UBS,Not Provided,3,neutral 2,55.0,5.0
6,6,-0.0,M,-2147483648,2005-07-25,Morgan Stanley,Not Provided,3,Equalwt/Attractive,55.0,6.0
7,7,-0.0,M,-2147483648,2005-07-25,Cowen,Not Provided,-2147483648,no rating system,-0.0,7.0
8,8,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,8.0
9,9,-0.0,M,-2147483648,2005-05-05,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,9.0
10,10,-0.0,N,-2147483648,2005-04-25,KeyBanc Capital Markets,Not Provided,3,hold,-0.0,10.0
11,11,-0.0,M,-2147483648,2005-01-27,Goldman Sachs,Not Provided,3,in-line,-0.0,11.0
12,12,-0.0,M,-2147483648,2006-01-27,Morgan Stanley,Not Provided,3,Equalwt/Attractive,61.0,12.0
13,13,-0.0,M,-2147483648,2006-01-27,UBS,Not Provided,3,neutral 2,64.0,13.0
14,14,-0.0,M,-2147483648,2006-01-27,Baird,Not Provided,3,neutral,71.0,14.0
15,15,-0.0,M,-2147483648,2006-01-27,Leerink Partners LLC,Not Provided,5,outperform,-0.0,15.0
16,16,-0.0,M,-2147483648,2006-01-27,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0,16.0
17,17,-0.0,M,-2147483648,2006-01-27,Cowen,Not Provided,-2147483648,no rating system,-0.0,17.0
18,18,-0.0,M,-2147483648,2005-12-14,EVA Dimensions,Not Provided,5,buy,-0.0,18.0
19,19,-0.0,U,-2147483648,2005-11-04,CIBC World Markets,Not Provided,5,sector outperform,65.0,19.0
20,20,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,20.0
21,21,-0.0,M,-2147483648,2005-05-05,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,21.0
22,22,-0.0,N,-2147483648,2005-04-25,KeyBanc Capital Markets,Not Provided,3,hold,-0.0,22.0
23,23,-0.0,M,-2147483648,2005-01-27,Goldman Sachs,Not Provided,3,in-line,-0.0,23.0
24,24,-0.0,M,-2147483648,2006-02-24,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0,24.0
25,25,-0.0,N,-2147483648,2006-02-21,Cowen,Not Provided,3,neutral,-0.0,25.0
26,26,-0.0,M,-2147483648,2006-01-27,Morgan Stanley,Not Provided,3,Equalwt/Attractive,61.0,26.0
27,27,-0.0,M,-2147483648,2006-01-27,UBS,Not Provided,3,neutral 2,64.0,27.0
28,28,-0.0,M,-2147483648,2006-01-27,Baird,Not Provided,3,neutral,71.0,28.0
29,29,-0.0,M,-2147483648,2006-01-27,Leerink Partners LLC,Not Provided,5,outperform,-0.0,29.0
30,30,-0.0,M,-2147483648,2005-12-14,EVA Dimensions,Not Provided,5,buy,-0.0,30.0
31,31,-0.0,U,-2147483648,2005-11-04,CIBC World Markets,Not Provided,5,sector outperform,65.0,31.0
32,32,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,32.0
33,33,-0.0,M,-2147483648,2005-05-05,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,33.0
34,34,-0.0,N,-2147483648,2005-04-25,KeyBanc Capital Markets,Not Provided,3,hold,-0.0,34.0
35,35,-0.0,M,-2147483648,2005-01-27,Goldman Sachs,Not Provided,3,in-line,-0.0,35.0
36,36,-0.0,M,-2147483648,2006-03-28,EVA Dimensions,Not Provided,5,buy,-0.0,36.0
37,37,-0.0,M,-2147483648,2006-02-24,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0,37.0
38,38,-0.0,N,-2147483648,2006-02-21,Cowen,Not Provided,3,neutral,-0.0,38.0
39,39,-0.0,M,-2147483648,2006-01-27,Morgan Stanley,Not Provided,3,Equalwt/Attractive,61.0,39.0
40,40,-0.0,M,-2147483648,2006-01-27,UBS,Not Provided,3,neutral 2,64.0,40.0
41,41,-0.0,M,-2147483648,2006-01-27,Leerink Partners LLC,Not Provided,5,outperform,-0.0,41.0
42,42,-0.0,U,-2147483648,2005-11-04,CIBC World Markets,Not Provided,5,sector outperform,65.0,42.0
43,43,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,43.0
44,44,-0.0,M,-2147483648,2005-05-05,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,44.0
45,45,-0.0,N,-2147483648,2005-04-25,KeyBanc Capital Markets,Not Provided,3,hold,-0.0,45.0
46,46,-0.0,M,-2147483648,2005-01-27,Goldman Sachs,Not Provided,3,in-line,-0.0,46.0
47,47,-0.0,M,-2147483648,2006-04-27,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0,47.0
48,48,-0.0,M,-2147483648,2006-04-27,Baird,12 month,3,neutral,71.0,48.0
49,49,-0.0,M,-2147483648,2006-04-27,CIBC World Markets,18 month,5,sector outperform,72.0,49.0
