,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-11-22,D.A. Davidson & Co,18 month,1,underperform,21.55
1,1,1,-0.0,M,-2147483648,2005-11-21,BMO Capital Markets,Not Provided,3,neutral,39.18
2,2,2,-0.0,M,-2147483648,2005-11-16,EVA Dimensions,Not Provided,3,hold,-0.0
3,3,3,-0.0,M,-2147483648,2005-11-07,Barclays,Not Provided,3,equalwt/negative,37.22
4,4,4,-0.0,M,-2147483648,2005-11-04,J.P. Morgan,Not Provided,1,underweight,-0.0
5,5,5,-0.0,M,-2147483648,2005-11-04,Prudential Equity Group Inc,Not Provided,3,neutral weight,39.18
6,6,6,-0.0,M,-2147483648,2005-11-03,Piper Jaffray,Not Provided,5,outperform,47.02
7,7,7,-0.0,M,-2147483648,2005-11-02,Morgan Stanley,Not Provided,3,Equalwt/Cautious,-0.0
8,8,8,-0.0,M,-2147483648,2005-10-04,Wells Fargo Securities,Not Provided,1,underperform,-0.0
9,9,9,-0.0,M,-2147483648,2005-09-23,Credit Suisse,12 month,3,neutral,39.18
10,10,10,-0.0,M,-2147483648,2005-05-23,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
11,11,11,-0.0,M,-2147483648,2005-03-16,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
12,12,12,-0.0,M,-2147483648,2006-02-01,J.P. Morgan,Not Provided,1,underweight,-0.0
13,13,13,-0.0,M,-2147483648,2006-01-30,Wells Fargo Securities,Not Provided,1,underperform,-0.0
14,14,14,-0.0,M,-2147483648,2006-01-25,D.A. Davidson & Co,18 month,1,underperform,27.43
15,15,15,-0.0,M,-2147483648,2005-11-21,BMO Capital Markets,Not Provided,3,neutral,39.18
16,16,16,-0.0,M,-2147483648,2005-11-16,EVA Dimensions,Not Provided,3,hold,-0.0
17,17,17,-0.0,M,-2147483648,2005-11-07,Barclays,Not Provided,3,equalwt/negative,37.22
18,18,18,-0.0,M,-2147483648,2005-11-04,Prudential Equity Group Inc,Not Provided,3,neutral weight,39.18
19,19,19,-0.0,M,-2147483648,2005-11-03,Piper Jaffray,Not Provided,5,outperform,47.02
20,20,20,-0.0,M,-2147483648,2005-11-02,Morgan Stanley,Not Provided,3,Equalwt/Cautious,-0.0
21,21,21,-0.0,M,-2147483648,2005-09-23,Credit Suisse,12 month,3,neutral,39.18
22,22,22,-0.0,M,-2147483648,2005-05-23,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
23,23,23,-0.0,M,-2147483648,2005-03-16,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
24,24,24,-0.0,M,-2147483648,2006-02-23,D.A. Davidson & Co,18 month,1,underperform,27.43
25,25,25,-0.0,M,-2147483648,2006-02-23,J.P. Morgan,Not Provided,3,neutral,-0.0
26,26,26,-0.0,M,-2147483648,2006-02-15,EVA Dimensions,Not Provided,3,hold,-0.0
27,27,27,-0.0,M,-2147483648,2006-02-03,BMO Capital Markets,Not Provided,3,neutral,39.18
28,28,28,-0.0,D,-2147483648,2006-02-03,Bear Stearns & Co,Not Provided,1,underperform,-0.0
29,29,29,-0.0,M,-2147483648,2006-02-03,Credit Suisse,12 month,3,neutral,37.22
30,30,30,-0.0,M,-2147483648,2006-02-03,Piper Jaffray,Not Provided,5,outperform,47.02
31,31,31,-0.0,M,-2147483648,2006-02-02,Prudential Equity Group Inc,Not Provided,3,neutral weight,39.18
32,32,32,-0.0,M,-2147483648,2006-01-30,Wells Fargo Securities,Not Provided,1,underperform,-0.0
33,33,33,-0.0,M,-2147483648,2005-11-07,Barclays,Not Provided,3,equalwt/negative,37.22
34,34,34,-0.0,M,-2147483648,2005-11-02,Morgan Stanley,Not Provided,3,Equalwt/Cautious,-0.0
