,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-28,Wells Fargo Securities,Not Provided,1,underperform,-0.0
1,1,1,-0.0,M,-2147483648,2005-12-21,EVA Dimensions,Not Provided,3,hold,-0.0
2,2,2,-0.0,M,-2147483648,2005-12-16,Credit Suisse,12 month,5,outperform,62.4
3,3,3,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,5,buy,69.6
4,4,4,-0.0,N,-2147483648,2005-12-01,Stifel,Not Provided,5,buy,62.4
5,5,5,-0.0,M,-2147483648,2005-10-27,J.P. Morgan,Not Provided,1,underweight,-0.0
6,6,6,-0.0,U,-2147483648,2005-10-26,Prudential Equity Group Inc,Not Provided,5,overweight,60.8
7,7,7,-0.0,M,-2147483648,2004-11-18,Barclays,Not Provided,5,overwt/negative,60.0
8,8,8,-0.0,M,-2147483648,2006-01-27,Credit Suisse,12 month,5,outperform,62.4
9,9,9,-0.0,M,-2147483648,2006-01-06,J.P. Morgan,Not Provided,1,underweight,-0.0
10,10,10,-0.0,R,-2147483648,2006-01-03,Stifel,Not Provided,5,buy,62.4
11,11,11,-0.0,M,-2147483648,2005-12-28,Wells Fargo Securities,Not Provided,1,underperform,-0.0
12,12,12,-0.0,M,-2147483648,2005-12-21,EVA Dimensions,Not Provided,3,hold,-0.0
13,13,13,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,5,buy,69.6
14,14,14,-0.0,U,-2147483648,2005-10-26,Prudential Equity Group Inc,Not Provided,5,overweight,60.8
15,15,15,-0.0,M,-2147483648,2004-11-18,Barclays,Not Provided,5,overwt/negative,60.0
16,16,16,-0.0,M,-2147483648,2006-03-01,J.P. Morgan,Not Provided,1,underweight,-0.0
17,17,17,-0.0,M,-2147483648,2006-02-23,EVA Dimensions,Not Provided,3,hold,-0.0
18,18,18,-0.0,M,-2147483648,2006-02-08,Credit Suisse,12 month,5,outperform,60.0
19,19,19,-0.0,M,-2147483648,2006-02-08,Stifel,Not Provided,5,buy,62.4
20,20,20,-0.0,M,-2147483648,2006-02-08,Wells Fargo Securities,Not Provided,1,underperform,-0.0
21,21,21,-0.0,M,-2147483648,2006-02-08,Prudential Equity Group Inc,Not Provided,5,overweight,60.8
22,22,22,-0.0,M,-2147483648,2006-02-08,Barclays,Not Provided,5,overwt/negative,56.8
23,23,23,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,5,buy,69.6
24,24,24,-0.0,M,-2147483648,2006-03-30,Stifel,Not Provided,5,buy,62.4
25,25,25,-0.0,M,-2147483648,2006-03-01,J.P. Morgan,Not Provided,1,underweight,-0.0
26,26,26,-0.0,M,-2147483648,2006-02-23,EVA Dimensions,Not Provided,3,hold,-0.0
27,27,27,-0.0,M,-2147483648,2006-02-08,Credit Suisse,12 month,5,outperform,60.0
28,28,28,-0.0,M,-2147483648,2006-02-08,Wells Fargo Securities,Not Provided,1,underperform,-0.0
29,29,29,-0.0,M,-2147483648,2006-02-08,Prudential Equity Group Inc,Not Provided,5,overweight,60.8
30,30,30,-0.0,M,-2147483648,2006-02-08,Barclays,Not Provided,5,overwt/negative,56.8
31,31,31,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,5,buy,69.6
32,32,32,-0.0,M,-2147483648,2006-04-27,Credit Suisse,12 month,5,outperform,53.0
33,33,33,-0.0,M,-2147483648,2006-04-26,Prudential Equity Group Inc,Not Provided,5,overweight,60.0
34,34,34,-0.0,M,-2147483648,2006-04-26,Barclays,Not Provided,5,overwt/negative,55.0
35,35,35,-0.0,M,-2147483648,2006-04-25,J.P. Morgan,Not Provided,1,underweight,-0.0
36,36,36,-0.0,R,-2147483648,2006-04-25,Stifel,Not Provided,5,buy,58.0
37,37,37,-0.0,M,-2147483648,2006-04-25,Wells Fargo Securities,Not Provided,1,underperform,-0.0
38,38,38,-0.0,M,-2147483648,2006-04-21,Davenport & Co,Not Provided,5,buy,66.0
39,39,39,-0.0,U,-2147483648,2006-04-17,EVA Dimensions,Not Provided,5,buy,-0.0
