Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-01,Prudential Equity Group Inc,Not Provided,5,overweight,35.0
2005-11-30,UBS,12 month,5,buy 1,39.0
2005-11-21,J.P. Morgan,Not Provided,1,underweight,-0.0
2005-10-28,Cowen,Not Provided,-2147483648,no rating system,-0.0
2005-10-27,Lazard Capital Markets,Not Provided,3,hold,30.0
2005-10-27,Barclays,Not Provided,3,equalwt/neutral,32.0
2005-10-26,Morgan Keegan,Not Provided,3,market perform,-0.0
2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-09-29,EVA Dimensions,Not Provided,5,buy,-0.0
2005-09-27,Credit Suisse,12 month,3,neutral,30.0
2005-09-06,Goldman Sachs,Not Provided,1,underperf/cautious,-0.0
2005-02-16,Tradition Asiel Securities Inc.,12 month,5,buy,39.0
2006-02-01,EVA Dimensions,Not Provided,5,buy,-0.0
2006-01-18,Lazard Capital Markets,Not Provided,3,hold,30.0
2006-01-17,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-12-01,Prudential Equity Group Inc,Not Provided,5,overweight,35.0
2005-11-30,UBS,12 month,5,buy 1,39.0
2005-11-21,J.P. Morgan,Not Provided,1,underweight,-0.0
2005-10-28,Cowen,Not Provided,-2147483648,no rating system,-0.0
2005-10-27,Barclays,Not Provided,3,equalwt/neutral,32.0
2005-10-26,Morgan Keegan,Not Provided,3,market perform,-0.0
2005-09-27,Credit Suisse,12 month,3,neutral,30.0
2005-09-06,Goldman Sachs,Not Provided,1,underperf/cautious,-0.0
2005-02-16,Tradition Asiel Securities Inc.,12 month,5,buy,39.0
2006-02-21,Morgan Keegan,Not Provided,3,market perform,-0.0
2006-02-21,Cowen,Not Provided,1,underperform,-0.0
2006-02-16,Credit Suisse,12 month,3,neutral,30.0
2006-02-16,UBS,12 month,5,buy 1,39.0
2006-02-15,Lazard Capital Markets,Not Provided,3,hold,-0.0
2006-02-15,Prudential Equity Group Inc,Not Provided,5,overweight,35.0
2006-02-01,EVA Dimensions,Not Provided,5,buy,-0.0
2006-01-17,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-11-21,J.P. Morgan,Not Provided,1,underweight,-0.0
2005-10-27,Barclays,Not Provided,3,equalwt/neutral,32.0
2005-09-06,Goldman Sachs,Not Provided,1,underperf/cautious,-0.0
2005-02-16,Tradition Asiel Securities Inc.,12 month,5,buy,39.0
2006-03-28,Credit Suisse,12 month,3,neutral,38.0
2006-03-28,Oscar Gruss & Son Inc,9 month,3,hold,38.0
2006-03-23,UBS,12 month,3,neutral 1,39.0
2006-03-22,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2006-03-22,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-03-22,Lazard Capital Markets,Not Provided,3,hold,-0.0
2006-03-22,Prudential Equity Group Inc,Not Provided,3,neutral weight,38.0
2006-03-22,Barclays,Not Provided,3,equalwt/neutral,37.0
2006-03-21,Cowen,Not Provided,3,neutral,-0.0
2006-02-21,Morgan Keegan,Not Provided,3,market perform,-0.0
2006-02-01,EVA Dimensions,Not Provided,5,buy,-0.0
2006-01-17,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-02-16,Tradition Asiel Securities Inc.,12 month,5,buy,39.0
2006-05-01,EVA Dimensions,Not Provided,5,buy,-0.0
2006-04-27,Lazard Capital Markets,Not Provided,3,hold,-0.0
2006-04-26,Prudential Equity Group Inc,Not Provided,3,neutral weight,38.0
2006-04-20,UBS,12 month,3,neutral 1,39.0
2006-03-28,Credit Suisse,12 month,3,neutral,38.0
2006-03-22,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2006-03-22,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-03-22,Barclays,Not Provided,3,equalwt/neutral,37.0
2006-03-21,Cowen,Not Provided,3,neutral,-0.0
2006-02-21,Morgan Keegan,Not Provided,3,market perform,-0.0
2006-01-17,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-02-16,Tradition Asiel Securities Inc.,12 month,5,buy,39.0
2006-05-02,Cowen,Not Provided,3,neutral,-0.0
2006-05-01,EVA Dimensions,Not Provided,5,buy,-0.0
2006-04-27,Lazard Capital Markets,Not Provided,3,hold,-0.0
2006-04-26,Prudential Equity Group Inc,Not Provided,3,neutral weight,38.0
2006-04-20,UBS,12 month,3,neutral 1,39.0
2006-03-28,Credit Suisse,12 month,3,neutral,38.0
2006-03-22,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2006-03-22,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-03-22,Barclays,Not Provided,3,equalwt/neutral,37.0
2006-02-21,Morgan Keegan,Not Provided,3,market perform,-0.0
