Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-23,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-03-22,Evercore ISI,12 month,5,outperform,36.000000
2017-03-20,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-03-16,Morgan Stanley,12 month,5,Overwt/In-Line,36.000000
2017-03-15,Goldman Sachs,12 month,5,Buy/Neutral,37.000000
2017-03-10,Edward Jones,Not Provided,5,buy,-0.000000
2017-03-09,Jefferies,12 month,5,buy,33.000000
2017-03-09,"Keefe, Bruyette & Woods",12 month,5,outperform,34.000000
2017-02-28,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-01-27,UBS,12 month,3,neutral,30.000000
2017-01-27,J.P. Morgan,12 month,5,overweight,35.000000
2017-01-27,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-01-26,Argus Research Corp,Not Provided,5,buy,36.000000
2017-01-26,Credit Suisse,Not Provided,3,neutral,33.000000
2016-08-04,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.000000
2017-05-01,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.000000
2017-04-28,UBS,12 month,3,neutral,32.000000
2017-04-28,J.P. Morgan,9 month,5,overweight,37.000000
2017-04-27,Goldman Sachs,12 month,5,Buy/Neutral,38.000000
2017-04-27,Argus Research Corp,Not Provided,5,buy,36.000000
2017-04-27,Credit Suisse,Not Provided,3,neutral,34.000000
2017-04-27,Edward Jones,Not Provided,5,buy,-0.000000
2017-04-27,Jefferies,12 month,5,buy,35.000000
2017-04-27,"Keefe, Bruyette & Woods",12 month,5,outperform,36.000000
2017-04-27,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-04-27,Evercore ISI,12 month,5,outperform,37.000000
2017-04-27,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-06,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-03-16,Morgan Stanley,12 month,5,Overwt/In-Line,36.000000
2017-02-28,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-05-10,Jefferies,12 month,5,buy,35.000000
2017-05-09,"Keefe, Bruyette & Woods",12 month,5,outperform,36.000000
2017-05-09,Evercore ISI,Not Provided,5,outperform,37.000000
2017-05-09,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-05-05,Edward Jones,Not Provided,5,buy,-0.000000
2017-05-01,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.000000
2017-04-28,UBS,12 month,3,neutral,32.000000
2017-04-28,J.P. Morgan,9 month,5,overweight,37.000000
2017-04-27,Goldman Sachs,12 month,5,Buy/Neutral,38.000000
2017-04-27,Argus Research Corp,Not Provided,5,buy,36.000000
2017-04-27,Credit Suisse,Not Provided,3,neutral,34.000000
2017-04-27,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-04-06,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-03-16,Morgan Stanley,12 month,5,Overwt/In-Line,36.000000
2017-02-28,EVA Dimensions,Not Provided,5,buy,-0.000000
