Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-29,Edward Jones,Not Provided,5,buy,-0.000000
2017-03-28,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-03-17,Evercore ISI,Not Provided,5,outperform,173.000000
2017-03-15,Baird,12 month,3,neutral,155.000000
2017-03-13,Goldman Sachs,12 month,5,Buy/Neutral,180.000000
2017-03-13,Cowen,12 month,3,market perform,140.000000
2017-03-10,Longbow Research,Not Provided,3,neutral,-0.000000
2017-03-07,Jefferies,12 month,3,hold,145.000000
2017-03-06,Stifel,12 month,5,buy,166.000000
2017-03-02,Morgan Stanley,12 month,5,Overwt/In-Line,180.000000
2017-02-22,J.P. Morgan,12 month,5,overweight,173.000000
2017-02-21,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-02-15,Vertical Research Partners,Not Provided,5,buy,157.000000
2017-02-07,Argus Research Corp,Not Provided,5,buy,176.000000
2017-02-03,BMO Capital Markets,Not Provided,5,outperform,175.000000
2017-02-02,Credit Suisse,Not Provided,5,outperform,169.000000
2017-02-02,KeyBanc Capital Markets,12 month,5,overweight,165.000000
2017-02-02,Barclays,Not Provided,3,equalweight,148.000000
2016-12-17,EVA Dimensions,Not Provided,5,overweight,-0.000000
2016-11-10,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-04-28,Morgan Stanley,12 month,5,Overwt/In-Line,190.000000
2017-04-28,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-04-28,Longbow Research,Not Provided,3,neutral,-0.000000
2017-04-28,Barclays,Not Provided,3,equalweight,162.000000
2017-04-28,EVA Dimensions,Not Provided,1,underweight,-0.000000
2017-04-28,Vertical Research Partners,Not Provided,5,buy,180.000000
2017-04-27,BMO Capital Markets,Not Provided,5,outperform,175.000000
2017-04-27,Credit Suisse,Not Provided,5,outperform,189.000000
2017-04-27,Edward Jones,Not Provided,5,buy,-0.000000
2017-04-27,J.P. Morgan,9 month,5,overweight,173.000000
2017-04-27,Jefferies,12 month,3,hold,163.000000
2017-04-27,Baird,12 month,3,neutral,160.000000
2017-04-27,KeyBanc Capital Markets,12 month,5,overweight,180.000000
2017-04-27,Stifel,12 month,5,buy,176.000000
2017-04-27,Evercore ISI,Not Provided,5,outperform,173.000000
2017-04-27,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-27,Cowen,12 month,3,market perform,140.000000
2017-03-13,Goldman Sachs,12 month,5,Buy/Neutral,180.000000
2017-02-07,Argus Research Corp,Not Provided,5,buy,176.000000
2016-11-10,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-05-15,J.P. Morgan,9 month,5,overweight,173.000000
2017-05-14,Stifel,12 month,5,buy,176.000000
2017-05-11,Cowen,Not Provided,3,market perform,140.000000
2017-05-07,BMO Capital Markets,Not Provided,5,outperform,175.000000
2017-05-05,Evercore ISI,Not Provided,5,outperform,179.000000
2017-04-28,Morgan Stanley,12 month,5,Overwt/In-Line,190.000000
2017-04-28,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-04-28,Longbow Research,Not Provided,3,neutral,-0.000000
2017-04-28,Barclays,Not Provided,3,equalweight,162.000000
2017-04-28,EVA Dimensions,Not Provided,1,underweight,-0.000000
2017-04-28,Vertical Research Partners,Not Provided,5,buy,180.000000
2017-04-27,Credit Suisse,Not Provided,5,outperform,189.000000
2017-04-27,Edward Jones,Not Provided,5,buy,-0.000000
2017-04-27,Jefferies,12 month,3,hold,163.000000
2017-04-27,Baird,12 month,3,neutral,160.000000
2017-04-27,KeyBanc Capital Markets,12 month,5,overweight,180.000000
2017-04-27,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-03-13,Goldman Sachs,12 month,5,Buy/Neutral,180.000000
2017-02-07,Argus Research Corp,Not Provided,5,buy,176.000000
