Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-21,Credit Suisse,12 month,3,neutral,21.67
2005-12-21,Prudential Equity Group Inc,Not Provided,3,neutral weight,21.67
2005-12-20,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-12-16,EVA Dimensions,Not Provided,5,buy,-0.0
2005-11-18,Atlantic Equities LLP,Not Provided,3,neutral,-0.0
2005-11-18,Barclays,Not Provided,5,overwt/positive,25.28
2005-11-17,Goldman Sachs,Not Provided,5,outperf/attractive,-0.0
2005-11-17,Buckingham Research Group,Not Provided,5,strong buy,-0.0
2005-11-17,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-11-16,"Foresight Research Solutions, LLC",12 month,5,outperform,25.28
2005-11-15,Morgan Stanley,Not Provided,5,Overwt/Attractive,23.83
2005-08-03,CIBC World Markets,12 month,3,sector perform,22.39
2002-09-11,S&P Capital IQ,Not Provided,3,hold,24.55
2006-01-17,Morgan Stanley,Not Provided,5,Overwt/Attractive,24.55
2006-01-17,Credit Suisse,12 month,3,neutral,20.94
2006-01-16,Atlantic Equities LLP,Not Provided,3,neutral,18.53
2006-01-13,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-01-13,Buckingham Research Group,Not Provided,5,strong buy,25.28
2006-01-13,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2006-01-11,Prudential Equity Group Inc,Not Provided,3,neutral weight,21.67
2005-12-16,EVA Dimensions,Not Provided,5,buy,-0.0
2005-11-17,Goldman Sachs,Not Provided,5,outperf/attractive,-0.0
2005-11-16,"Foresight Research Solutions, LLC",12 month,5,outperform,25.28
2005-08-03,CIBC World Markets,12 month,3,sector perform,22.39
2002-09-11,S&P Capital IQ,Not Provided,3,hold,24.55
2006-02-16,Rochdale Securities,Not Provided,1,sell,15.17
2006-02-03,Morgan Stanley,Not Provided,5,Overwt/Attractive,23.83
2006-02-03,Credit Suisse,12 month,3,neutral,20.22
2006-02-03,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2006-02-03,Atlantic Equities LLP,Not Provided,3,neutral,19.5
2006-02-02,Prudential Equity Group Inc,Not Provided,3,neutral weight,21.67
