Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-28,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-03-26,Consumer Edge Research,12 month,3,equalweight,37.000000
2017-03-24,Wolfe Research,Not Provided,3,peerperform,-0.000000
2017-03-22,Baird,Not Provided,3,neutral,40.000000
2017-03-21,Wedbush,Not Provided,3,neutral,36.000000
2017-03-21,Piper Jaffray,12 month,3,neutral,34.000000
2017-03-20,M Science,Not Provided,-2147483648,no rating system,-0.000000
2017-03-19,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-03-17,BMO Capital Markets,Not Provided,3,market perform,38.000000
2017-03-02,Evercore ISI,Not Provided,3,in-line,40.000000
2017-03-01,Cowen,12 month,3,market perform,40.000000
2017-02-27,Jefferies,Not Provided,5,buy,65.000000
2017-02-08,Morgan Stanley,12 month,3,Equalwt/Cautious,43.000000
2017-02-08,Goldman Sachs,12 month,3,neutral/neutral,44.000000
2017-02-08,Credit Suisse,Not Provided,3,neutral,42.000000
2017-02-08,Canaccord Genuity,12 month,3,hold,38.000000
2017-02-08,Nomura Instinet,12 month,5,buy,46.000000
2017-02-08,Telsey Advisory Group,12 month,3,market perform,42.000000
2017-02-07,RBC Capital Markets,12 month,3,sector perform,42.000000
2017-02-07,J.P. Morgan,12 month,3,neutral,37.000000
2017-02-07,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-02-07,Buckingham Research Group,12 month,3,neutral,38.000000
2017-02-07,Oppenheimer & Co,12 month,3,market perform,36.000000
2017-02-07,Mizuho Securities USA Inc,12 month,3,neutral,38.000000
2017-02-07,Guggenheim Securities,Not Provided,3,neutral,-0.000000
2017-05-01,Baird,Not Provided,3,neutral,40.000000
2017-05-01,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-05-01,Guggenheim Securities,Not Provided,3,neutral,-0.000000
2017-05-01,Consumer Edge Research,12 month,3,equalweight,37.000000
2017-04-28,Wolfe Research,Not Provided,3,peerperform,-0.000000
2017-04-26,BMO Capital Markets,Not Provided,3,market perform,38.000000
2017-04-26,Cowen,12 month,3,market perform,38.000000
2017-04-24,M Science,Not Provided,-2147483648,no rating system,-0.000000
2017-04-23,RBC Capital Markets,12 month,3,sector perform,42.000000
2017-04-18,Telsey Advisory Group,12 month,3,market perform,42.000000
2017-04-18,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-04-10,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-04-04,Evercore ISI,Not Provided,3,no position,-0.000000
2017-04-04,Piper Jaffray,12 month,3,neutral,34.000000
2017-03-21,Wedbush,Not Provided,3,neutral,36.000000
2017-02-27,Jefferies,Not Provided,5,buy,65.000000
2017-02-08,Morgan Stanley,12 month,3,Equalwt/Cautious,43.000000
2017-02-08,Goldman Sachs,12 month,3,neutral/neutral,44.000000
2017-02-08,Credit Suisse,Not Provided,3,neutral,42.000000
2017-02-08,Canaccord Genuity,12 month,3,hold,38.000000
2017-02-08,Nomura Instinet,12 month,5,buy,46.000000
2017-02-07,J.P. Morgan,12 month,3,neutral,37.000000
2017-02-07,Buckingham Research Group,12 month,3,neutral,38.000000
2017-02-07,Oppenheimer & Co,12 month,3,market perform,36.000000
2017-05-15,RBC Capital Markets,12 month,3,sector perform,42.000000
2017-05-14,Evercore ISI,Not Provided,5,long,-0.000000
2017-05-12,Wolfe Research,Not Provided,3,peerperform,-0.000000
2017-05-08,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-05-01,Baird,Not Provided,3,neutral,40.000000
2017-05-01,Guggenheim Securities,Not Provided,3,neutral,-0.000000
2017-05-01,Consumer Edge Research,12 month,3,equalweight,37.000000
2017-04-26,BMO Capital Markets,Not Provided,3,market perform,38.000000
2017-04-26,Cowen,12 month,3,market perform,38.000000
2017-04-24,M Science,Not Provided,-2147483648,no rating system,-0.000000
2017-04-18,Telsey Advisory Group,12 month,3,market perform,42.000000
2017-04-18,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-04-10,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-04-04,Piper Jaffray,12 month,3,neutral,34.000000
2017-02-27,Jefferies,Not Provided,5,buy,65.000000
2017-02-08,Morgan Stanley,12 month,3,Equalwt/Cautious,43.000000
2017-02-08,Goldman Sachs,12 month,3,neutral/neutral,44.000000
2017-02-08,Credit Suisse,Not Provided,3,neutral,42.000000
2017-02-08,Canaccord Genuity,12 month,3,hold,38.000000
2017-02-08,Nomura Instinet,12 month,5,buy,46.000000
2017-02-07,J.P. Morgan,12 month,3,neutral,37.000000
2017-02-07,Buckingham Research Group,12 month,3,neutral,38.000000
2017-02-07,Oppenheimer & Co,12 month,3,market perform,36.000000
