Date,Firm Name,Period,Rating,Recommendation,Target Price
2013-07-29,CRT Capital Group,12 month,1,sell,34.0
2013-07-22,Leerink Partners LLC,12 month,3,market perform,43.0
2013-07-19,BMO Capital Markets,Not Provided,3,market perform,45.0
2013-07-16,UBS,12 month,3,neutral,43.0
2013-07-11,WhiteSand Research LLC,12 month,4,undervalued,45.08
2013-07-08,Barclays,Not Provided,3,equalweight,45.0
2013-08-28,BMO Capital Markets,Not Provided,3,market perform,45.0
2013-08-26,Leerink Partners LLC,12 month,3,market perform,42.0
2013-08-22,CRT Capital Group,Not Provided,1,sell,34.0
2013-08-22,EVA Dimensions,Not Provided,3,hold,-0.0
2013-08-12,Barclays,Not Provided,3,equalweight,45.0
2013-07-16,UBS,12 month,3,neutral,43.0
2013-07-11,WhiteSand Research LLC,12 month,4,undervalued,45.08
2013-09-30,Barclays,Not Provided,3,equalweight,45.0
2013-09-17,Goldman Sachs,12 month,3,neutral/attractive,45.0
2013-09-09,CRT Capital Group,Not Provided,1,sell,34.0
2013-09-05,BMO Capital Markets,Not Provided,3,market perform,45.0
2013-08-26,Leerink Partners LLC,12 month,3,market perform,42.0
2013-08-22,EVA Dimensions,Not Provided,3,hold,-0.0
2013-07-16,UBS,12 month,3,neutral,43.0
2013-07-11,WhiteSand Research LLC,12 month,4,undervalued,45.08
2013-10-30,Leerink Partners LLC,12 month,3,market perform,43.0
2013-10-28,BMO Capital Markets,Not Provided,3,market perform,45.0
2013-10-28,CRT Capital Group,Not Provided,1,sell,34.0
2013-10-25,Barclays,Not Provided,3,equalweight,45.0
2013-09-17,Goldman Sachs,12 month,3,neutral/attractive,45.0
2013-08-22,EVA Dimensions,Not Provided,3,hold,-0.0
2013-07-16,UBS,12 month,3,neutral,43.0
2013-07-11,WhiteSand Research LLC,12 month,4,undervalued,45.08
2013-11-26,Jefferies,12 month,5,buy,60.0
2013-11-26,CRT Capital Group,Not Provided,1,sell,34.0
2013-11-25,BMO Capital Markets,Not Provided,3,market perform,46.0
2013-11-15,Barclays,Not Provided,3,equalweight,45.0
2013-11-14,Leerink Partners LLC,12 month,3,market perform,43.0
2013-09-17,Goldman Sachs,12 month,3,neutral/attractive,45.0
2013-08-22,EVA Dimensions,Not Provided,3,hold,-0.0
2013-07-16,UBS,12 month,3,neutral,43.0
2013-07-11,WhiteSand Research LLC,12 month,4,undervalued,45.08
2013-12-30,Buckingham Research Group,12 month,5,buy,63.0
2013-12-03,BMO Capital Markets,Not Provided,3,market perform,46.0
2013-11-26,Jefferies,12 month,5,buy,60.0
2013-11-26,CRT Capital Group,Not Provided,1,sell,34.0
2013-11-15,Barclays,Not Provided,3,equalweight,45.0
2013-11-14,Leerink Partners LLC,12 month,3,market perform,43.0
2013-09-17,Goldman Sachs,12 month,3,neutral/attractive,45.0
2013-08-22,EVA Dimensions,Not Provided,3,hold,-0.0
2013-07-16,UBS,12 month,3,neutral,43.0
2014-01-30,Buckingham Research Group,12 month,5,buy,67.0
2014-01-29,Morgan Stanley,12 month,5,Overwt/In-Line,60.0
2014-01-27,UBS,12 month,1,sell,43.0
2014-01-21,Goldman Sachs,12 month,3,neutral/attractive,51.0
2014-01-17,BMO Capital Markets,Not Provided,3,market perform,46.0
2014-01-17,Jefferies,12 month,5,buy,60.0
2014-01-17,Piper Jaffray,12 month,5,overweight,64.0
2014-01-08,Leerink Partners LLC,12 month,3,market perform,49.0
2013-11-26,CRT Capital Group,Not Provided,1,sell,34.0
2013-11-15,Barclays,Not Provided,3,equalweight,45.0
2013-08-22,EVA Dimensions,Not Provided,3,hold,-0.0
2014-02-26,BMO Capital Markets,Not Provided,3,market perform,70.0
2014-02-26,Buckingham Research Group,12 month,5,buy,78.0
2014-02-19,Leerink Partners LLC,12 month,3,market perform,49.0
2014-02-17,EVA Dimensions,Not Provided,5,overweight,-0.0
2014-02-12,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2014-02-12,Goldman Sachs,12 month,3,neutral/attractive,59.0
2014-02-12,Jefferies,12 month,5,buy,66.0
2014-02-12,CRT Capital Group,Not Provided,1,sell,39.0
2014-02-12,Barclays,Not Provided,3,equalweight,49.0
2014-02-11,Piper Jaffray,12 month,5,overweight,87.0
2014-01-27,UBS,12 month,1,sell,43.0
2014-04-01,EVA Dimensions,Not Provided,5,overweight,-0.0
2014-03-27,Buckingham Research Group,12 month,5,buy,78.0
2014-03-19,Piper Jaffray,12 month,5,overweight,87.0
2014-03-18,Leerink Partners LLC,12 month,3,market perform,64.0
2014-03-14,J.P. Morgan,6 month,3,neutral,73.0
2014-03-14,Jefferies,12 month,5,buy,77.0
2014-03-13,CRT Capital Group,12 month,1,sell,39.0
2014-03-12,BMO Capital Markets,Not Provided,3,market perform,70.0
2014-03-12,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2014-02-12,Goldman Sachs,12 month,3,neutral/attractive,59.0
2014-02-12,Barclays,Not Provided,3,equalweight,49.0
2014-01-27,UBS,12 month,1,sell,43.0
2014-04-30,EVA Dimensions,Not Provided,5,overweight,-0.0
2014-04-28,Buckingham Research Group,Not Provided,5,buy,83.0
2014-04-27,BMO Capital Markets,Not Provided,5,outperform,71.0
2014-04-27,Goldman Sachs,12 month,3,neutral/attractive,67.0
2014-04-25,CRT Capital Group,12 month,3,Fairly Valued,70.0
2014-04-21,Piper Jaffray,12 month,5,overweight,90.0
2014-04-20,Leerink Partners LLC,12 month,3,market perform,68.0
2014-04-16,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2014-04-09,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-04-08,UBS,12 month,5,buy,84.0
2014-04-08,Jefferies,12 month,5,buy,77.0
2014-04-07,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
2014-03-14,J.P. Morgan,6 month,3,neutral,73.0
2014-05-30,BMO Capital Markets,Not Provided,5,outperform,88.0
