Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-31,Scotia Howard Weil Inc,Not Provided,5,sector outperform,13.000000
2017-03-31,"Capital One Securities, Inc.",Not Provided,5,overweight,12.000000
2017-03-31,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-03-31,Seaport Global Securities,Not Provided,1,sell,8.500000
2017-03-30,Bernstein,Not Provided,5,outperform,12.500000
2017-03-30,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-03-26,Piper Jaffray,Not Provided,3,neutral,9.150000
2017-03-26,Nomura Instinet,Not Provided,2,reduce,6.000000
2017-03-23,BMO Capital Markets,Not Provided,3,market perform,9.000000
2017-03-23,Tudor Pickering & Co,Not Provided,3,hold,-0.000000
2017-03-10,Nordea,12 month,1,sell,6.000000
2017-03-10,Iberia Capital Partners LLC,12 month,3,sector perform,11.000000
2017-03-09,Swedbank,Not Provided,5,buy,12.000000
2017-03-06,Morgan Stanley,12 month,3,Equalwt/Attractive,13.000000
2017-03-03,Evercore ISI,12 month,5,outperform,14.000000
2017-03-02,Stephens Inc,12 month,3,equalweight,10.000000
2017-03-01,Societe Generale,12 month,3,hold,11.000000
2017-03-01,J.P. Morgan,9 month,1,underweight,7.000000
2017-03-01,Raymond James,Not Provided,3,market perform,-0.000000
2017-03-01,Susquehanna Financial,12 month,3,neutral,9.000000
2017-03-01,Clarksons Platou Securities Inc,Not Provided,3,neutral,11.000000
2017-02-28,Credit Suisse,Not Provided,5,outperform,15.000000
2017-02-28,Jefferies,12 month,3,hold,11.500000
2017-02-28,Johnson Rice & Co,Not Provided,4,accumulate,-0.000000
2017-02-27,Cowen,12 month,3,market perform,9.500000
2017-02-27,Barclays,Not Provided,1,underweight,10.000000
2017-02-23,Goldman Sachs,12 month,3,neutral/cautious,11.500000
2017-02-23,UBS,12 month,3,neutral,10.000000
2017-02-20,DNB Markets,Not Provided,3,hold,8.000000
2016-12-17,EVA Dimensions,Not Provided,5,overweight,-0.000000
2016-11-10,Fearnley Securities,12 month,2,reduce,8.000000
2016-10-28,FBR Capital Markets,12 month,3,market perform,9.000000
2016-08-24,Pareto Securities,6 month,5,buy,10.000000
2016-02-16,SpareBank 1 Markets AS,Not Provided,1,sell,7.000000
2017-05-01,Societe Generale,12 month,3,hold,9.000000
2017-05-01,Goldman Sachs,12 month,3,neutral/cautious,9.500000
2017-05-01,J.P. Morgan,9 month,1,underweight,7.000000
2017-05-01,Evercore ISI,12 month,5,outperform,14.000000
2017-05-01,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-05-01,Seaport Global Securities,Not Provided,1,sell,7.500000
2017-05-01,Piper Jaffray,12 month,3,neutral,9.200000
2017-05-01,Nomura Instinet,12 month,2,reduce,6.000000
2017-05-01,Barclays,Not Provided,1,underweight,6.000000
2017-04-28,Scotia Howard Weil Inc,Not Provided,5,sector outperform,11.000000
2017-04-28,Bernstein,12 month,5,outperform,12.500000
2017-04-28,"Capital One Securities, Inc.",Not Provided,5,overweight,10.000000
2017-04-28,Raymond James,Not Provided,3,market perform,-0.000000
2017-04-28,Fearnley Securities,12 month,5,buy,11.000000
2017-04-28,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-04-28,Susquehanna Financial,12 month,3,neutral,9.000000
2017-04-27,Morgan Stanley,12 month,3,Equalwt/Attractive,13.000000
2017-04-27,Credit Suisse,Not Provided,5,outperform,15.000000
2017-04-27,Jefferies,12 month,3,hold,9.500000
2017-04-27,Johnson Rice & Co,Not Provided,4,accumulate,-0.000000
2017-04-27,Iberia Capital Partners LLC,12 month,3,sector perform,11.000000
2017-04-27,Clarksons Platou Securities Inc,Not Provided,3,neutral,10.000000
2017-04-26,Cowen,12 month,3,market perform,9.500000
2017-04-25,Swedbank,Not Provided,5,buy,12.000000
2017-04-21,BMO Capital Markets,Not Provided,3,market perform,9.000000
