Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-31,Barclays,Not Provided,3,equalweight,220.000000
2017-03-30,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-03-28,Bernstein,Not Provided,5,outperform,275.000000
2017-03-27,Guggenheim Securities,Not Provided,3,neutral,-0.000000
2017-03-27,Susquehanna Financial,Not Provided,3,neutral,-0.000000
2017-03-24,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-03-17,Leerink Partners LLC,12 month,5,outperform,280.000000
2017-03-10,Edward Jones,Not Provided,5,buy,-0.000000
2017-03-08,Morgan Stanley,12 month,5,Overwt/In-Line,284.000000
2017-03-08,Credit Suisse,Not Provided,5,outperform,281.000000
2017-03-08,Raymond James,12 month,5,outperform,265.000000
2017-03-02,Evercore ISI,Not Provided,5,outperform,268.000000
2017-02-23,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-02-21,J.P. Morgan,12 month,5,overweight,300.000000
2017-02-21,Piper Jaffray,12 month,3,neutral,205.000000
2017-02-16,Argus Research Corp,Not Provided,5,buy,280.000000
2017-02-16,Cowen,12 month,5,outperform,400.000000
2017-02-14,Gabelli & Co,Not Provided,5,buy,-0.000000
2017-02-13,RBC Capital Markets,12 month,5,outperform,279.000000
2017-02-10,UBS,12 month,5,buy,275.000000
2017-02-09,Goldman Sachs,12 month,5,buy/attractive,260.000000
2017-02-09,Mizuho Securities USA Inc,12 month,5,buy,275.000000
2016-12-17,EVA Dimensions,Not Provided,3,hold,-0.000000
2016-07-26,Shore Capital Stockbrokers,Not Provided,-2147483648,corporate,-0.000000
2017-05-01,Bernstein,Not Provided,5,outperform,275.000000
2017-05-01,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-05-01,Susquehanna Financial,Not Provided,3,neutral,-0.000000
2017-04-27,Barclays,Not Provided,3,equalweight,220.000000
2017-04-26,RBC Capital Markets,12 month,5,outperform,279.000000
2017-04-26,Leerink Partners LLC,12 month,5,outperform,280.000000
2017-04-26,Shore Capital Stockbrokers,Not Provided,-2147483648,not rated,-0.000000
2017-04-25,Piper Jaffray,Not Provided,3,neutral,212.000000
2017-04-24,Morgan Stanley,12 month,5,Overwt/In-Line,284.000000
2017-04-20,Edward Jones,Not Provided,5,buy,-0.000000
2017-04-19,Cowen,12 month,5,outperform,400.000000
2017-04-18,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-16,Credit Suisse,Not Provided,5,outperform,281.000000
2017-04-12,Mizuho Securities USA Inc,12 month,5,buy,275.000000
2017-04-11,J.P. Morgan,9 month,5,overweight,300.000000
2017-04-04,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-03-08,Raymond James,12 month,5,outperform,265.000000
2017-03-02,Evercore ISI,Not Provided,5,outperform,268.000000
2017-02-16,Argus Research Corp,Not Provided,5,buy,280.000000
2017-02-14,Gabelli & Co,Not Provided,5,buy,-0.000000
2017-02-10,UBS,12 month,5,buy,275.000000
2017-02-09,Goldman Sachs,12 month,5,buy/attractive,260.000000
2016-12-17,EVA Dimensions,Not Provided,3,hold,-0.000000
2017-05-15,Bernstein,Not Provided,5,outperform,283.000000
2017-05-14,Credit Suisse,Not Provided,5,outperform,274.000000
2017-05-12,Argus Research Corp,Not Provided,5,buy,280.000000
2017-05-12,Barclays,Not Provided,3,equalweight,220.000000
2017-05-11,Wells Fargo Securities,12 month,5,outperform,262.000000
2017-05-10,RBC Capital Markets,12 month,5,outperform,284.000000
2017-05-10,J.P. Morgan,9 month,5,overweight,300.000000
2017-05-10,Gabelli & Co,Not Provided,5,buy,-0.000000
2017-05-10,Susquehanna Financial,12 month,3,neutral,250.000000
2017-05-09,Morgan Stanley,12 month,5,Overwt/In-Line,284.000000
2017-05-09,Goldman Sachs,12 month,3,neutral/attractive,262.000000
2017-05-09,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-05-09,Raymond James,12 month,5,outperform,265.000000
2017-05-09,Cowen,12 month,5,outperform,400.000000
2017-05-09,Piper Jaffray,12 month,3,neutral,231.000000
2017-05-08,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-05-02,Leerink Partners LLC,Not Provided,-2147483648,suspended coverage,-0.000000
2017-04-26,Shore Capital Stockbrokers,Not Provided,-2147483648,not rated,-0.000000
2017-04-20,Edward Jones,Not Provided,5,buy,-0.000000
2017-04-12,Mizuho Securities USA Inc,12 month,5,buy,275.000000
2017-03-02,Evercore ISI,Not Provided,5,outperform,268.000000
2017-02-10,UBS,12 month,5,buy,275.000000
2016-12-17,EVA Dimensions,Not Provided,3,hold,-0.000000
