Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-31,Morgan Stanley,12 month,3,Equalwt/In-Line,81.000000
2017-03-31,Credit Suisse,Not Provided,5,outperform,84.000000
2017-03-31,Jefferies,12 month,3,hold,82.000000
2017-03-31,Baird,12 month,3,neutral,77.000000
2017-03-31,Leerink Partners LLC,12 month,5,outperform,90.000000
2017-03-31,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-03-31,Barclays,Not Provided,5,overweight,91.000000
2017-03-28,Guggenheim Securities,12 month,5,buy,90.000000
2017-03-27,Macquarie,12 month,5,outperform,88.000000
2017-03-02,Edward Jones,Not Provided,3,hold,-0.000000
2017-03-02,Evercore ISI,Not Provided,5,outperform,87.000000
2017-02-17,Argus Research Corp,Not Provided,5,buy,92.000000
2017-02-14,Atlantic Equities LLP,12 month,3,neutral,84.000000
2017-02-10,UBS,12 month,5,buy,89.000000
2017-02-10,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.000000
2017-02-10,Raymond James,12 month,5,outperform,85.000000
2017-02-10,Mizuho Securities USA Inc,12 month,5,buy,90.000000
2017-02-09,Goldman Sachs,12 month,3,neutral/neutral,83.000000
2017-02-09,SunTrust Robinson Humphrey,12 month,5,buy,96.000000
2017-02-09,J.P. Morgan,12 month,5,overweight,94.000000
2017-02-09,Oppenheimer & Co,12 month,5,outperform,95.000000
2017-02-09,Cowen,12 month,5,outperform,86.000000
2017-02-09,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-02-09,Wolfe Research,12 month,5,outperform,89.000000
2016-12-17,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-04-28,Macquarie,12 month,5,outperform,88.000000
2017-04-27,Tigress Financial Partners,Not Provided,5,buy,-0.000000
2017-04-26,Morgan Stanley,12 month,3,Equalwt/In-Line,81.000000
2017-04-25,Raymond James,12 month,5,outperform,85.000000
2017-04-25,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
2017-04-25,Oppenheimer & Co,12 month,5,outperform,95.000000
2017-04-25,Guggenheim Securities,12 month,5,buy,90.000000
2017-04-24,J.P. Morgan,9 month,5,overweight,94.000000
2017-04-24,Wolfe Research,12 month,5,outperform,89.000000
2017-04-17,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-13,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-04-12,Barclays,Not Provided,5,overweight,91.000000
2017-04-11,Goldman Sachs,12 month,3,neutral/neutral,82.000000
2017-04-06,Baird,Not Provided,3,neutral,77.000000
2017-04-06,Evercore ISI,Not Provided,5,outperform,87.000000
2017-04-05,Jefferies,Not Provided,3,hold,82.000000
2017-04-04,SunTrust Robinson Humphrey,12 month,5,buy,96.000000
2017-04-04,Mizuho Securities USA Inc,12 month,5,buy,90.000000
2017-04-03,UBS,12 month,5,buy,88.000000
2017-04-03,Edward Jones,Not Provided,3,hold,-0.000000
2017-03-31,Credit Suisse,Not Provided,5,outperform,84.000000
2017-02-17,Argus Research Corp,Not Provided,5,buy,92.000000
2017-02-14,Atlantic Equities LLP,12 month,3,neutral,84.000000
2017-02-10,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.000000
2017-02-09,Cowen,12 month,5,outperform,86.000000
2016-12-17,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-05-15,Barclays,Not Provided,5,overweight,91.000000
2017-05-12,J.P. Morgan,9 month,5,overweight,94.000000
2017-05-09,Jefferies,12 month,3,hold,82.000000
2017-05-09,Baird,Not Provided,3,neutral,77.000000
2017-05-04,Leerink Partners LLC,Not Provided,5,outperform,90.000000
2017-05-04,Cowen,12 month,5,outperform,86.000000
2017-05-04,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-05-04,Atlantic Equities LLP,12 month,3,neutral,84.000000
2017-05-03,UBS,12 month,5,buy,90.000000
2017-05-03,SunTrust Robinson Humphrey,Not Provided,5,buy,96.000000
2017-05-03,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.000000
2017-05-03,Macquarie,12 month,5,outperform,88.000000
2017-05-03,Evercore ISI,Not Provided,5,outperform,88.000000
2017-05-02,Morgan Stanley,12 month,3,Equalwt/In-Line,81.000000
2017-05-02,Goldman Sachs,12 month,3,neutral/neutral,84.000000
2017-05-02,Credit Suisse,Not Provided,5,outperform,84.000000
2017-05-02,Edward Jones,Not Provided,3,hold,-0.000000
2017-05-02,Raymond James,12 month,5,outperform,85.000000
2017-05-02,Oppenheimer & Co,12 month,5,outperform,95.000000
2017-05-02,Mizuho Securities USA Inc,12 month,5,buy,90.000000
2017-05-02,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-05-02,Guggenheim Securities,12 month,5,buy,90.000000
2017-05-02,Wolfe Research,12 month,5,outperform,89.000000
2017-04-27,Tigress Financial Partners,Not Provided,5,buy,-0.000000
2017-02-17,Argus Research Corp,Not Provided,5,buy,92.000000
2016-12-17,EVA Dimensions,Not Provided,5,buy,-0.000000
