Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-31,Morgan Stanley,12 month,5,Overwt/In-Line,42.000000
2017-03-30,Jefferies,12 month,5,buy,43.000000
2017-03-30,Macquarie,12 month,5,outperform,40.000000
2017-03-29,J.P. Morgan,9 month,5,overweight,41.000000
2017-03-29,Guggenheim Securities,12 month,3,neutral,40.000000
2017-03-29,Nomura Instinet,Not Provided,5,buy,43.000000
2017-03-28,Barclays,Not Provided,5,overweight,40.000000
2017-03-27,ROE Equity Research,12 month,5,buy,47.000000
2017-03-22,M Science,Not Provided,-2147483648,no rating system,-0.000000
2017-03-19,Evercore ISI,Not Provided,5,outperform,42.000000
2017-03-17,Oppenheimer & Co,Not Provided,5,outperform,-0.000000
2017-03-15,Atlantic Equities LLP,12 month,5,overweight,43.500000
2017-03-14,Edward Jones,Not Provided,5,buy,-0.000000
2017-03-14,Raymond James,12 month,5,strong buy,43.000000
2017-03-10,RBC Capital Markets,12 month,5,outperform,40.000000
2017-03-10,HSBC,Not Provided,5,buy,43.000000
2017-03-06,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-03-06,Pivotal Research Group LLC,12 month,5,buy,48.000000
2017-03-01,Baird,12 month,5,outperform,40.000000
2017-03-01,MoffettNathanson,12 month,5,buy,45.000000
2017-02-22,UBS,12 month,5,buy,42.000000
2017-02-21,Goldman Sachs,12 month,5,Buy/Neutral,39.500000
2017-02-21,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-02-21,Telsey Advisory Group,12 month,5,outperform,42.000000
2017-02-20,Argus Research Corp,Not Provided,5,buy,44.000000
2017-02-13,CM Research,Not Provided,5,buy,45.020000
2017-02-06,Credit Suisse,Not Provided,5,outperform,41.000000
2017-02-02,EVA Dimensions,Not Provided,3,hold,-0.000000
2017-01-27,Wunderlich Securities,12 month,5,buy,45.000000
2017-01-27,Scotia Capital,12 month,5,sector outperform,42.500000
2017-01-26,Pacific Crest Securities,Not Provided,3,sector weight,-0.000000
2017-01-25,New Street Research,Not Provided,5,buy,39.000000
2017-05-01,RBC Capital Markets,12 month,5,outperform,45.000000
2017-05-01,Pacific Crest Securities,Not Provided,3,sector weight,-0.000000
