,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-28,EVA Dimensions,Not Provided,3,hold,-0.0
1,1,1,-0.0,M,-2147483648,2005-12-20,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0
2,2,2,-0.0,R,-2147483648,2005-12-12,J.P. Morgan,Not Provided,5,overweight,-0.0
3,3,3,-0.0,M,-2147483648,2005-12-08,Stifel,Not Provided,3,hold,-0.0
4,4,4,-0.0,M,-2147483648,2005-12-05,Wells Fargo Securities,Not Provided,3,market perform,-0.0
5,5,5,-0.0,M,-2147483648,2005-11-29,UBS,12 month,3,neutral 2,6.0
6,6,6,-0.0,M,-2147483648,2005-11-09,Atlantic Equities LLP,Not Provided,5,overweight,-0.0
7,7,7,-0.0,M,-2147483648,2005-11-07,Credit Suisse,12 month,1,underperform,4.0
8,8,8,-0.0,M,-2147483648,2005-11-07,Barclays,Not Provided,3,equalwt/neutral,5.0
9,9,9,-0.0,M,-2147483648,2005-11-03,Janco Partners Inc,Not Provided,3,market perform,4.0
10,10,10,-0.0,M,-2147483648,2005-11-02,Raymond James,Not Provided,1,underperform,-0.0
11,11,11,-0.0,M,-2147483648,2005-11-02,FBR Capital Markets,12 month,3,market perform,3.75
12,12,12,-0.0,M,-2147483648,2005-11-01,Thomas Weisel Partners,Not Provided,1,underperform,-0.0
13,13,13,-0.0,M,-2147483648,2005-11-01,Prudential Equity Group Inc,Not Provided,3,neutral weight,3.5
14,14,14,-0.0,M,-2147483648,2005-10-17,CIBC World Markets,Not Provided,1,sector underperform,-0.0
15,15,15,-0.0,M,-2147483648,2005-10-14,Bernstein,Not Provided,5,outperform,5.0
16,16,16,-0.0,N,-2147483648,2005-07-12,Goldman Sachs,Not Provided,3,in-line,-0.0
17,17,17,-0.0,M,-2147483648,2005-05-25,Soleil Securities,Not Provided,1,sell,3.0
18,18,18,-0.0,U,-2147483648,2005-05-04,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
19,19,19,-0.0,M,-2147483648,2005-05-03,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
20,20,20,-0.0,M,-2147483648,2004-11-17,Argus Research Corp,Not Provided,3,hold,-0.0
21,21,21,-0.0,M,-2147483648,2003-07-02,Hilliard Lyons,Not Provided,3,neutral,-0.0
22,22,22,-0.0,M,-2147483648,2006-01-24,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
23,23,23,-0.0,M,-2147483648,2006-01-24,Credit Suisse,12 month,1,underperform,6.0
24,24,24,-0.0,M,-2147483648,2006-01-18,Raymond James,Not Provided,3,market perform,-0.0
25,25,25,-0.0,M,-2147483648,2006-01-17,Bernstein,Not Provided,5,outperform,5.5
26,26,26,-0.0,M,-2147483648,2005-12-28,EVA Dimensions,Not Provided,3,hold,-0.0
27,27,27,-0.0,R,-2147483648,2005-12-12,J.P. Morgan,Not Provided,5,overweight,-0.0
28,28,28,-0.0,M,-2147483648,2005-12-08,Stifel,Not Provided,3,hold,-0.0
29,29,29,-0.0,M,-2147483648,2005-12-05,Wells Fargo Securities,Not Provided,3,market perform,-0.0
30,30,30,-0.0,M,-2147483648,2005-11-29,UBS,12 month,3,neutral 2,6.0
31,31,31,-0.0,M,-2147483648,2005-11-09,Atlantic Equities LLP,Not Provided,5,overweight,-0.0
32,32,32,-0.0,M,-2147483648,2005-11-07,Barclays,Not Provided,3,equalwt/neutral,5.0
33,33,33,-0.0,M,-2147483648,2005-11-03,Janco Partners Inc,Not Provided,3,market perform,4.0
34,34,34,-0.0,M,-2147483648,2005-11-02,FBR Capital Markets,12 month,3,market perform,3.75
35,35,35,-0.0,M,-2147483648,2005-11-01,Thomas Weisel Partners,Not Provided,1,underperform,-0.0
36,36,36,-0.0,M,-2147483648,2005-11-01,Prudential Equity Group Inc,Not Provided,3,neutral weight,3.5
37,37,37,-0.0,M,-2147483648,2005-10-17,CIBC World Markets,Not Provided,1,sector underperform,-0.0
38,38,38,-0.0,N,-2147483648,2005-07-12,Goldman Sachs,Not Provided,3,in-line,-0.0
39,39,39,-0.0,M,-2147483648,2005-05-25,Soleil Securities,Not Provided,1,sell,3.0
40,40,40,-0.0,U,-2147483648,2005-05-04,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
41,41,41,-0.0,M,-2147483648,2005-05-03,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
42,42,42,-0.0,M,-2147483648,2004-11-17,Argus Research Corp,Not Provided,3,hold,-0.0
43,43,43,-0.0,M,-2147483648,2003-07-02,Hilliard Lyons,Not Provided,3,neutral,-0.0
44,44,44,-0.0,U,-2147483648,2006-02-24,Hilliard Lyons,Not Provided,5,long-term buy,-0.0
45,45,45,-0.0,D,-2147483648,2006-02-21,Janco Partners Inc,Not Provided,1,sell,4.6
46,46,46,-0.0,D,-2147483648,2006-02-17,Atlantic Equities LLP,Not Provided,3,neutral,-0.0
47,47,47,-0.0,M,-2147483648,2006-02-16,Barclays,Not Provided,3,equalwt/neutral,6.0
48,48,48,-0.0,M,-2147483648,2006-02-15,Raymond James,Not Provided,3,market perform,-0.0
49,49,49,-0.0,M,-2147483648,2006-02-15,FBR Capital Markets,12 month,3,market perform,4.5
50,50,50,-0.0,M,-2147483648,2006-02-15,Thomas Weisel Partners,Not Provided,1,underperform,-0.0
51,51,51,-0.0,M,-2147483648,2006-02-15,CRT Capital Group,Not Provided,3,Fairly Valued,-0.0
52,52,52,-0.0,M,-2147483648,2006-02-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
53,53,53,-0.0,M,-2147483648,2006-02-15,Prudential Equity Group Inc,Not Provided,3,neutral weight,6.0
54,54,54,-0.0,M,-2147483648,2006-02-14,UBS,12 month,3,neutral 2,6.0
55,55,55,-0.0,M,-2147483648,2006-02-14,Stifel,Not Provided,3,hold,-0.0
56,56,56,-0.0,M,-2147483648,2006-01-24,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
57,57,57,-0.0,M,-2147483648,2006-01-24,Credit Suisse,12 month,1,underperform,6.0
58,58,58,-0.0,M,-2147483648,2006-01-17,Bernstein,Not Provided,5,outperform,5.5
59,59,59,-0.0,M,-2147483648,2005-12-28,EVA Dimensions,Not Provided,3,hold,-0.0
60,60,60,-0.0,R,-2147483648,2005-12-12,J.P. Morgan,Not Provided,5,overweight,-0.0
61,61,61,-0.0,M,-2147483648,2005-10-17,CIBC World Markets,Not Provided,1,sector underperform,-0.0
62,62,62,-0.0,N,-2147483648,2005-07-12,Goldman Sachs,Not Provided,3,in-line,-0.0
63,63,63,-0.0,M,-2147483648,2005-05-25,Soleil Securities,Not Provided,1,sell,3.0
64,64,64,-0.0,U,-2147483648,2005-05-04,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
65,65,65,-0.0,M,-2147483648,2005-05-03,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
66,66,66,-0.0,M,-2147483648,2004-11-17,Argus Research Corp,Not Provided,3,hold,-0.0
67,67,67,-0.0,M,-2147483648,2006-03-30,CRT Capital Group,Not Provided,3,Fairly Valued,-0.0
68,68,68,-0.0,M,-2147483648,2006-03-29,UBS,12 month,3,neutral 2,8.0
69,69,69,-0.0,D,-2147483648,2006-03-20,Raymond James,Not Provided,1,underperform,-0.0
70,70,70,-0.0,D,-2147483648,2006-03-07,Stifel,Not Provided,1,sell,-0.0
71,71,71,-0.0,U,-2147483648,2006-02-24,Hilliard Lyons,Not Provided,5,long-term buy,-0.0
72,72,72,-0.0,D,-2147483648,2006-02-21,Janco Partners Inc,Not Provided,1,sell,4.6
73,73,73,-0.0,D,-2147483648,2006-02-17,Atlantic Equities LLP,Not Provided,3,neutral,-0.0
74,74,74,-0.0,M,-2147483648,2006-02-16,Barclays,Not Provided,3,equalwt/neutral,6.0
75,75,75,-0.0,M,-2147483648,2006-02-15,FBR Capital Markets,12 month,3,market perform,4.5
76,76,76,-0.0,M,-2147483648,2006-02-15,Thomas Weisel Partners,Not Provided,1,underperform,-0.0
77,77,77,-0.0,M,-2147483648,2006-02-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
78,78,78,-0.0,M,-2147483648,2006-01-24,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
79,79,79,-0.0,M,-2147483648,2006-01-17,Bernstein,Not Provided,5,outperform,5.5
80,80,80,-0.0,M,-2147483648,2005-12-28,EVA Dimensions,Not Provided,3,hold,-0.0
81,81,81,-0.0,R,-2147483648,2005-12-12,J.P. Morgan,Not Provided,5,overweight,-0.0
82,82,82,-0.0,M,-2147483648,2005-10-17,CIBC World Markets,Not Provided,1,sector underperform,-0.0
83,83,83,-0.0,N,-2147483648,2005-07-12,Goldman Sachs,Not Provided,3,in-line,-0.0
