,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,D,-2147483648,2005-12-20,EVA Dimensions,Not Provided,1,sell,-0.0
1,1,1,-0.0,M,-2147483648,2005-12-19,Oppenheimer & Co,Not Provided,3,neutral,-0.0
2,2,2,-0.0,M,-2147483648,2005-12-16,Baird,12 month,5,outperform,13.0
3,3,3,-0.0,M,-2147483648,2005-12-15,BMO Capital Markets,Not Provided,5,outperform,13.0
4,4,4,-0.0,M,-2147483648,2005-12-15,Kaufman Bros,12 month,3,hold,13.0
5,5,5,-0.0,M,-2147483648,2005-11-30,Credit Suisse,12 month,3,neutral,11.0
6,6,6,-0.0,N,-2147483648,2005-11-18,Lehman Brothers,Not Provided,3,equalwt/neutral,9.0
7,7,7,-0.0,M,-2147483648,2005-11-04,Piper Jaffray,Not Provided,3,market perform,11.0
8,8,8,-0.0,R,-2147483648,2005-10-28,Jefferies,12 month,3,hold,11.0
9,9,9,-0.0,M,-2147483648,2005-10-28,Needham & Co,Not Provided,3,hold,-0.0
10,10,10,-0.0,M,-2147483648,2005-10-27,RBC Capital Markets,12 month,3,sector perform,13.0
11,11,11,-0.0,M,-2147483648,2005-10-27,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
12,12,12,-0.0,N,-2147483648,2005-10-12,Stephens Inc,Not Provided,3,equalweight,-0.0
13,13,13,-0.0,N,-2147483648,2005-09-20,J.P. Morgan,Not Provided,3,neutral,-0.0
14,14,14,-0.0,N,-2147483648,2005-01-13,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
15,15,15,-0.0,M,-2147483648,2006-01-27,BMO Capital Markets,Not Provided,5,outperform,16.0
16,16,16,-0.0,M,-2147483648,2006-01-27,Credit Suisse,12 month,3,neutral,12.0
17,17,17,-0.0,R,-2147483648,2006-01-27,Jefferies,12 month,3,hold,13.0
18,18,18,-0.0,M,-2147483648,2006-01-27,Kaufman Bros,12 month,3,hold,13.0
19,19,19,-0.0,U,-2147483648,2006-01-27,Needham & Co,Not Provided,5,buy,15.0
20,20,20,-0.0,M,-2147483648,2006-01-27,Baird,12 month,5,outperform,15.0
21,21,21,-0.0,M,-2147483648,2006-01-27,Oppenheimer & Co,Not Provided,3,neutral,-0.0
22,22,22,-0.0,M,-2147483648,2006-01-27,Piper Jaffray,Not Provided,3,market perform,13.0
23,23,23,-0.0,M,-2147483648,2006-01-26,Lehman Brothers,Not Provided,3,equalwt/neutral,11.0
24,24,24,-0.0,U,-2147483648,2006-01-26,Stephens Inc,Not Provided,5,overweight,-0.0
25,25,25,-0.0,D,-2147483648,2005-12-20,EVA Dimensions,Not Provided,1,sell,-0.0
26,26,26,-0.0,M,-2147483648,2005-10-27,RBC Capital Markets,12 month,3,sector perform,13.0
27,27,27,-0.0,M,-2147483648,2005-10-27,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
28,28,28,-0.0,N,-2147483648,2005-09-20,J.P. Morgan,Not Provided,3,neutral,-0.0
29,29,29,-0.0,N,-2147483648,2005-01-13,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
30,30,30,-0.0,M,-2147483648,2006-02-15,EVA Dimensions,Not Provided,1,sell,-0.0
31,31,31,-0.0,M,-2147483648,2006-02-10,Baird,12 month,5,outperform,15.0
32,32,32,-0.0,N,-2147483648,2006-02-10,CIBC World Markets,Not Provided,3,sector perform,-0.0
33,33,33,-0.0,M,-2147483648,2006-01-27,BMO Capital Markets,Not Provided,5,outperform,16.0
34,34,34,-0.0,M,-2147483648,2006-01-27,Credit Suisse,12 month,3,neutral,12.0
35,35,35,-0.0,R,-2147483648,2006-01-27,Jefferies,12 month,3,hold,13.0
36,36,36,-0.0,M,-2147483648,2006-01-27,Kaufman Bros,12 month,3,hold,13.0
37,37,37,-0.0,U,-2147483648,2006-01-27,Needham & Co,Not Provided,5,buy,15.0
38,38,38,-0.0,M,-2147483648,2006-01-27,Oppenheimer & Co,Not Provided,3,neutral,-0.0
39,39,39,-0.0,M,-2147483648,2006-01-27,Piper Jaffray,Not Provided,3,market perform,13.0
40,40,40,-0.0,M,-2147483648,2006-01-26,Lehman Brothers,Not Provided,3,equalwt/neutral,11.0
41,41,41,-0.0,U,-2147483648,2006-01-26,Stephens Inc,Not Provided,5,overweight,-0.0
42,42,42,-0.0,M,-2147483648,2005-10-27,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
43,43,43,-0.0,N,-2147483648,2005-09-20,J.P. Morgan,Not Provided,3,neutral,-0.0
44,44,44,-0.0,N,-2147483648,2005-01-13,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
45,45,45,-0.0,M,-2147483648,2006-03-24,Stephens Inc,Not Provided,5,overweight,-0.0
46,46,46,-0.0,M,-2147483648,2006-03-03,Credit Suisse,12 month,3,neutral,14.0
47,47,47,-0.0,M,-2147483648,2006-02-15,EVA Dimensions,Not Provided,1,sell,-0.0
48,48,48,-0.0,M,-2147483648,2006-02-10,Baird,12 month,5,outperform,15.0
49,49,49,-0.0,N,-2147483648,2006-02-10,CIBC World Markets,Not Provided,3,sector perform,-0.0
50,50,50,-0.0,M,-2147483648,2006-01-27,BMO Capital Markets,Not Provided,5,outperform,16.0
51,51,51,-0.0,R,-2147483648,2006-01-27,Jefferies,12 month,3,hold,13.0
52,52,52,-0.0,M,-2147483648,2006-01-27,Kaufman Bros,12 month,3,hold,13.0
53,53,53,-0.0,U,-2147483648,2006-01-27,Needham & Co,Not Provided,5,buy,15.0
54,54,54,-0.0,M,-2147483648,2006-01-27,Oppenheimer & Co,Not Provided,3,neutral,-0.0
55,55,55,-0.0,M,-2147483648,2006-01-27,Piper Jaffray,Not Provided,3,market perform,13.0
56,56,56,-0.0,M,-2147483648,2006-01-26,Lehman Brothers,Not Provided,3,equalwt/neutral,11.0
57,57,57,-0.0,M,-2147483648,2005-10-27,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
58,58,58,-0.0,N,-2147483648,2005-09-20,J.P. Morgan,Not Provided,3,neutral,-0.0
59,59,59,-0.0,N,-2147483648,2005-01-13,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
60,60,60,-0.0,M,-2147483648,2006-04-28,BMO Capital Markets,Not Provided,5,outperform,13.0
61,61,61,-0.0,R,-2147483648,2006-04-28,Jefferies,12 month,3,hold,11.0
62,62,62,-0.0,M,-2147483648,2006-04-28,Baird,Not Provided,3,neutral,12.0
63,63,63,-0.0,M,-2147483648,2006-04-28,Oppenheimer & Co,Not Provided,3,neutral,-0.0
64,64,64,-0.0,M,-2147483648,2006-04-27,Needham & Co,Not Provided,5,buy,13.0
65,65,65,-0.0,M,-2147483648,2006-04-27,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
66,66,66,-0.0,M,-2147483648,2006-04-27,Piper Jaffray,Not Provided,3,market perform,11.0
67,67,67,-0.0,M,-2147483648,2006-03-24,Stephens Inc,Not Provided,5,overweight,-0.0
68,68,68,-0.0,M,-2147483648,2006-03-03,Credit Suisse,12 month,3,neutral,14.0
69,69,69,-0.0,M,-2147483648,2006-02-15,EVA Dimensions,Not Provided,1,sell,-0.0
70,70,70,-0.0,N,-2147483648,2006-02-10,CIBC World Markets,Not Provided,3,sector perform,-0.0
71,71,71,-0.0,M,-2147483648,2006-01-26,Lehman Brothers,Not Provided,3,equalwt/neutral,11.0
72,72,72,-0.0,N,-2147483648,2005-09-20,J.P. Morgan,Not Provided,3,neutral,-0.0
73,73,73,-0.0,N,-2147483648,2005-01-13,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
74,74,74,-0.0,D,-2147483648,2006-06-01,Stephens Inc,Not Provided,3,equalweight,-0.0
75,75,75,-0.0,D,-2147483648,2006-05-31,BMO Capital Markets,Not Provided,3,neutral,13.0
76,76,76,-0.0,D,-2147483648,2006-05-31,Needham & Co,Not Provided,3,hold,-0.0
77,77,77,-0.0,M,-2147483648,2006-05-31,Oppenheimer & Co,Not Provided,3,neutral,-0.0
78,78,78,-0.0,M,-2147483648,2006-05-31,Piper Jaffray,Not Provided,3,market perform,11.0
79,79,79,-0.0,M,-2147483648,2006-05-30,Lehman Brothers,Not Provided,-2147483648,suspended coverage,-0.0
80,80,80,-0.0,D,-2147483648,2006-05-22,EVA Dimensions,Not Provided,1,sell,-0.0
81,81,81,-0.0,R,-2147483648,2006-04-28,Jefferies,12 month,3,hold,11.0
82,82,82,-0.0,M,-2147483648,2006-04-28,Baird,Not Provided,3,neutral,12.0
83,83,83,-0.0,M,-2147483648,2006-04-27,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
84,84,84,-0.0,M,-2147483648,2006-03-03,Credit Suisse,12 month,3,neutral,14.0
85,85,85,-0.0,N,-2147483648,2006-02-10,CIBC World Markets,Not Provided,3,sector perform,-0.0
86,86,86,-0.0,N,-2147483648,2005-09-20,J.P. Morgan,Not Provided,3,neutral,-0.0
87,87,87,-0.0,N,-2147483648,2005-01-13,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
88,88,88,-0.0,N,-2147483648,2006-06-15,Jefferies,12 month,3,hold,10.0
89,89,89,-0.0,M,-2147483648,2006-06-08,Oppenheimer & Co,Not Provided,3,neutral,-0.0
90,90,90,-0.0,D,-2147483648,2006-06-01,Stephens Inc,Not Provided,3,equalweight,-0.0
91,91,91,-0.0,D,-2147483648,2006-05-31,BMO Capital Markets,Not Provided,3,neutral,13.0
92,92,92,-0.0,D,-2147483648,2006-05-31,Needham & Co,Not Provided,3,hold,-0.0
93,93,93,-0.0,M,-2147483648,2006-05-31,Piper Jaffray,Not Provided,3,market perform,11.0
94,94,94,-0.0,M,-2147483648,2006-05-30,Lehman Brothers,Not Provided,-2147483648,suspended coverage,-0.0
95,95,95,-0.0,D,-2147483648,2006-05-22,EVA Dimensions,Not Provided,1,sell,-0.0
96,96,96,-0.0,M,-2147483648,2006-04-28,Baird,Not Provided,3,neutral,12.0
97,97,97,-0.0,M,-2147483648,2006-04-27,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
98,98,98,-0.0,M,-2147483648,2006-03-03,Credit Suisse,12 month,3,neutral,14.0
