,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-28,FBR Capital Markets,Not Provided,5,outperform,31.0
1,1,1,-0.0,M,-2147483648,2005-12-22,Credit Suisse,12 month,3,neutral,27.0
2,2,2,-0.0,M,-2147483648,2005-12-22,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
3,3,3,-0.0,M,-2147483648,2005-12-15,EVA Dimensions,Not Provided,3,hold,-0.0
4,4,4,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,5,outperform,-0.0
5,5,5,-0.0,M,-2147483648,2005-12-07,Raymond James,Not Provided,5,outperform,-0.0
6,6,6,-0.0,R,-2147483648,2005-11-17,Baird,Not Provided,5,outperform,30.0
7,7,7,-0.0,M,-2147483648,2005-10-11,Bear Stearns & Co,Not Provided,5,outperform,33.0
8,8,8,-0.0,M,-2147483648,2005-07-12,Barclays,Not Provided,3,equalwt/neutral,28.0
9,9,9,-0.0,M,-2147483648,2005-07-11,Goldman Sachs,Not Provided,3,in-line,-0.0
10,10,10,-0.0,M,-2147483648,2006-02-01,Credit Suisse,12 month,3,neutral,27.0
11,11,11,-0.0,R,-2147483648,2006-02-01,Baird,Not Provided,5,outperform,30.0
12,12,12,-0.0,M,-2147483648,2006-02-01,FBR Capital Markets,Not Provided,5,outperform,31.0
13,13,13,-0.0,R,-2147483648,2006-01-31,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
14,14,14,-0.0,U,-2147483648,2006-01-30,Barclays,Not Provided,5,overwt/neutral,29.0
15,15,15,-0.0,M,-2147483648,2006-01-27,Raymond James,Not Provided,5,outperform,30.0
16,16,16,-0.0,N,-2147483648,2006-01-19,GARP Research,Not Provided,5,buy,-0.0
17,17,17,-0.0,M,-2147483648,2005-12-15,EVA Dimensions,Not Provided,3,hold,-0.0
18,18,18,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,5,outperform,-0.0
19,19,19,-0.0,M,-2147483648,2005-10-11,Bear Stearns & Co,Not Provided,5,outperform,33.0
20,20,20,-0.0,M,-2147483648,2005-07-11,Goldman Sachs,Not Provided,3,in-line,-0.0
21,21,21,-0.0,M,-2147483648,2006-02-15,FBR Capital Markets,Not Provided,5,outperform,31.0
22,22,22,-0.0,M,-2147483648,2006-02-14,Baird,Not Provided,5,outperform,30.0
23,23,23,-0.0,M,-2147483648,2006-02-14,Raymond James,Not Provided,5,outperform,-0.0
24,24,24,-0.0,R,-2147483648,2006-02-14,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
25,25,25,-0.0,M,-2147483648,2006-02-02,GARP Research,Not Provided,5,buy,-0.0
26,26,26,-0.0,M,-2147483648,2006-02-01,Credit Suisse,12 month,3,neutral,27.0
27,27,27,-0.0,U,-2147483648,2006-01-30,Barclays,Not Provided,5,overwt/neutral,29.0
28,28,28,-0.0,M,-2147483648,2005-12-15,EVA Dimensions,Not Provided,3,hold,-0.0
29,29,29,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,5,outperform,-0.0
30,30,30,-0.0,M,-2147483648,2005-10-11,Bear Stearns & Co,Not Provided,5,outperform,33.0
31,31,31,-0.0,M,-2147483648,2005-07-11,Goldman Sachs,Not Provided,3,in-line,-0.0
32,32,32,-0.0,M,-2147483648,2006-03-28,EVA Dimensions,Not Provided,3,hold,-0.0
33,33,33,-0.0,M,-2147483648,2006-03-21,Raymond James,Not Provided,5,outperform,-0.0
34,34,34,-0.0,M,-2147483648,2006-03-02,Baird,Not Provided,5,outperform,30.0
35,35,35,-0.0,M,-2147483648,2006-02-15,FBR Capital Markets,Not Provided,5,outperform,31.0
36,36,36,-0.0,R,-2147483648,2006-02-14,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
37,37,37,-0.0,M,-2147483648,2006-02-02,GARP Research,Not Provided,5,buy,-0.0
38,38,38,-0.0,M,-2147483648,2006-02-01,Credit Suisse,12 month,3,neutral,27.0
39,39,39,-0.0,U,-2147483648,2006-01-30,Barclays,Not Provided,5,overwt/neutral,29.0
40,40,40,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,5,outperform,-0.0
41,41,41,-0.0,M,-2147483648,2005-10-11,Bear Stearns & Co,Not Provided,5,outperform,33.0
42,42,42,-0.0,M,-2147483648,2005-07-11,Goldman Sachs,Not Provided,3,in-line,-0.0
43,43,43,-0.0,M,-2147483648,2006-04-20,Credit Suisse,12 month,3,neutral,27.0
44,44,44,-0.0,M,-2147483648,2006-04-20,Baird,Not Provided,5,outperform,32.0
45,45,45,-0.0,M,-2147483648,2006-04-20,Raymond James,Not Provided,5,outperform,30.0
46,46,46,-0.0,M,-2147483648,2006-04-20,FBR Capital Markets,Not Provided,5,outperform,32.0
47,47,47,-0.0,R,-2147483648,2006-04-20,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
48,48,48,-0.0,U,-2147483648,2006-04-20,Barclays,Not Provided,5,overwt/neutral,30.0
49,49,49,-0.0,M,-2147483648,2006-03-28,EVA Dimensions,Not Provided,3,hold,-0.0
50,50,50,-0.0,M,-2147483648,2006-02-02,GARP Research,Not Provided,5,buy,-0.0
51,51,51,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,5,outperform,-0.0
52,52,52,-0.0,M,-2147483648,2005-10-11,Bear Stearns & Co,Not Provided,5,outperform,33.0
53,53,53,-0.0,M,-2147483648,2005-07-11,Goldman Sachs,Not Provided,3,in-line,-0.0
54,54,54,-0.0,M,-2147483648,2006-05-26,FBR Capital Markets,Not Provided,5,outperform,32.0
55,55,55,-0.0,M,-2147483648,2006-05-15,EVA Dimensions,Not Provided,3,hold,-0.0
56,56,56,-0.0,M,-2147483648,2006-05-05,Baird,Not Provided,5,outperform,32.0
57,57,57,-0.0,M,-2147483648,2006-04-20,Credit Suisse,12 month,3,neutral,27.0
58,58,58,-0.0,M,-2147483648,2006-04-20,Raymond James,Not Provided,5,outperform,30.0
59,59,59,-0.0,R,-2147483648,2006-04-20,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
60,60,60,-0.0,U,-2147483648,2006-04-20,Barclays,Not Provided,5,overwt/neutral,30.0
61,61,61,-0.0,M,-2147483648,2006-02-02,GARP Research,Not Provided,5,buy,-0.0
62,62,62,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,5,outperform,-0.0
63,63,63,-0.0,M,-2147483648,2005-10-11,Bear Stearns & Co,Not Provided,5,outperform,33.0
64,64,64,-0.0,M,-2147483648,2005-07-11,Goldman Sachs,Not Provided,3,in-line,-0.0
65,65,65,-0.0,M,-2147483648,2006-06-26,Goldman Sachs,12 month,3,in-line/neutral,30.5
66,66,66,-0.0,M,-2147483648,2006-05-26,FBR Capital Markets,Not Provided,5,outperform,32.0
67,67,67,-0.0,M,-2147483648,2006-05-15,EVA Dimensions,Not Provided,3,hold,-0.0
68,68,68,-0.0,M,-2147483648,2006-05-05,Baird,Not Provided,5,outperform,32.0
69,69,69,-0.0,M,-2147483648,2006-04-20,Credit Suisse,12 month,3,neutral,27.0
70,70,70,-0.0,M,-2147483648,2006-04-20,Raymond James,Not Provided,5,outperform,30.0
71,71,71,-0.0,R,-2147483648,2006-04-20,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
72,72,72,-0.0,U,-2147483648,2006-04-20,Barclays,Not Provided,5,overwt/neutral,30.0
73,73,73,-0.0,M,-2147483648,2006-02-02,GARP Research,Not Provided,5,buy,-0.0
74,74,74,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,5,outperform,-0.0
75,75,75,-0.0,M,-2147483648,2005-10-11,Bear Stearns & Co,Not Provided,5,outperform,33.0
76,76,76,-0.0,M,-2147483648,2006-07-31,Baird,Not Provided,5,outperform,33.0
77,77,77,-0.0,M,-2147483648,2006-07-25,GARP Research,Not Provided,5,buy,-0.0
