,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,N,-2147483648,2005-12-21,EVA Dimensions,Not Provided,1,sell,-0.0
1,1,1,-0.0,M,-2147483648,2005-12-16,BMO Capital Markets,12 month,5,outperform,30.0
2,2,2,-0.0,M,-2147483648,2005-12-16,Raymond James,Not Provided,3,market perform,-0.0
3,3,3,-0.0,M,-2147483648,2005-12-16,Wells Fargo Securities,Not Provided,5,outperform,-0.0
4,4,4,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,2,reduce,-0.0
5,5,5,-0.0,M,-2147483648,2005-12-07,UBS,12 month,3,neutral 1,30.0
6,6,6,-0.0,M,-2147483648,2005-12-07,Baird,Not Provided,3,neutral,29.0
7,7,7,-0.0,M,-2147483648,2005-12-07,FBR Capital Markets,Not Provided,3,market perform,26.0
8,8,8,-0.0,M,-2147483648,2005-12-07,Stifel,Not Provided,3,hold,-0.0
9,9,9,-0.0,M,-2147483648,2005-12-07,Prudential Equity Group Inc,Not Provided,1,underweight,27.0
10,10,10,-0.0,M,-2147483648,2005-12-07,Atlantic Equities LLP,Not Provided,3,neutral,-0.0
11,11,11,-0.0,M,-2147483648,2005-12-02,Bear Stearns & Co,Not Provided,5,outperform,33.0
12,12,12,-0.0,M,-2147483648,2005-10-26,Morgan Stanley,Not Provided,3,Equalwt/Cautious,28.0
13,13,13,-0.0,M,-2147483648,2005-10-26,RBC Capital Markets,12 month,5,outperform,32.0
14,14,14,-0.0,M,-2147483648,2005-10-26,Credit Suisse,12 month,3,neutral,28.0
15,15,15,-0.0,U,-2147483648,2005-10-26,Buckingham Research Group,Not Provided,4,accumulate,30.0
16,16,16,-0.0,M,-2147483648,2005-10-25,Thomas Weisel Partners,Not Provided,1,underperform,-0.0
17,17,17,-0.0,M,-2147483648,2005-10-18,Cowen,Not Provided,-2147483648,no rating system,-0.0
18,18,18,-0.0,M,-2147483648,2005-10-14,Bernstein,Not Provided,3,market perform,28.0
19,19,19,-0.0,M,-2147483648,2005-07-07,Lehman Brothers,Not Provided,5,overwt/neutral,32.0
20,20,20,-0.0,M,-2147483648,2005-06-23,HSBC,Not Provided,1,underweight,-0.0
21,21,21,-0.0,M,-2147483648,2005-05-31,Edward Jones,Not Provided,3,hold,-0.0
22,22,22,-0.0,M,-2147483648,2005-04-28,Hilliard Lyons,Not Provided,3,neutral,-0.0
23,23,23,-0.0,N,-2147483648,2005-03-24,J.P. Morgan,Not Provided,3,neutral,-0.0
24,24,24,-0.0,M,-2147483648,2005-01-31,CIBC World Markets,Not Provided,5,sector outperform,33.0
25,25,25,-0.0,M,-2147483648,2005-01-24,Goldman Sachs,Not Provided,5,outperform,-0.0
26,26,26,-0.0,M,-2147483648,2004-07-28,Dresdner Kleinwort,Not Provided,3,hold,29.5
27,27,27,-0.0,M,-2147483648,2006-01-31,Atlantic Equities LLP,Not Provided,3,neutral,-0.0
28,28,28,-0.0,U,-2147483648,2006-01-27,Baird,Not Provided,5,outperform,33.0
29,29,29,-0.0,M,-2147483648,2006-01-26,Morgan Stanley,Not Provided,3,Equalwt/Cautious,28.0
30,30,30,-0.0,M,-2147483648,2006-01-26,Lehman Brothers,Not Provided,5,overwt/neutral,35.0
31,31,31,-0.0,M,-2147483648,2006-01-26,RBC Capital Markets,12 month,5,outperform,34.0
32,32,32,-0.0,M,-2147483648,2006-01-26,Credit Suisse,12 month,3,neutral,28.0
33,33,33,-0.0,M,-2147483648,2006-01-26,UBS,12 month,3,neutral 1,30.0
34,34,34,-0.0,M,-2147483648,2006-01-26,Raymond James,Not Provided,3,market perform,-0.0
35,35,35,-0.0,M,-2147483648,2006-01-26,FBR Capital Markets,Not Provided,3,market perform,26.0
36,36,36,-0.0,M,-2147483648,2006-01-26,Wells Fargo Securities,Not Provided,5,outperform,-0.0
37,37,37,-0.0,M,-2147483648,2006-01-25,BMO Capital Markets,12 month,5,outperform,30.0
38,38,38,-0.0,M,-2147483648,2006-01-25,Thomas Weisel Partners,Not Provided,1,underperform,-0.0
39,39,39,-0.0,M,-2147483648,2006-01-25,Cowen,Not Provided,-2147483648,no rating system,-0.0
40,40,40,-0.0,M,-2147483648,2006-01-25,Prudential Equity Group Inc,Not Provided,1,underweight,27.0
41,41,41,-0.0,M,-2147483648,2006-01-24,Stifel,Not Provided,3,hold,-0.0
