,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,N,-2147483648,2010-12-22,CL King & Associates,Not Provided,5,strong buy,40.0
1,1,1,-0.0,N,-2147483648,2010-12-21,RBC Capital Markets,12 month,3,sector perform,30.0
2,2,2,-0.0,M,-2147483648,2011-02-01,CL King & Associates,Not Provided,5,strong buy,40.0
3,3,3,-0.0,N,-2147483648,2011-01-31,UBS,12 month,3,neutral,33.0
4,4,4,-0.0,M,-2147483648,2011-01-31,Nomura,Not Provided,2,reduce,22.5
5,5,5,-0.0,M,-2147483648,2011-01-31,Wells Fargo Securities,Not Provided,5,outperform,-0.0
6,6,6,-0.0,M,-2147483648,2011-01-30,BMO Capital Markets,Not Provided,3,market perform,30.0
7,7,7,-0.0,M,-2147483648,2011-01-28,Canaccord Genuity,12 month,3,hold,27.0
8,8,8,-0.0,M,-2147483648,2011-01-27,Morgan Keegan,12 month,3,market perform,33.0
9,9,9,-0.0,M,-2147483648,2011-01-27,Morgan Stanley,12 month,5,Overwt/In-Line,36.0
10,10,10,-0.0,M,-2147483648,2011-01-27,RBC Capital Markets,12 month,3,sector perform,38.0
11,11,11,-0.0,M,-2147483648,2011-01-27,Credit Suisse,Not Provided,5,outperform,41.0
12,12,12,-0.0,M,-2147483648,2011-01-27,J.P. Morgan,12 month,1,underweight,24.0
13,13,13,-0.0,M,-2147483648,2011-01-27,Jefferies,12 month,3,hold,33.0
14,14,14,-0.0,M,-2147483648,2011-01-27,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
15,15,15,-0.0,M,-2147483648,2011-01-27,Bernstein,12 month,3,market perform,28.0
16,16,16,-0.0,M,-2147483648,2011-01-27,Raymond James,12 month,5,strong buy,40.0
17,17,17,-0.0,M,-2147483648,2011-01-27,Stifel,12 month,5,buy,41.0
18,18,18,-0.0,M,-2147483648,2011-01-27,Evercore ISI,12 month,5,overweight,37.0
19,19,19,-0.0,M,-2147483648,2011-01-27,Cowen,Not Provided,5,outperform,-0.0
20,20,20,-0.0,M,-2147483648,2011-01-27,Hudson Securities Inc,12 month,5,buy,38.0
21,21,21,-0.0,M,-2147483648,2011-01-27,Gleacher & Company,12 month,5,buy,40.0
22,22,22,-0.0,M,-2147483648,2011-01-27,Susquehanna Financial,12 month,4,Positive,37.0
23,23,23,-0.0,M,-2147483648,2011-01-27,Barclays,Not Provided,5,overwt/neutral,38.0
24,24,24,-0.0,M,-2147483648,2011-01-27,"Avian Securities, LLC",Not Provided,4,Positive,36.0
25,25,25,-0.0,M,-2147483648,2011-01-27,Blaylock Beal Van LLC,Not Provided,5,buy,-0.0
26,26,26,-0.0,M,-2147483648,2011-01-26,Oppenheimer & Co,12 month,5,outperform,36.0
27,27,27,-0.0,N,-2147483648,2011-01-24,Berenberg,12 month,1,sell,28.0
28,28,28,-0.0,M,-2147483648,2011-01-21,Goldman Sachs,12 month,5,Buy/Neutral,39.0
29,29,29,-0.0,N,-2147483648,2011-01-19,MKM Partners,12 month,5,buy,40.0
30,30,30,-0.0,N,-2147483648,2011-01-06,Argus Research Corp,Not Provided,3,hold,-0.0
31,31,31,-0.0,N,-2147483648,2011-01-04,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
32,32,32,-0.0,M,-2147483648,2011-03-01,Canaccord Genuity,12 month,3,hold,27.0
33,33,33,-0.0,M,-2147483648,2011-03-01,Wells Fargo Securities,Not Provided,5,outperform,-0.0
34,34,34,-0.0,M,-2147483648,2011-02-25,UBS,12 month,3,neutral,33.0
35,35,35,-0.0,M,-2147483648,2011-02-23,CL King & Associates,12 month,5,strong buy,40.0
36,36,36,-0.0,M,-2147483648,2011-02-22,Evercore ISI,12 month,5,overweight,37.0
37,37,37,-0.0,M,-2147483648,2011-02-18,Blaylock Beal Van LLC,Not Provided,5,buy,-0.0
38,38,38,-0.0,M,-2147483648,2011-02-16,Stifel,12 month,5,buy,41.0
39,39,39,-0.0,M,-2147483648,2011-02-16,Nomura,Not Provided,2,reduce,22.5
40,40,40,-0.0,M,-2147483648,2011-02-16,Gleacher & Company,12 month,5,buy,40.0
41,41,41,-0.0,M,-2147483648,2011-02-15,Cowen,Not Provided,5,outperform,-0.0
42,42,42,-0.0,M,-2147483648,2011-02-11,BMO Capital Markets,Not Provided,3,market perform,30.0
43,43,43,-0.0,M,-2147483648,2011-02-08,Bernstein,12 month,3,market perform,28.0
44,44,44,-0.0,M,-2147483648,2011-02-07,Argus Research Corp,Not Provided,3,hold,-0.0
45,45,45,-0.0,M,-2147483648,2011-02-04,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
46,46,46,-0.0,M,-2147483648,2011-02-04,Hudson Securities Inc,12 month,5,buy,38.0
47,47,47,-0.0,M,-2147483648,2011-02-04,Susquehanna Financial,12 month,4,Positive,37.0
48,48,48,-0.0,M,-2147483648,2011-01-27,Morgan Keegan,12 month,3,market perform,33.0
49,49,49,-0.0,M,-2147483648,2011-01-27,Morgan Stanley,12 month,5,Overwt/In-Line,36.0
50,50,50,-0.0,M,-2147483648,2011-01-27,RBC Capital Markets,12 month,3,sector perform,38.0
51,51,51,-0.0,M,-2147483648,2011-01-27,Credit Suisse,Not Provided,5,outperform,41.0
52,52,52,-0.0,M,-2147483648,2011-01-27,J.P. Morgan,12 month,1,underweight,24.0
53,53,53,-0.0,M,-2147483648,2011-01-27,Jefferies,12 month,3,hold,33.0
54,54,54,-0.0,M,-2147483648,2011-01-27,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
55,55,55,-0.0,M,-2147483648,2011-01-27,Raymond James,12 month,5,strong buy,40.0
56,56,56,-0.0,M,-2147483648,2011-01-27,Barclays,Not Provided,5,overwt/neutral,38.0
57,57,57,-0.0,M,-2147483648,2011-01-27,"Avian Securities, LLC",Not Provided,4,Positive,36.0
58,58,58,-0.0,M,-2147483648,2011-01-26,Oppenheimer & Co,12 month,5,outperform,36.0
59,59,59,-0.0,N,-2147483648,2011-01-24,Berenberg,12 month,1,sell,28.0
60,60,60,-0.0,M,-2147483648,2011-01-21,Goldman Sachs,12 month,5,Buy/Neutral,39.0
61,61,61,-0.0,N,-2147483648,2011-01-19,MKM Partners,12 month,5,buy,40.0
62,62,62,-0.0,M,-2147483648,2011-04-01,RBC Capital Markets,12 month,3,sector perform,33.0
63,63,63,-0.0,M,-2147483648,2011-04-01,Nomura,Not Provided,3,neutral,23.7
64,64,64,-0.0,M,-2147483648,2011-03-29,Bernstein,12 month,3,market perform,28.0
65,65,65,-0.0,M,-2147483648,2011-03-29,Evercore ISI,12 month,5,overweight,37.0
66,66,66,-0.0,M,-2147483648,2011-03-29,MKM Partners,12 month,5,buy,40.0
67,67,67,-0.0,M,-2147483648,2011-03-25,Blaylock Beal Van LLC,Not Provided,5,buy,-0.0
68,68,68,-0.0,M,-2147483648,2011-03-24,Canaccord Genuity,12 month,3,hold,27.0
69,69,69,-0.0,M,-2147483648,2011-03-24,Cowen,Not Provided,3,neutral,-0.0
70,70,70,-0.0,M,-2147483648,2011-03-23,Barclays,Not Provided,5,overwt/neutral,38.0
71,71,71,-0.0,M,-2147483648,2011-03-21,BMO Capital Markets,Not Provided,3,market perform,30.0
72,72,72,-0.0,M,-2147483648,2011-03-21,CL King & Associates,12 month,5,buy,34.0
73,73,73,-0.0,M,-2147483648,2011-03-21,Gleacher & Company,12 month,3,neutral,27.0
74,74,74,-0.0,U,-2147483648,2011-03-18,UBS,12 month,5,buy,34.0
75,75,75,-0.0,M,-2147483648,2011-03-18,Wells Fargo Securities,Not Provided,5,outperform,-0.0
76,76,76,-0.0,M,-2147483648,2011-03-14,Oppenheimer & Co,12 month,5,outperform,32.0
77,77,77,-0.0,M,-2147483648,2011-03-11,Jefferies,12 month,3,hold,28.0
78,78,78,-0.0,M,-2147483648,2011-03-11,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
79,79,79,-0.0,M,-2147483648,2011-03-07,Berenberg,12 month,1,sell,23.0
80,80,80,-0.0,M,-2147483648,2011-03-04,Hudson Securities Inc,12 month,5,buy,38.0
81,81,81,-0.0,N,-2147483648,2011-03-03,Societe Generale,12 month,1,sell,28.0
82,82,82,-0.0,M,-2147483648,2011-02-07,Argus Research Corp,Not Provided,3,hold,-0.0
83,83,83,-0.0,M,-2147483648,2011-02-04,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
84,84,84,-0.0,M,-2147483648,2011-02-04,Susquehanna Financial,12 month,4,Positive,37.0
85,85,85,-0.0,M,-2147483648,2011-01-27,Morgan Keegan,12 month,3,market perform,33.0
86,86,86,-0.0,M,-2147483648,2011-01-27,Morgan Stanley,12 month,5,Overwt/In-Line,36.0
87,87,87,-0.0,M,-2147483648,2011-01-27,Credit Suisse,Not Provided,5,outperform,41.0
88,88,88,-0.0,M,-2147483648,2011-01-27,J.P. Morgan,12 month,1,underweight,24.0
89,89,89,-0.0,M,-2147483648,2011-01-27,Raymond James,12 month,5,strong buy,40.0
90,90,90,-0.0,M,-2147483648,2011-01-27,"Avian Securities, LLC",Not Provided,4,Positive,36.0
91,91,91,-0.0,M,-2147483648,2011-01-21,Goldman Sachs,12 month,5,Buy/Neutral,39.0
92,92,92,-0.0,M,-2147483648,2011-05-01,Canaccord Genuity,12 month,3,hold,25.0
93,93,93,-0.0,U,-2147483648,2011-04-29,Morgan Keegan,12 month,5,outperform,30.0
94,94,94,-0.0,M,-2147483648,2011-04-29,Morgan Stanley,12 month,5,Overwt/In-Line,36.0
95,95,95,-0.0,M,-2147483648,2011-04-29,RBC Capital Markets,12 month,3,sector perform,33.0
96,96,96,-0.0,M,-2147483648,2011-04-29,Credit Suisse,Not Provided,5,outperform,31.0
97,97,97,-0.0,M,-2147483648,2011-04-29,UBS,12 month,5,buy,34.0
98,98,98,-0.0,M,-2147483648,2011-04-29,J.P. Morgan,9 month,1,underweight,21.0
99,99,99,-0.0,M,-2147483648,2011-04-29,Jefferies,12 month,3,hold,26.0
100,100,100,-0.0,M,-2147483648,2011-04-29,Pacific Crest Securities,Not Provided,3,sector perform,-0.0
101,101,101,-0.0,M,-2147483648,2011-04-29,Bernstein,12 month,3,market perform,28.0
102,102,102,-0.0,M,-2147483648,2011-04-29,CL King & Associates,12 month,5,buy,29.0
103,103,103,-0.0,M,-2147483648,2011-04-29,Evercore ISI,12 month,5,overweight,37.0
104,104,104,-0.0,M,-2147483648,2011-04-29,Oppenheimer & Co,12 month,5,outperform,28.0
105,105,105,-0.0,M,-2147483648,2011-04-29,Nomura,Not Provided,3,neutral,24.5
106,106,106,-0.0,M,-2147483648,2011-04-29,Wells Fargo Securities,Not Provided,5,outperform,-0.0
107,107,107,-0.0,M,-2147483648,2011-04-29,Cowen,Not Provided,3,neutral,-0.0
108,108,108,-0.0,M,-2147483648,2011-04-29,Hudson Securities Inc,12 month,5,buy,35.0
109,109,109,-0.0,M,-2147483648,2011-04-29,Gleacher & Company,12 month,3,neutral,27.0
110,110,110,-0.0,M,-2147483648,2011-04-29,Susquehanna Financial,12 month,4,Positive,32.0
111,111,111,-0.0,M,-2147483648,2011-04-29,MKM Partners,12 month,5,buy,35.0
112,112,112,-0.0,M,-2147483648,2011-04-29,Barclays,Not Provided,5,overwt/neutral,38.0
113,113,113,-0.0,M,-2147483648,2011-04-29,"Avian Securities, LLC",Not Provided,4,Positive,29.5
114,114,114,-0.0,M,-2147483648,2011-04-28,BMO Capital Markets,Not Provided,3,market perform,26.0
115,115,115,-0.0,M,-2147483648,2011-04-22,Goldman Sachs,12 month,5,Buy/Neutral,34.0
116,116,116,-0.0,U,-2147483648,2011-04-15,Societe Generale,12 month,5,buy,28.0
117,117,117,-0.0,M,-2147483648,2011-04-08,Raymond James,12 month,5,strong buy,40.0
118,118,118,-0.0,M,-2147483648,2011-03-07,Berenberg,12 month,1,sell,23.0
119,119,119,-0.0,M,-2147483648,2011-02-07,Argus Research Corp,Not Provided,3,hold,-0.0
120,120,120,-0.0,M,-2147483648,2011-02-04,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
