,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,-0.000000,D,-2147483648,2005-12-12,William Blair & Co,Not Provided,3,market perform,-0.000000
1,-0.000000,U,-2147483648,2005-12-05,Needham & Co,Not Provided,5,buy,33.000000
2,-0.000000,R,-2147483648,2005-11-04,BMO Capital Markets,Not Provided,5,outperform,35.500000
3,-0.000000,M,-2147483648,2005-10-27,Dougherty & Company LLC,12 month,5,buy,34.000000
4,-0.000000,M,-2147483648,2005-10-27,Thomas Weisel Partners,Not Provided,5,outperform,-0.000000
5,-0.000000,M,-2147483648,2005-10-27,Barclays,Not Provided,3,equalwt/neutral,32.000000
6,-0.000000,M,-2147483648,2005-10-25,Morgan Stanley,Not Provided,3,Equalwt/Cautious,31.000000
7,-0.000000,R,-2147483648,2005-10-24,D.A. Davidson & Co,12 month,5,buy,37.500000
8,-0.000000,M,-2147483648,2005-06-01,Kansas City Capital Associates,Not Provided,5,buy,-0.000000
9,-0.000000,M,-2147483648,2006-02-01,Thomas Weisel Partners,Not Provided,3,peerperform,-0.000000
10,-0.000000,D,-2147483648,2006-01-26,Morgan Stanley,12 month,1,Underwt/Cautious,32.500000
11,-0.000000,R,-2147483648,2006-01-18,BMO Capital Markets,Not Provided,5,outperform,35.500000
12,-0.000000,N,-2147483648,2006-01-04,Soleil Securities,Not Provided,3,hold,32.000000
13,-0.000000,D,-2147483648,2005-12-12,William Blair & Co,Not Provided,3,market perform,-0.000000
14,-0.000000,U,-2147483648,2005-12-05,Needham & Co,Not Provided,5,buy,33.000000
15,-0.000000,M,-2147483648,2005-10-27,Dougherty & Company LLC,12 month,5,buy,34.000000
16,-0.000000,M,-2147483648,2005-10-27,Barclays,Not Provided,3,equalwt/neutral,32.000000
17,-0.000000,R,-2147483648,2005-10-24,D.A. Davidson & Co,12 month,5,buy,37.500000
18,-0.000000,M,-2147483648,2005-06-01,Kansas City Capital Associates,Not Provided,5,buy,-0.000000
19,-0.000000,M,-2147483648,2006-02-23,BMO Capital Markets,Not Provided,5,outperform,37.000000
20,-0.000000,M,-2147483648,2006-02-23,Needham & Co,Not Provided,5,buy,37.000000
21,-0.000000,M,-2147483648,2006-02-23,Dougherty & Company LLC,12 month,5,buy,40.000000
22,-0.000000,M,-2147483648,2006-02-23,Thomas Weisel Partners,Not Provided,3,peerperform,-0.000000
23,-0.000000,M,-2147483648,2006-02-23,Barclays,Not Provided,3,equalwt/neutral,33.000000
24,-0.000000,R,-2147483648,2006-02-22,D.A. Davidson & Co,12 month,5,buy,40.000000
25,-0.000000,D,-2147483648,2006-01-26,Morgan Stanley,12 month,1,Underwt/Cautious,32.500000
26,-0.000000,N,-2147483648,2006-01-04,Soleil Securities,Not Provided,3,hold,32.000000
27,-0.000000,D,-2147483648,2005-12-12,William Blair & Co,Not Provided,3,market perform,-0.000000
28,-0.000000,M,-2147483648,2005-06-01,Kansas City Capital Associates,Not Provided,5,buy,-0.000000
29,-0.000000,D,-2147483648,2006-03-31,Needham & Co,Not Provided,3,hold,-0.000000
30,-0.000000,M,-2147483648,2006-03-09,BMO Capital Markets,Not Provided,5,outperform,40.500000
31,-0.000000,M,-2147483648,2006-03-02,Dougherty & Company LLC,12 month,5,buy,40.000000
32,-0.000000,M,-2147483648,2006-02-23,Thomas Weisel Partners,Not Provided,3,peerperform,-0.000000
33,-0.000000,M,-2147483648,2006-02-23,Barclays,Not Provided,3,equalwt/neutral,33.000000
34,-0.000000,R,-2147483648,2006-02-22,D.A. Davidson & Co,12 month,5,buy,40.000000
35,-0.000000,D,-2147483648,2006-01-26,Morgan Stanley,12 month,1,Underwt/Cautious,32.500000
36,-0.000000,N,-2147483648,2006-01-04,Soleil Securities,Not Provided,3,hold,32.000000
37,-0.000000,D,-2147483648,2005-12-12,William Blair & Co,Not Provided,3,market perform,-0.000000
38,-0.000000,M,-2147483648,2005-06-01,Kansas City Capital Associates,Not Provided,5,buy,-0.000000
39,-0.000000,M,-2147483648,2006-05-01,Morgan Stanley,12 month,1,Underwt/Cautious,34.500000
40,-0.000000,M,-2147483648,2006-05-01,D.A. Davidson & Co,18 month,3,neutral,42.500000
41,-0.000000,M,-2147483648,2006-04-24,Thomas Weisel Partners,Not Provided,3,peerperform,-0.000000
42,-0.000000,D,-2147483648,2006-03-31,Needham & Co,Not Provided,3,hold,-0.000000
43,-0.000000,M,-2147483648,2006-03-09,BMO Capital Markets,Not Provided,5,outperform,40.500000
44,-0.000000,M,-2147483648,2006-03-02,Dougherty & Company LLC,12 month,5,buy,40.000000
45,-0.000000,M,-2147483648,2006-02-23,Barclays,Not Provided,3,equalwt/neutral,33.000000
46,-0.000000,N,-2147483648,2006-01-04,Soleil Securities,Not Provided,3,hold,32.000000
47,-0.000000,D,-2147483648,2005-12-12,William Blair & Co,Not Provided,3,market perform,-0.000000
48,-0.000000,M,-2147483648,2005-06-01,Kansas City Capital Associates,Not Provided,5,buy,-0.000000
49,-0.000000,M,-2147483648,2006-05-26,Thomas Weisel Partners,Not Provided,3,peerperform,-0.000000
50,-0.000000,N,-2147483648,2006-05-23,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
51,-0.000000,M,-2147483648,2006-05-04,BMO Capital Markets,Not Provided,5,outperform,54.000000
52,-0.000000,M,-2147483648,2006-05-04,Morgan Stanley,12 month,1,Underwt/Cautious,42.500000
53,-0.000000,M,-2147483648,2006-05-04,D.A. Davidson & Co,18 month,3,neutral,53.500000
54,-0.000000,M,-2147483648,2006-05-04,Needham & Co,Not Provided,3,hold,-0.000000
55,-0.000000,M,-2147483648,2006-05-04,Dougherty & Company LLC,12 month,5,buy,57.500000
56,-0.000000,M,-2147483648,2006-05-04,Soleil Securities,Not Provided,3,hold,47.500000
57,-0.000000,M,-2147483648,2006-05-04,Barclays,Not Provided,3,equalwt/neutral,50.000000
58,-0.000000,D,-2147483648,2005-12-12,William Blair & Co,Not Provided,3,market perform,-0.000000
59,-0.000000,M,-2147483648,2005-06-01,Kansas City Capital Associates,Not Provided,5,buy,-0.000000
60,-0.000000,N,-2147483648,2006-06-26,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
61,-0.000000,N,-2147483648,2006-06-09,Davenport & Co,Not Provided,3,neutral,-0.000000
62,-0.000000,M,-2147483648,2006-05-26,Thomas Weisel Partners,Not Provided,3,peerperform,-0.000000
63,-0.000000,N,-2147483648,2006-05-23,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
64,-0.000000,M,-2147483648,2006-05-04,BMO Capital Markets,Not Provided,5,outperform,54.000000
65,-0.000000,M,-2147483648,2006-05-04,Morgan Stanley,12 month,1,Underwt/Cautious,42.500000
66,-0.000000,M,-2147483648,2006-05-04,D.A. Davidson & Co,18 month,3,neutral,53.500000
67,-0.000000,M,-2147483648,2006-05-04,Needham & Co,Not Provided,3,hold,-0.000000
68,-0.000000,M,-2147483648,2006-05-04,Dougherty & Company LLC,12 month,5,buy,57.500000
69,-0.000000,M,-2147483648,2006-05-04,Soleil Securities,Not Provided,3,hold,47.500000
70,-0.000000,M,-2147483648,2006-05-04,Barclays,Not Provided,3,equalwt/neutral,50.000000
71,-0.000000,D,-2147483648,2005-12-12,William Blair & Co,Not Provided,3,market perform,-0.000000
72,-0.000000,M,-2147483648,2005-06-01,Kansas City Capital Associates,Not Provided,5,buy,-0.000000
73,-0.000000,N,-2147483648,2006-08-01,Gleacher & Company,Not Provided,1,sell,37.500000
74,-0.000000,M,-2147483648,2006-07-31,D.A. Davidson & Co,18 month,3,neutral,53.500000
75,-0.000000,N,-2147483648,2006-07-27,Canaccord Genuity,Not Provided,3,hold,47.500000
76,-0.000000,M,-2147483648,2006-07-24,BMO Capital Markets,Not Provided,3,market perform,54.000000
