,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-20,BMO Capital Markets,Not Provided,3,neutral,73.0
1,1,1,-0.0,M,-2147483648,2005-12-15,Thomas Weisel Partners,Not Provided,5,outperform,-0.0
2,2,2,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,5,strong buy,80.0
3,3,3,-0.0,M,-2147483648,2005-12-12,Susquehanna Financial,Not Provided,3,neutral,-0.0
4,4,4,-0.0,N,-2147483648,2005-12-01,Stifel,Not Provided,5,buy,80.0
5,5,5,-0.0,M,-2147483648,2005-11-30,Prudential Equity Group Inc,Not Provided,1,underweight,73.0
6,6,6,-0.0,M,-2147483648,2005-11-21,Morgan Stanley,Not Provided,5,Overwt/In-Line,85.0
7,7,7,-0.0,U,-2147483648,2005-11-16,EVA Dimensions,Not Provided,3,hold,-0.0
8,8,8,-0.0,M,-2147483648,2005-11-04,Wells Fargo Securities,Not Provided,5,outperform,-0.0
9,9,9,-0.0,M,-2147483648,2005-11-03,Bear Stearns & Co,Not Provided,5,outperform,80.0
10,10,10,-0.0,D,-2147483648,2005-10-27,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
11,11,11,-0.0,M,-2147483648,2005-10-10,Sterne Agee CRT,12 month,5,buy,95.0
12,12,12,-0.0,N,-2147483648,2005-09-28,Guzman & Company,Not Provided,1,underperform,75.0
13,13,13,-0.0,U,-2147483648,2005-08-21,CIBC World Markets,Not Provided,5,sector outperform,85.0
14,14,14,-0.0,M,-2147483648,2005-06-23,Goldman Sachs,Not Provided,3,in-line,75.0
15,15,15,-0.0,M,-2147483648,2005-06-14,UBS,Not Provided,3,neutral 2,73.0
16,16,16,-0.0,M,-2147483648,2005-04-08,Lehman Brothers,12 month,1,underwt/neutral,73.0
17,17,17,-0.0,M,-2147483648,2005-02-10,Credit Suisse,12 month,3,neutral,63.0
18,18,18,-0.0,U,-2147483648,2004-09-14,J.P. Morgan,Not Provided,5,overweight,-0.0
19,19,19,-0.0,U,-2147483648,2004-07-16,Argus Research Corp,Not Provided,5,buy,-0.0
20,20,20,-0.0,U,-2147483648,2006-01-27,Lehman Brothers,12 month,5,overwt/neutral,80.0
21,21,21,-0.0,U,-2147483648,2006-01-17,BMO Capital Markets,12 month,5,outperform,80.0
22,22,22,-0.0,M,-2147483648,2006-01-12,CIBC World Markets,Not Provided,5,sector outperform,79.0
23,23,23,-0.0,M,-2147483648,2006-01-11,Susquehanna Financial,Not Provided,3,neutral,-0.0
24,24,24,-0.0,M,-2147483648,2006-01-03,Sterne Agee CRT,12 month,5,buy,95.0
25,25,25,-0.0,M,-2147483648,2005-12-15,Thomas Weisel Partners,Not Provided,5,outperform,-0.0
26,26,26,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,5,strong buy,80.0
27,27,27,-0.0,N,-2147483648,2005-12-01,Stifel,Not Provided,5,buy,80.0
28,28,28,-0.0,M,-2147483648,2005-11-30,Prudential Equity Group Inc,Not Provided,1,underweight,73.0
29,29,29,-0.0,M,-2147483648,2005-11-21,Morgan Stanley,Not Provided,5,Overwt/In-Line,85.0
30,30,30,-0.0,U,-2147483648,2005-11-16,EVA Dimensions,Not Provided,3,hold,-0.0
31,31,31,-0.0,M,-2147483648,2005-11-04,Wells Fargo Securities,Not Provided,5,outperform,-0.0
32,32,32,-0.0,M,-2147483648,2005-11-03,Bear Stearns & Co,Not Provided,5,outperform,80.0
