,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-16,Credit Suisse,12 month,5,outperform,71.12
1,1,1,-0.0,M,-2147483648,2005-12-12,Davenport & Co,12 month,5,buy,81.17
2,2,2,-0.0,D,-2147483648,2005-11-22,EVA Dimensions,Not Provided,3,hold,-0.0
3,3,3,-0.0,M,-2147483648,2005-11-07,Baird,12 month,5,outperform,73.44
4,4,4,-0.0,M,-2147483648,2005-11-07,Piper Jaffray,12 month,5,outperform,77.31
5,5,5,-0.0,M,-2147483648,2005-11-04,Edward Jones,Not Provided,5,buy,-0.0
6,6,6,-0.0,M,-2147483648,2005-11-04,Barrington Research,Not Provided,5,outperform,-0.0
7,7,7,-0.0,M,-2147483648,2005-11-03,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
8,8,8,-0.0,M,-2147483648,2005-07-05,J.P. Morgan,Not Provided,5,overweight,-0.0
9,9,9,-0.0,M,-2147483648,2006-02-01,Credit Suisse,12 month,5,outperform,71.12
10,10,10,-0.0,M,-2147483648,2006-02-01,Baird,12 month,5,outperform,73.44
11,11,11,-0.0,U,-2147483648,2006-01-30,EVA Dimensions,Not Provided,5,buy,-0.0
12,12,12,-0.0,M,-2147483648,2005-12-12,Davenport & Co,12 month,5,buy,81.17
13,13,13,-0.0,M,-2147483648,2005-11-07,Piper Jaffray,12 month,5,outperform,77.31
14,14,14,-0.0,M,-2147483648,2005-11-04,Edward Jones,Not Provided,5,buy,-0.0
15,15,15,-0.0,M,-2147483648,2005-11-04,Barrington Research,Not Provided,5,outperform,-0.0
16,16,16,-0.0,M,-2147483648,2005-11-03,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
17,17,17,-0.0,M,-2147483648,2005-07-05,J.P. Morgan,Not Provided,5,overweight,-0.0
18,18,18,-0.0,M,-2147483648,2006-02-16,Baird,12 month,5,outperform,73.44
19,19,19,-0.0,M,-2147483648,2006-02-13,Credit Suisse,12 month,5,outperform,72.67
20,20,20,-0.0,M,-2147483648,2006-02-13,Barrington Research,Not Provided,5,outperform,77.31
21,21,21,-0.0,M,-2147483648,2006-02-08,Davenport & Co,12 month,5,buy,77.31
22,22,22,-0.0,M,-2147483648,2006-02-08,Piper Jaffray,12 month,5,outperform,77.31
23,23,23,-0.0,N,-2147483648,2006-02-03,A.G. Edwards & Sons Inc,Not Provided,5,buy,77.31
