,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-21,UBS,Not Provided,5,buy 2,65.0
1,1,1,-0.0,D,-2147483648,2005-12-20,Jefferies,Not Provided,3,hold,55.0
2,2,2,-0.0,M,-2147483648,2005-12-19,Morgan Stanley,Not Provided,3,Equalwt/In-Line,57.5
3,3,3,-0.0,U,-2147483648,2005-12-19,Argus Research Corp,Not Provided,5,buy,-0.0
4,4,4,-0.0,M,-2147483648,2005-12-16,BMO Capital Markets,Not Provided,5,outperform,59.0
5,5,5,-0.0,M,-2147483648,2005-12-09,Credit Suisse,12 month,5,outperform,59.0
6,6,6,-0.0,M,-2147483648,2005-12-08,Lehman Brothers,Not Provided,5,overwt/negative,35.0
7,7,7,-0.0,M,-2147483648,2005-11-21,Great Lakes Review,Not Provided,3,market perform,-0.0
8,8,8,-0.0,U,-2147483648,2005-11-11,EVA Dimensions,Not Provided,5,buy,-0.0
9,9,9,-0.0,U,-2147483648,2005-11-01,Goldman Sachs,Not Provided,5,outperf/cautious,-0.0
10,10,10,-0.0,M,-2147483648,2005-10-19,Prudential Equity Group Inc,Not Provided,5,overweight,60.0
11,11,11,-0.0,M,-2147483648,2005-08-08,Hilliard Lyons,Not Provided,3,neutral,-0.0
12,12,12,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,5,overweight,-0.0
13,13,13,-0.0,M,-2147483648,2005-05-31,Edward Jones,Not Provided,1,sell,-0.0
14,14,14,-0.0,M,-2147483648,2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
15,15,15,-0.0,M,-2147483648,2005-05-09,Bernstein,Not Provided,3,market perform,40.0
16,16,16,-0.0,M,-2147483648,2005-04-20,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
17,17,17,-0.0,N,-2147483648,2006-01-17,Goldman Sachs,Not Provided,5,outperf/cautious,-0.0
