,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,U,-2147483648,2005-12-23,Lehman Brothers,Not Provided,5,overwt/positive,43.0
1,1,1,-0.0,M,-2147483648,2005-12-22,Morgan Stanley,Not Provided,5,Overwt/Attractive,43.0
2,2,2,-0.0,M,-2147483648,2005-12-22,Baird,Not Provided,3,neutral,38.0
3,3,3,-0.0,M,-2147483648,2005-12-22,Bernstein,Not Provided,3,market perform,41.0
4,4,4,-0.0,M,-2147483648,2005-12-22,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
5,5,5,-0.0,M,-2147483648,2005-12-22,Wells Fargo Securities,Not Provided,3,market perform,-0.0
6,6,6,-0.0,M,-2147483648,2005-12-22,JMP Securities,Not Provided,2,market underperform,32.0
7,7,7,-0.0,U,-2147483648,2005-12-22,Variant Research,12 month,3,neutral,33.0
8,8,8,-0.0,M,-2147483648,2005-12-21,BMO Capital Markets,Not Provided,3,neutral,38.0
9,9,9,-0.0,M,-2147483648,2005-12-21,RBC Capital Markets,12 month,3,sector perform,40.0
10,10,10,-0.0,M,-2147483648,2005-12-21,Stifel,Not Provided,5,buy,42.0
11,11,11,-0.0,M,-2147483648,2005-12-21,Cowen,Not Provided,-2147483648,no rating system,-0.0
12,12,12,-0.0,M,-2147483648,2005-12-21,Susquehanna Financial,Not Provided,4,Positive,-0.0
13,13,13,-0.0,M,-2147483648,2005-12-21,Piper Jaffray,Not Provided,5,outperform,41.0
14,14,14,-0.0,R,-2147483648,2005-12-18,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
15,15,15,-0.0,M,-2147483648,2005-12-15,UBS,12 month,5,buy 2,43.0
16,16,16,-0.0,M,-2147483648,2005-10-20,Dresdner Kleinwort,Not Provided,3,hold,37.0
17,17,17,-0.0,M,-2147483648,2005-09-21,Edward Jones,Not Provided,5,buy,-0.0
18,18,18,-0.0,M,-2147483648,2005-09-08,EVA Dimensions,Not Provided,3,hold,-0.0
19,19,19,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
20,20,20,-0.0,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,3,market perform,-0.0
21,21,21,-0.0,M,-2147483648,2005-03-21,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
22,22,22,-0.0,N,-2147483648,2002-12-20,FTN Equity Capital Markets Corp.,Not Provided,5,buy,37.0
23,23,23,-0.0,M,-2147483648,2006-01-12,EVA Dimensions,Not Provided,3,hold,-0.0
24,24,24,-0.0,M,-2147483648,2006-01-11,Baird,Not Provided,3,neutral,38.0
25,25,25,-0.0,D,-2147483648,2006-01-05,BMO Capital Markets,Not Provided,1,underperform,34.0
26,26,26,-0.0,M,-2147483648,2006-01-03,Wells Fargo Securities,Not Provided,3,market perform,-0.0
27,27,27,-0.0,U,-2147483648,2005-12-23,Lehman Brothers,Not Provided,5,overwt/positive,43.0
28,28,28,-0.0,M,-2147483648,2005-12-22,Morgan Stanley,Not Provided,5,Overwt/Attractive,43.0
29,29,29,-0.0,M,-2147483648,2005-12-22,Bernstein,Not Provided,3,market perform,41.0
30,30,30,-0.0,M,-2147483648,2005-12-22,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
31,31,31,-0.0,M,-2147483648,2005-12-22,JMP Securities,Not Provided,2,market underperform,32.0
32,32,32,-0.0,U,-2147483648,2005-12-22,Variant Research,12 month,3,neutral,33.0
33,33,33,-0.0,M,-2147483648,2005-12-21,RBC Capital Markets,12 month,3,sector perform,40.0
34,34,34,-0.0,M,-2147483648,2005-12-21,Stifel,Not Provided,5,buy,42.0
35,35,35,-0.0,M,-2147483648,2005-12-21,Cowen,Not Provided,-2147483648,no rating system,-0.0
36,36,36,-0.0,M,-2147483648,2005-12-21,Susquehanna Financial,Not Provided,4,Positive,-0.0
37,37,37,-0.0,M,-2147483648,2005-12-21,Piper Jaffray,Not Provided,5,outperform,41.0
38,38,38,-0.0,R,-2147483648,2005-12-18,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
39,39,39,-0.0,M,-2147483648,2005-12-15,UBS,12 month,5,buy 2,43.0
40,40,40,-0.0,M,-2147483648,2005-10-20,Dresdner Kleinwort,Not Provided,3,hold,37.0
41,41,41,-0.0,M,-2147483648,2005-09-21,Edward Jones,Not Provided,5,buy,-0.0
42,42,42,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
43,43,43,-0.0,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,3,market perform,-0.0
44,44,44,-0.0,M,-2147483648,2005-03-21,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
45,45,45,-0.0,N,-2147483648,2002-12-20,FTN Equity Capital Markets Corp.,Not Provided,5,buy,37.0
46,46,46,-0.0,M,-2147483648,2006-02-21,BMO Capital Markets,Not Provided,1,underperform,34.0
47,47,47,-0.0,N,-2147483648,2006-02-21,Cowen,Not Provided,3,neutral,-0.0
48,48,48,-0.0,M,-2147483648,2006-02-10,Bernstein,Not Provided,3,market perform,39.0
49,49,49,-0.0,M,-2147483648,2006-02-02,Wells Fargo Securities,Not Provided,3,market perform,-0.0
50,50,50,-0.0,M,-2147483648,2006-02-02,Susquehanna Financial,Not Provided,4,Positive,-0.0
51,51,51,-0.0,M,-2147483648,2006-01-12,EVA Dimensions,Not Provided,3,hold,-0.0
52,52,52,-0.0,M,-2147483648,2006-01-11,Baird,Not Provided,3,neutral,38.0
53,53,53,-0.0,U,-2147483648,2005-12-23,Lehman Brothers,Not Provided,5,overwt/positive,43.0
54,54,54,-0.0,M,-2147483648,2005-12-22,Morgan Stanley,Not Provided,5,Overwt/Attractive,43.0
55,55,55,-0.0,M,-2147483648,2005-12-22,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
56,56,56,-0.0,M,-2147483648,2005-12-22,JMP Securities,Not Provided,2,market underperform,32.0
57,57,57,-0.0,U,-2147483648,2005-12-22,Variant Research,12 month,3,neutral,33.0
58,58,58,-0.0,M,-2147483648,2005-12-21,RBC Capital Markets,12 month,3,sector perform,40.0
59,59,59,-0.0,M,-2147483648,2005-12-21,Stifel,Not Provided,5,buy,42.0
60,60,60,-0.0,M,-2147483648,2005-12-21,Piper Jaffray,Not Provided,5,outperform,41.0
61,61,61,-0.0,R,-2147483648,2005-12-18,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
62,62,62,-0.0,M,-2147483648,2005-12-15,UBS,12 month,5,buy 2,43.0
63,63,63,-0.0,M,-2147483648,2005-10-20,Dresdner Kleinwort,Not Provided,3,hold,37.0
64,64,64,-0.0,M,-2147483648,2005-09-21,Edward Jones,Not Provided,5,buy,-0.0
65,65,65,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
66,66,66,-0.0,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,3,market perform,-0.0
67,67,67,-0.0,M,-2147483648,2005-03-21,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
68,68,68,-0.0,N,-2147483648,2002-12-20,FTN Equity Capital Markets Corp.,Not Provided,5,buy,37.0
69,69,69,-0.0,M,-2147483648,2006-03-28,Morgan Stanley,Not Provided,5,Overwt/Attractive,43.0
70,70,70,-0.0,M,-2147483648,2006-03-28,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
71,71,71,-0.0,M,-2147483648,2006-03-27,Cowen,Not Provided,3,neutral,-0.0
72,72,72,-0.0,M,-2147483648,2006-03-22,BMO Capital Markets,Not Provided,1,underperform,34.0
73,73,73,-0.0,M,-2147483648,2006-03-22,Baird,Not Provided,3,neutral,38.0
74,74,74,-0.0,M,-2147483648,2006-03-22,Wells Fargo Securities,Not Provided,3,market perform,-0.0
75,75,75,-0.0,M,-2147483648,2006-03-22,JMP Securities,Not Provided,2,market underperform,32.0
76,76,76,-0.0,M,-2147483648,2006-03-22,Variant Research,12 month,3,neutral,32.0
77,77,77,-0.0,M,-2147483648,2006-03-22,Piper Jaffray,Not Provided,5,outperform,40.0
78,78,78,-0.0,M,-2147483648,2006-03-21,RBC Capital Markets,12 month,3,sector perform,40.0
79,79,79,-0.0,M,-2147483648,2006-03-21,Edward Jones,Not Provided,5,buy,-0.0
80,80,80,-0.0,M,-2147483648,2006-03-21,Stifel,Not Provided,5,buy,42.0
81,81,81,-0.0,M,-2147483648,2006-03-15,Bernstein,Not Provided,3,market perform,39.0
82,82,82,-0.0,M,-2147483648,2006-01-12,EVA Dimensions,Not Provided,3,hold,-0.0
83,83,83,-0.0,U,-2147483648,2005-12-23,Lehman Brothers,Not Provided,5,overwt/positive,43.0
