,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
0,0,-0.0,N,-2147483648,2006-09-14,Wall Street Access,Not Provided,1,sell,4.75,0.0
1,1,-0.0,N,-2147483648,2006-09-06,Credit Suisse,12 month,5,outperform,6.25,1.0
2,2,-0.0,N,-2147483648,2007-02-28,Morgan Stanley,Not Provided,5,Overwt/Cautious,8.25,2.0
3,3,-0.0,M,-2147483648,2007-02-02,Credit Suisse,12 month,5,outperform,6.75,3.0
4,4,-0.0,M,-2147483648,2007-03-29,BB&T Capital Markets,12 month,5,buy,8.25,4.0
5,5,-0.0,N,-2147483648,2007-02-28,Morgan Stanley,Not Provided,5,Overwt/Cautious,8.25,5.0
6,6,-0.0,M,-2147483648,2007-02-02,Credit Suisse,12 month,5,outperform,6.75,6.0
7,7,-0.0,M,-2147483648,2007-04-27,Credit Suisse,12 month,5,outperform,8.0,7.0
8,8,-0.0,M,-2147483648,2007-04-27,BB&T Capital Markets,12 month,5,buy,8.25,8.0
9,9,-0.0,N,-2147483648,2007-02-28,Morgan Stanley,Not Provided,5,Overwt/Cautious,8.25,9.0
10,10,-0.0,M,-2147483648,2007-04-27,Credit Suisse,12 month,5,outperform,8.0,10.0
11,11,-0.0,M,-2147483648,2007-04-27,BB&T Capital Markets,12 month,5,buy,8.25,11.0
12,12,-0.0,N,-2147483648,2007-02-28,Morgan Stanley,Not Provided,5,Overwt/Cautious,8.25,12.0
13,13,-0.0,M,-2147483648,2007-06-15,BB&T Capital Markets,12 month,5,buy,8.25,13.0
14,14,-0.0,M,-2147483648,2007-04-27,Credit Suisse,12 month,5,outperform,8.0,14.0
15,15,-0.0,N,-2147483648,2007-02-28,Morgan Stanley,Not Provided,5,Overwt/Cautious,8.25,15.0
16,16,-0.0,M,-2147483648,2007-07-27,Morgan Stanley,Not Provided,5,Overwt/Cautious,8.75,16.0
17,17,-0.0,M,-2147483648,2007-07-27,BB&T Capital Markets,12 month,5,buy,8.25,17.0
18,18,-0.0,M,-2147483648,2007-07-26,Credit Suisse,12 month,5,outperform,9.25,18.0
19,19,-0.0,U,-2147483648,2007-08-27,EVA Dimensions,Not Provided,1,sell,-0.0,19.0
20,20,-0.0,M,-2147483648,2007-07-27,Morgan Stanley,Not Provided,5,Overwt/Cautious,8.75,20.0
21,21,-0.0,M,-2147483648,2007-07-27,BB&T Capital Markets,12 month,5,buy,8.25,21.0
22,22,-0.0,M,-2147483648,2007-07-26,Credit Suisse,12 month,5,outperform,9.25,22.0
23,23,-0.0,U,-2147483648,2007-08-27,EVA Dimensions,Not Provided,1,sell,-0.0,23.0
24,24,-0.0,M,-2147483648,2007-07-27,Morgan Stanley,Not Provided,5,Overwt/Cautious,8.75,24.0
25,25,-0.0,M,-2147483648,2007-07-27,BB&T Capital Markets,12 month,5,buy,8.25,25.0
26,26,-0.0,M,-2147483648,2007-07-26,Credit Suisse,12 month,5,outperform,9.25,26.0
27,27,-0.0,M,-2147483648,2007-10-26,Morgan Stanley,12 month,5,Overwt/Cautious,8.5,27.0
28,28,-0.0,M,-2147483648,2007-10-26,BB&T Capital Markets,12 month,5,buy,9.0,28.0
29,29,-0.0,M,-2147483648,2007-10-25,Credit Suisse,12 month,5,outperform,9.25,29.0
30,30,-0.0,U,-2147483648,2007-10-05,EVA Dimensions,Not Provided,3,hold,-0.0,30.0
31,31,-0.0,M,-2147483648,2007-11-07,Morgan Stanley,12 month,5,Overwt/Cautious,8.5,31.0
32,32,-0.0,D,-2147483648,2007-11-02,EVA Dimensions,Not Provided,1,sell,-0.0,32.0
33,33,-0.0,M,-2147483648,2007-10-26,BB&T Capital Markets,12 month,5,buy,9.0,33.0
34,34,-0.0,M,-2147483648,2007-10-25,Credit Suisse,12 month,5,outperform,9.25,34.0
