,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
0,0,-0.0,M,-2147483648,2005-12-23,Rochdale Securities,Not Provided,5,buy,22.1,0.0
1,1,-0.0,R,-2147483648,2005-12-08,Wells Fargo Securities,Not Provided,5,outperform,-0.0,1.0
2,2,-0.0,M,-2147483648,2005-12-02,BMO Capital Markets,Not Provided,3,neutral,18.78,2.0
3,3,-0.0,M,-2147483648,2005-12-01,RBC Capital Markets,Not Provided,5,outperform,21.23,3.0
4,4,-0.0,D,-2147483648,2005-11-07,EVA Dimensions,Not Provided,1,strong sell,-0.0,4.0
5,5,-0.0,M,-2147483648,2005-10-21,Morgan Stanley,Not Provided,5,Overwt/In-Line,24.5,5.0
6,6,-0.0,M,-2147483648,2005-09-30,UBS,12 month,5,buy 2,26.13,6.0
7,7,-0.0,M,-2147483648,2005-09-27,Barclays,Not Provided,5,overwt/neutral,22.05,7.0
8,8,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0,8.0
9,9,-0.0,M,-2147483648,2005-01-05,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,9.0
10,10,-0.0,R,-2147483648,2006-01-20,Wells Fargo Securities,Not Provided,5,outperform,-0.0,10.0
11,11,-0.0,M,-2147483648,2006-01-19,Barclays,Not Provided,5,overwt/neutral,22.05,11.0
12,12,-0.0,M,-2147483648,2006-01-17,Morgan Stanley,Not Provided,5,Overwt/In-Line,28.58,12.0
13,13,-0.0,M,-2147483648,2006-01-11,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,13.0
14,14,-0.0,N,-2147483648,2006-01-05,Credit Suisse,12 month,5,outperform,24.5,14.0
15,15,-0.0,M,-2147483648,2005-12-23,Rochdale Securities,Not Provided,5,buy,22.1,15.0
16,16,-0.0,M,-2147483648,2005-12-02,BMO Capital Markets,Not Provided,3,neutral,18.78,16.0
17,17,-0.0,M,-2147483648,2005-12-01,RBC Capital Markets,Not Provided,5,outperform,21.23,17.0
18,18,-0.0,D,-2147483648,2005-11-07,EVA Dimensions,Not Provided,1,strong sell,-0.0,18.0
19,19,-0.0,M,-2147483648,2005-09-30,UBS,12 month,5,buy 2,26.13,19.0
20,20,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0,20.0
21,21,-0.0,M,-2147483648,2006-03-01,RBC Capital Markets,Not Provided,5,outperform,21.23,21.0
22,22,-0.0,M,-2147483648,2006-03-01,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,22.05,22.0
23,23,-0.0,U,-2147483648,2006-02-24,EVA Dimensions,Not Provided,1,sell,-0.0,23.0
24,24,-0.0,M,-2147483648,2006-02-15,Rochdale Securities,Not Provided,5,buy,22.1,24.0
25,25,-0.0,M,-2147483648,2006-02-02,Credit Suisse,12 month,5,outperform,24.5,25.0
26,26,-0.0,R,-2147483648,2006-01-20,Wells Fargo Securities,Not Provided,5,outperform,-0.0,26.0
27,27,-0.0,M,-2147483648,2006-01-19,Barclays,Not Provided,5,overwt/neutral,22.05,27.0
28,28,-0.0,M,-2147483648,2006-01-17,Morgan Stanley,Not Provided,5,Overwt/In-Line,28.58,28.0
29,29,-0.0,M,-2147483648,2006-01-11,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,29.0
