,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-09,EVA Dimensions,Not Provided,5,buy,-0.0
1,1,1,-0.0,M,-2147483648,2005-10-31,BMO Capital Markets,Not Provided,5,outperform,14.34
2,2,2,-0.0,M,-2147483648,2005-10-31,Morgan Stanley,Not Provided,5,Overwt/In-Line,14.5
3,3,3,-0.0,M,-2147483648,2005-10-31,Wells Fargo Securities,Not Provided,5,outperform,-0.0
4,4,4,-0.0,M,-2147483648,2005-10-28,Raymond James,Not Provided,5,outperform,15.31
5,5,5,-0.0,U,-2147483648,2005-10-28,Buckingham Research Group,Not Provided,3,neutral,12.25
6,6,6,-0.0,M,-2147483648,2005-10-24,Goldman Sachs,12 month,3,neutral/attractive,9.51
7,7,7,-0.0,U,-2147483648,2005-10-21,A.G. Edwards & Sons Inc,Not Provided,5,buy,14.02
8,8,8,-0.0,M,-2147483648,2005-10-14,UBS,Not Provided,5,buy 1,13.86
9,9,9,-0.0,M,-2147483648,2005-09-14,Barclays,Not Provided,5,overwt/neutral,13.62
10,10,10,-0.0,M,-2147483648,2005-06-13,"Foresight Research Solutions, LLC",Not Provided,3,neutral,-0.0
11,11,11,-0.0,M,-2147483648,2006-01-26,Raymond James,12 month,5,outperform,15.31
12,12,12,-0.0,N,-2147483648,2006-01-05,Credit Suisse,12 month,3,neutral,13.21
13,13,13,-0.0,M,-2147483648,2005-12-09,EVA Dimensions,Not Provided,5,buy,-0.0
14,14,14,-0.0,M,-2147483648,2005-10-31,BMO Capital Markets,Not Provided,5,outperform,14.34
15,15,15,-0.0,M,-2147483648,2005-10-31,Morgan Stanley,Not Provided,5,Overwt/In-Line,14.5
16,16,16,-0.0,M,-2147483648,2005-10-31,Wells Fargo Securities,Not Provided,5,outperform,-0.0
17,17,17,-0.0,U,-2147483648,2005-10-28,Buckingham Research Group,Not Provided,3,neutral,12.25
18,18,18,-0.0,M,-2147483648,2005-10-24,Goldman Sachs,12 month,3,neutral/attractive,9.51
19,19,19,-0.0,U,-2147483648,2005-10-21,A.G. Edwards & Sons Inc,Not Provided,5,buy,14.02
20,20,20,-0.0,M,-2147483648,2005-10-14,UBS,Not Provided,5,buy 1,13.86
21,21,21,-0.0,M,-2147483648,2005-09-14,Barclays,Not Provided,5,overwt/neutral,13.62
22,22,22,-0.0,M,-2147483648,2005-06-13,"Foresight Research Solutions, LLC",Not Provided,3,neutral,-0.0
23,23,23,-0.0,M,-2147483648,2006-02-22,Wells Fargo Securities,Not Provided,5,outperform,-0.0
24,24,24,-0.0,M,-2147483648,2006-02-17,BMO Capital Markets,Not Provided,5,outperform,14.34
25,25,25,-0.0,M,-2147483648,2006-02-15,A.G. Edwards & Sons Inc,Not Provided,5,buy,14.02
26,26,26,-0.0,M,-2147483648,2006-02-15,Raymond James,12 month,5,outperform,15.31
27,27,27,-0.0,M,-2147483648,2006-02-02,Credit Suisse,12 month,3,neutral,13.21
28,28,28,-0.0,M,-2147483648,2005-12-09,EVA Dimensions,Not Provided,5,buy,-0.0
29,29,29,-0.0,M,-2147483648,2005-10-31,Morgan Stanley,Not Provided,5,Overwt/In-Line,14.5
30,30,30,-0.0,U,-2147483648,2005-10-28,Buckingham Research Group,Not Provided,3,neutral,12.25
31,31,31,-0.0,M,-2147483648,2005-10-24,Goldman Sachs,12 month,3,neutral/attractive,9.51
32,32,32,-0.0,M,-2147483648,2005-10-14,UBS,Not Provided,5,buy 1,13.86
33,33,33,-0.0,M,-2147483648,2005-09-14,Barclays,Not Provided,5,overwt/neutral,13.62
34,34,34,-0.0,M,-2147483648,2005-06-13,"Foresight Research Solutions, LLC",Not Provided,3,neutral,-0.0
35,35,35,-0.0,U,-2147483648,2006-03-17,EVA Dimensions,Not Provided,5,strong buy,-0.0
36,36,36,-0.0,D,-2147483648,2006-03-06,Wells Fargo Securities,Not Provided,3,market perform,-0.0
