,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,U,-2147483648,2005-12-30,EVA Dimensions,Not Provided,5,strong buy,-0.0
1,1,1,-0.0,M,-2147483648,2005-12-23,BMO Capital Markets,Not Provided,3,neutral,85.0
2,2,2,-0.0,M,-2147483648,2005-12-23,UBS,12 month,3,neutral 1,84.0
3,3,3,-0.0,M,-2147483648,2005-12-23,Baird,Not Provided,5,outperform,97.0
4,4,4,-0.0,M,-2147483648,2005-12-23,Oppenheimer & Co,Not Provided,3,neutral,-0.0
5,5,5,-0.0,M,-2147483648,2005-12-22,Rochdale Securities,Not Provided,5,buy,91.0
6,6,6,-0.0,M,-2147483648,2005-12-05,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
7,7,7,-0.0,M,-2147483648,2005-12-02,RBC Capital Markets,Not Provided,3,sector perform,86.0
8,8,8,-0.0,M,-2147483648,2005-12-02,Bear Stearns & Co,Not Provided,5,outperform,91.0
9,9,9,-0.0,M,-2147483648,2005-12-02,Credit Suisse,12 month,3,neutral,88.0
10,10,10,-0.0,M,-2147483648,2005-12-02,Piper Jaffray,Not Provided,5,outperform,94.0
11,11,11,-0.0,R,-2147483648,2005-11-04,"Broadpoint Capital, Inc",Not Provided,5,buy,95.0
12,12,12,-0.0,M,-2147483648,2005-10-27,Morgan Stanley,Not Provided,3,Equalwt/In-Line,82.0
13,13,13,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
14,14,14,-0.0,M,-2147483648,2005-05-24,Lehman Brothers,Not Provided,1,underwt/positive,49.0
15,15,15,-0.0,M,-2147483648,2005-04-20,Goldman Sachs,Not Provided,3,in-line,-0.0
16,16,16,-0.0,D,-2147483648,2006-02-01,Credit Suisse,12 month,1,underperform,74.0
17,17,17,-0.0,M,-2147483648,2006-01-20,Bear Stearns & Co,Not Provided,5,outperform,90.0
18,18,18,-0.0,U,-2147483648,2005-12-30,EVA Dimensions,Not Provided,5,strong buy,-0.0
19,19,19,-0.0,M,-2147483648,2005-12-23,BMO Capital Markets,Not Provided,3,neutral,85.0
20,20,20,-0.0,M,-2147483648,2005-12-23,UBS,12 month,3,neutral 1,84.0
21,21,21,-0.0,M,-2147483648,2005-12-23,Baird,Not Provided,5,outperform,97.0
22,22,22,-0.0,M,-2147483648,2005-12-23,Oppenheimer & Co,Not Provided,3,neutral,-0.0
23,23,23,-0.0,M,-2147483648,2005-12-22,Rochdale Securities,Not Provided,5,buy,91.0
24,24,24,-0.0,M,-2147483648,2005-12-05,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
25,25,25,-0.0,M,-2147483648,2005-12-02,Piper Jaffray,Not Provided,5,outperform,94.0
26,26,26,-0.0,R,-2147483648,2005-11-04,"Broadpoint Capital, Inc",Not Provided,5,buy,95.0
27,27,27,-0.0,M,-2147483648,2005-10-27,Morgan Stanley,Not Provided,3,Equalwt/In-Line,82.0
