,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,U,-2147483648,2005-12-20,J.P. Morgan,Not Provided,5,overweight,-0.0
1,1,1,-0.0,M,-2147483648,2005-11-29,Prudential Equity Group Inc,Not Provided,3,neutral weight,88.0
2,2,2,-0.0,M,-2147483648,2005-11-17,EVA Dimensions,Not Provided,5,strong buy,-0.0
3,3,3,-0.0,M,-2147483648,2005-10-28,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
4,4,4,-0.0,M,-2147483648,2005-10-28,Lehman Brothers,Not Provided,3,equalwt/neutral,85.0
5,5,5,-0.0,M,-2147483648,2005-10-28,Credit Suisse,12 month,3,neutral,90.0
6,6,6,-0.0,M,-2147483648,2005-10-28,Raymond James,Not Provided,3,market perform,-0.0
7,7,7,-0.0,R,-2147483648,2005-10-27,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
8,8,8,-0.0,M,-2147483648,2005-10-27,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
9,9,9,-0.0,M,-2147483648,2005-10-10,UBS,Not Provided,5,buy 2,115.0
10,10,10,-0.0,M,-2147483648,2005-09-05,Longbow Research,Not Provided,5,buy,112.0
11,11,11,-0.0,M,-2147483648,2005-05-26,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
12,12,12,-0.0,M,-2147483648,2006-01-30,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
13,13,13,-0.0,M,-2147483648,2006-01-30,Credit Suisse,12 month,3,neutral,95.0
14,14,14,-0.0,M,-2147483648,2006-01-30,Raymond James,Not Provided,3,market perform,-0.0
15,15,15,-0.0,R,-2147483648,2006-01-27,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
16,16,16,-0.0,M,-2147483648,2006-01-27,Prudential Equity Group Inc,Not Provided,3,neutral weight,88.0
17,17,17,-0.0,U,-2147483648,2005-12-20,J.P. Morgan,Not Provided,5,overweight,-0.0
18,18,18,-0.0,M,-2147483648,2005-11-17,EVA Dimensions,Not Provided,5,strong buy,-0.0
19,19,19,-0.0,M,-2147483648,2005-10-28,Lehman Brothers,Not Provided,3,equalwt/neutral,85.0
20,20,20,-0.0,M,-2147483648,2005-10-27,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
21,21,21,-0.0,M,-2147483648,2005-10-10,UBS,Not Provided,5,buy 2,115.0
22,22,22,-0.0,M,-2147483648,2005-09-05,Longbow Research,Not Provided,5,buy,112.0
23,23,23,-0.0,M,-2147483648,2005-05-26,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
24,24,24,-0.0,M,-2147483648,2006-02-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
25,25,25,-0.0,M,-2147483648,2006-01-30,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
26,26,26,-0.0,M,-2147483648,2006-01-30,Credit Suisse,12 month,3,neutral,95.0
27,27,27,-0.0,M,-2147483648,2006-01-30,Raymond James,Not Provided,3,market perform,-0.0
28,28,28,-0.0,R,-2147483648,2006-01-27,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
29,29,29,-0.0,M,-2147483648,2006-01-27,Prudential Equity Group Inc,Not Provided,3,neutral weight,88.0
30,30,30,-0.0,U,-2147483648,2005-12-20,J.P. Morgan,Not Provided,5,overweight,-0.0
31,31,31,-0.0,M,-2147483648,2005-10-28,Lehman Brothers,Not Provided,3,equalwt/neutral,85.0
32,32,32,-0.0,M,-2147483648,2005-10-27,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
33,33,33,-0.0,M,-2147483648,2005-10-10,UBS,Not Provided,5,buy 2,115.0
34,34,34,-0.0,M,-2147483648,2005-09-05,Longbow Research,Not Provided,5,buy,112.0
35,35,35,-0.0,M,-2147483648,2005-05-26,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
36,36,36,-0.0,M,-2147483648,2006-03-02,Raymond James,Not Provided,3,market perform,-0.0
37,37,37,-0.0,M,-2147483648,2006-02-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
38,38,38,-0.0,M,-2147483648,2006-01-30,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
39,39,39,-0.0,M,-2147483648,2006-01-30,Credit Suisse,12 month,3,neutral,95.0
40,40,40,-0.0,R,-2147483648,2006-01-27,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
41,41,41,-0.0,M,-2147483648,2006-01-27,Prudential Equity Group Inc,Not Provided,3,neutral weight,88.0
42,42,42,-0.0,U,-2147483648,2005-12-20,J.P. Morgan,Not Provided,5,overweight,-0.0
43,43,43,-0.0,M,-2147483648,2005-10-28,Lehman Brothers,Not Provided,3,equalwt/neutral,85.0
44,44,44,-0.0,M,-2147483648,2005-10-27,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
45,45,45,-0.0,M,-2147483648,2005-10-10,UBS,Not Provided,5,buy 2,115.0
46,46,46,-0.0,M,-2147483648,2005-09-05,Longbow Research,Not Provided,5,buy,112.0
47,47,47,-0.0,M,-2147483648,2005-05-26,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
48,48,48,-0.0,M,-2147483648,2006-04-28,Credit Suisse,12 month,5,outperform,108.0
49,49,49,-0.0,R,-2147483648,2006-04-28,Janney Montgomery Scott LLC,Not Provided,5,buy,110.0
50,50,50,-0.0,M,-2147483648,2006-04-28,Raymond James,Not Provided,3,market perform,-0.0
51,51,51,-0.0,M,-2147483648,2006-04-27,Prudential Equity Group Inc,Not Provided,3,neutral weight,90.0
52,52,52,-0.0,M,-2147483648,2006-02-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
53,53,53,-0.0,M,-2147483648,2006-01-30,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
54,54,54,-0.0,U,-2147483648,2005-12-20,J.P. Morgan,Not Provided,5,overweight,-0.0
55,55,55,-0.0,M,-2147483648,2005-10-28,Lehman Brothers,Not Provided,3,equalwt/neutral,85.0
56,56,56,-0.0,M,-2147483648,2005-10-27,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
57,57,57,-0.0,M,-2147483648,2005-10-10,UBS,Not Provided,5,buy 2,115.0
58,58,58,-0.0,M,-2147483648,2005-09-05,Longbow Research,Not Provided,5,buy,112.0
59,59,59,-0.0,M,-2147483648,2005-05-26,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
60,60,60,-0.0,M,-2147483648,2006-05-23,EVA Dimensions,Not Provided,5,strong buy,-0.0
61,61,61,-0.0,M,-2147483648,2006-04-28,Credit Suisse,12 month,5,outperform,108.0
62,62,62,-0.0,M,-2147483648,2006-04-28,Raymond James,Not Provided,3,market perform,-0.0
