,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,R,-2147483648,2005-12-20,FBR Capital Markets,Not Provided,5,outperform,58.0
1,1,1,-0.0,N,-2147483648,2005-12-14,Morgan Keegan,Not Provided,5,outperform,-0.0
2,2,2,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,3,neutral,57.0
3,3,3,-0.0,M,-2147483648,2005-12-05,Ladenburg Thalmann & Co,Not Provided,5,buy,64.0
4,4,4,-0.0,R,-2147483648,2005-12-05,Oppenheimer & Co,12 month,5,buy,62.0
5,5,5,-0.0,M,-2147483648,2005-12-02,Bernstein,12 month,3,market perform,54.0
6,6,6,-0.0,M,-2147483648,2005-11-30,Morgan Stanley,Not Provided,5,Overwt/In-Line,57.0
7,7,7,-0.0,M,-2147483648,2005-11-30,RBC Capital Markets,12 month,3,sector perform,51.0
8,8,8,-0.0,M,-2147483648,2005-11-30,CIBC World Markets,Not Provided,3,sector perform,62.0
9,9,9,-0.0,M,-2147483648,2005-11-30,Piper Jaffray,12 month,5,outperform,61.0
10,10,10,-0.0,M,-2147483648,2005-11-29,SunTrust Robinson Humphrey,Not Provided,5,buy,60.0
11,11,11,-0.0,R,-2147483648,2005-11-29,"Sandler O'Neill & Partners, LP",12 month,5,buy,62.0
12,12,12,-0.0,M,-2147483648,2005-11-29,Prudential Equity Group Inc,Not Provided,3,neutral weight,53.0
13,13,13,-0.0,M,-2147483648,2005-11-28,UBS,12 month,5,buy 2,64.0
14,14,14,-0.0,M,-2147483648,2005-11-04,"Keefe, Bruyette & Woods",Not Provided,3,market perform,56.0
15,15,15,-0.0,D,-2147483648,2005-11-04,Portales Partners,Not Provided,3,hold,-0.0
16,16,16,-0.0,N,-2147483648,2005-10-18,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,63.0
17,17,17,-0.0,M,-2147483648,2005-10-17,Atlantic Equities LLP,Not Provided,5,overweight,60.0
18,18,18,-0.0,M,-2147483648,2005-10-06,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0
19,19,19,-0.0,M,-2147483648,2005-09-13,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
20,20,20,-0.0,M,-2147483648,2005-09-12,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
21,21,21,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
22,22,22,-0.0,M,-2147483648,2005-07-18,A.G. Edwards & Sons Inc,Not Provided,5,buy,60.0
23,23,23,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
24,24,24,-0.0,M,-2147483648,2005-05-31,Edward Jones,Not Provided,5,buy,-0.0
25,25,25,-0.0,M,-2147483648,2005-05-31,J.P. Morgan,Not Provided,5,overweight,-0.0
26,26,26,-0.0,M,-2147483648,2005-04-18,Bear Stearns & Co,Not Provided,1,underperform,-0.0
27,27,27,-0.0,M,-2147483648,2005-01-20,Barclays,Not Provided,5,overwt/positive,60.0
28,28,28,-0.0,M,-2147483648,2004-12-07,Howe Barnes Hoefer & Arnett Inc,Not Provided,3,neutral,-0.0
29,29,29,-0.0,M,-2147483648,2006-01-31,SunTrust Robinson Humphrey,Not Provided,5,buy,60.0
30,30,30,-0.0,M,-2147483648,2006-01-31,Ladenburg Thalmann & Co,Not Provided,5,buy,64.0
31,31,31,-0.0,M,-2147483648,2006-01-31,"Sandler O'Neill & Partners, LP",12 month,5,buy,62.0
32,32,32,-0.0,R,-2147483648,2006-01-31,Oppenheimer & Co,12 month,5,buy,62.0
33,33,33,-0.0,M,-2147483648,2006-01-31,Prudential Equity Group Inc,Not Provided,3,neutral weight,53.0
34,34,34,-0.0,M,-2147483648,2006-01-26,Atlantic Equities LLP,Not Provided,5,overweight,60.0
35,35,35,-0.0,M,-2147483648,2006-01-25,Portales Partners,Not Provided,3,hold,-0.0
36,36,36,-0.0,M,-2147483648,2006-01-23,Rochdale Securities,Not Provided,5,buy,63.02
37,37,37,-0.0,M,-2147483648,2006-01-20,RBC Capital Markets,12 month,3,sector perform,51.0
38,38,38,-0.0,M,-2147483648,2006-01-20,Bernstein,12 month,3,market perform,54.0
39,39,39,-0.0,R,-2147483648,2006-01-20,Piper Jaffray,12 month,5,outperform,61.0
40,40,40,-0.0,M,-2147483648,2006-01-20,Barclays,Not Provided,5,overwt/positive,62.0
41,41,41,-0.0,R,-2147483648,2006-01-19,Morgan Keegan,Not Provided,5,outperform,-0.0
42,42,42,-0.0,R,-2147483648,2006-01-19,FBR Capital Markets,Not Provided,5,outperform,62.0
43,43,43,-0.0,M,-2147483648,2006-01-18,"Keefe, Bruyette & Woods",Not Provided,3,market perform,58.0
44,44,44,-0.0,M,-2147483648,2006-01-17,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
45,45,45,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,3,neutral,57.0
46,46,46,-0.0,M,-2147483648,2005-11-30,Morgan Stanley,Not Provided,5,Overwt/In-Line,57.0
47,47,47,-0.0,M,-2147483648,2005-11-30,CIBC World Markets,Not Provided,3,sector perform,62.0
48,48,48,-0.0,M,-2147483648,2005-11-28,UBS,12 month,5,buy 2,64.0
49,49,49,-0.0,N,-2147483648,2005-10-18,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,63.0
50,50,50,-0.0,M,-2147483648,2005-10-06,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0
51,51,51,-0.0,M,-2147483648,2005-09-12,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
52,52,52,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
53,53,53,-0.0,M,-2147483648,2005-07-18,A.G. Edwards & Sons Inc,Not Provided,5,buy,60.0
54,54,54,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
55,55,55,-0.0,M,-2147483648,2005-05-31,Edward Jones,Not Provided,5,buy,-0.0
56,56,56,-0.0,M,-2147483648,2005-05-31,J.P. Morgan,Not Provided,5,overweight,-0.0
57,57,57,-0.0,M,-2147483648,2005-04-18,Bear Stearns & Co,Not Provided,1,underperform,-0.0
58,58,58,-0.0,M,-2147483648,2004-12-07,Howe Barnes Hoefer & Arnett Inc,Not Provided,3,neutral,-0.0
59,59,59,-0.0,M,-2147483648,2006-03-01,Bernstein,12 month,3,market perform,54.0
60,60,60,-0.0,R,-2147483648,2006-03-01,FBR Capital Markets,Not Provided,5,outperform,64.0
61,61,61,-0.0,M,-2147483648,2006-03-01,Prudential Equity Group Inc,Not Provided,3,neutral weight,53.0
62,62,62,-0.0,M,-2147483648,2006-02-16,"Keefe, Bruyette & Woods",Not Provided,3,market perform,58.0
63,63,63,-0.0,M,-2147483648,2006-02-13,Atlantic Equities LLP,Not Provided,5,overweight,62.0
64,64,64,-0.0,M,-2147483648,2006-01-31,SunTrust Robinson Humphrey,Not Provided,5,buy,60.0
65,65,65,-0.0,M,-2147483648,2006-01-31,Ladenburg Thalmann & Co,Not Provided,5,buy,64.0
66,66,66,-0.0,M,-2147483648,2006-01-31,"Sandler O'Neill & Partners, LP",12 month,5,buy,62.0
67,67,67,-0.0,R,-2147483648,2006-01-31,Oppenheimer & Co,12 month,5,buy,62.0
68,68,68,-0.0,M,-2147483648,2006-01-25,Portales Partners,Not Provided,3,hold,-0.0
69,69,69,-0.0,M,-2147483648,2006-01-23,Rochdale Securities,Not Provided,5,buy,63.02
70,70,70,-0.0,M,-2147483648,2006-01-20,RBC Capital Markets,12 month,3,sector perform,51.0
71,71,71,-0.0,R,-2147483648,2006-01-20,Piper Jaffray,12 month,5,outperform,61.0
72,72,72,-0.0,M,-2147483648,2006-01-20,Barclays,Not Provided,5,overwt/positive,62.0
73,73,73,-0.0,R,-2147483648,2006-01-19,Morgan Keegan,Not Provided,5,outperform,-0.0
74,74,74,-0.0,M,-2147483648,2006-01-17,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
75,75,75,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,3,neutral,57.0
76,76,76,-0.0,M,-2147483648,2005-11-30,Morgan Stanley,Not Provided,5,Overwt/In-Line,57.0
77,77,77,-0.0,M,-2147483648,2005-11-30,CIBC World Markets,Not Provided,3,sector perform,62.0
78,78,78,-0.0,M,-2147483648,2005-11-28,UBS,12 month,5,buy 2,64.0
79,79,79,-0.0,N,-2147483648,2005-10-18,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,63.0
80,80,80,-0.0,M,-2147483648,2005-10-06,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0
81,81,81,-0.0,M,-2147483648,2005-09-12,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
82,82,82,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
83,83,83,-0.0,M,-2147483648,2005-07-18,A.G. Edwards & Sons Inc,Not Provided,5,buy,60.0
84,84,84,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
85,85,85,-0.0,M,-2147483648,2005-05-31,Edward Jones,Not Provided,5,buy,-0.0
86,86,86,-0.0,M,-2147483648,2005-05-31,J.P. Morgan,Not Provided,5,overweight,-0.0
87,87,87,-0.0,M,-2147483648,2005-04-18,Bear Stearns & Co,Not Provided,1,underperform,-0.0
88,88,88,-0.0,M,-2147483648,2004-12-07,Howe Barnes Hoefer & Arnett Inc,Not Provided,3,neutral,-0.0
89,89,89,-0.0,M,-2147483648,2006-03-31,UBS,12 month,5,buy 2,65.0
90,90,90,-0.0,M,-2147483648,2006-03-30,"Sandler O'Neill & Partners, LP",12 month,5,buy,64.0
91,91,91,-0.0,M,-2147483648,2006-03-30,Prudential Equity Group Inc,Not Provided,3,neutral weight,53.0
92,92,92,-0.0,M,-2147483648,2006-03-24,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
93,93,93,-0.0,R,-2147483648,2006-03-20,Piper Jaffray,12 month,5,outperform,61.0
