,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,5,strong buy,50.0
1,1,1,-0.0,U,-2147483648,2005-12-06,J.P. Morgan,Not Provided,3,neutral,-0.0
2,2,2,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
3,3,3,-0.0,M,-2147483648,2005-10-27,Prudential Equity Group Inc,12 month,1,underweight,40.0
4,4,4,-0.0,M,-2147483648,2005-10-18,UBS,Not Provided,3,neutral 1,38.0
5,5,5,-0.0,M,-2147483648,2005-10-04,EVA Dimensions,Not Provided,5,strong buy,-0.0
6,6,6,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
7,7,7,-0.0,M,-2147483648,2005-05-12,Goldman Sachs,Not Provided,1,underperform,-0.0
8,8,8,-0.0,M,-2147483648,2006-01-26,Prudential Equity Group Inc,12 month,1,underweight,40.0
9,9,9,-0.0,M,-2147483648,2006-01-13,UBS,Not Provided,3,neutral 1,39.0
10,10,10,-0.0,M,-2147483648,2006-01-04,Goldman Sachs,Not Provided,1,underperf/neutral,-0.0
11,11,11,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,5,strong buy,50.0
12,12,12,-0.0,U,-2147483648,2005-12-06,J.P. Morgan,Not Provided,3,neutral,-0.0
13,13,13,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
14,14,14,-0.0,M,-2147483648,2005-10-04,EVA Dimensions,Not Provided,5,strong buy,-0.0
15,15,15,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
16,16,16,-0.0,M,-2147483648,2006-02-03,EVA Dimensions,Not Provided,5,strong buy,-0.0
17,17,17,-0.0,M,-2147483648,2006-01-26,Prudential Equity Group Inc,12 month,1,underweight,40.0
18,18,18,-0.0,M,-2147483648,2006-01-13,UBS,Not Provided,3,neutral 1,39.0
19,19,19,-0.0,M,-2147483648,2006-01-04,Goldman Sachs,Not Provided,1,underperf/neutral,-0.0
20,20,20,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,5,strong buy,50.0
21,21,21,-0.0,U,-2147483648,2005-12-06,J.P. Morgan,Not Provided,3,neutral,-0.0
22,22,22,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
23,23,23,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
24,24,24,-0.0,M,-2147483648,2006-02-03,EVA Dimensions,Not Provided,5,strong buy,-0.0
25,25,25,-0.0,M,-2147483648,2006-01-26,Prudential Equity Group Inc,12 month,1,underweight,40.0
26,26,26,-0.0,M,-2147483648,2006-01-13,UBS,Not Provided,3,neutral 1,39.0
27,27,27,-0.0,M,-2147483648,2006-01-04,Goldman Sachs,Not Provided,1,underperf/neutral,-0.0
28,28,28,-0.0,M,-2147483648,2005-12-12,Davenport & Co,Not Provided,5,strong buy,50.0
29,29,29,-0.0,U,-2147483648,2005-12-06,J.P. Morgan,Not Provided,3,neutral,-0.0
30,30,30,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
31,31,31,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
32,32,32,-0.0,M,-2147483648,2006-04-25,UBS,Not Provided,3,neutral 1,42.0
33,33,33,-0.0,M,-2147483648,2006-04-25,Davenport & Co,Not Provided,5,strong buy,55.0
34,34,34,-0.0,M,-2147483648,2006-04-25,Prudential Equity Group Inc,12 month,1,underweight,40.0
35,35,35,-0.0,M,-2147483648,2006-02-03,EVA Dimensions,Not Provided,5,strong buy,-0.0
36,36,36,-0.0,M,-2147483648,2006-01-04,Goldman Sachs,Not Provided,1,underperf/neutral,-0.0
37,37,37,-0.0,U,-2147483648,2005-12-06,J.P. Morgan,Not Provided,3,neutral,-0.0
38,38,38,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
39,39,39,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
40,40,40,-0.0,M,-2147483648,2006-05-11,EVA Dimensions,Not Provided,5,strong buy,-0.0
41,41,41,-0.0,M,-2147483648,2006-04-25,UBS,Not Provided,3,neutral 1,42.0
42,42,42,-0.0,M,-2147483648,2006-04-25,Davenport & Co,Not Provided,5,strong buy,55.0
43,43,43,-0.0,M,-2147483648,2006-04-25,Prudential Equity Group Inc,12 month,1,underweight,40.0
44,44,44,-0.0,M,-2147483648,2006-01-04,Goldman Sachs,Not Provided,1,underperf/neutral,-0.0
45,45,45,-0.0,U,-2147483648,2005-12-06,J.P. Morgan,Not Provided,3,neutral,-0.0
46,46,46,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
47,47,47,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
48,48,48,-0.0,M,-2147483648,2006-06-26,Goldman Sachs,Not Provided,1,underperf/neutral,39.0
49,49,49,-0.0,M,-2147483648,2006-06-07,Davenport & Co,Not Provided,5,strong buy,55.0
50,50,50,-0.0,M,-2147483648,2006-05-11,EVA Dimensions,Not Provided,5,strong buy,-0.0
51,51,51,-0.0,M,-2147483648,2006-04-25,UBS,Not Provided,3,neutral 1,42.0
52,52,52,-0.0,M,-2147483648,2006-04-25,Prudential Equity Group Inc,12 month,1,underweight,40.0
53,53,53,-0.0,U,-2147483648,2005-12-06,J.P. Morgan,Not Provided,3,neutral,-0.0
54,54,54,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
55,55,55,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
56,56,56,-0.0,D,-2147483648,2006-07-31,EVA Dimensions,Not Provided,5,buy,-0.0
57,57,57,-0.0,U,-2147483648,2006-07-18,UBS,Not Provided,5,buy 1,56.0
58,58,58,-0.0,M,-2147483648,2006-06-26,Goldman Sachs,Not Provided,1,underperf/neutral,39.0
59,59,59,-0.0,M,-2147483648,2006-06-07,Davenport & Co,Not Provided,5,strong buy,55.0
60,60,60,-0.0,M,-2147483648,2006-04-25,Prudential Equity Group Inc,12 month,1,underweight,40.0
61,61,61,-0.0,U,-2147483648,2005-12-06,J.P. Morgan,Not Provided,3,neutral,-0.0
62,62,62,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
63,63,63,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
64,64,64,-0.0,M,-2147483648,2006-08-11,UBS,Not Provided,5,buy 1,59.0
65,65,65,-0.0,D,-2147483648,2006-07-31,EVA Dimensions,Not Provided,5,buy,-0.0
66,66,66,-0.0,M,-2147483648,2006-06-26,Goldman Sachs,Not Provided,1,underperf/neutral,39.0
67,67,67,-0.0,M,-2147483648,2006-06-07,Davenport & Co,Not Provided,5,strong buy,55.0
68,68,68,-0.0,M,-2147483648,2006-04-25,Prudential Equity Group Inc,12 month,1,underweight,40.0
69,69,69,-0.0,U,-2147483648,2005-12-06,J.P. Morgan,Not Provided,3,neutral,-0.0
70,70,70,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
71,71,71,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
72,72,72,-0.0,M,-2147483648,2006-09-20,J.P. Morgan,Not Provided,3,neutral,60.0
73,73,73,-0.0,M,-2147483648,2006-09-08,UBS,12 month,5,buy 1,63.0
74,74,74,-0.0,D,-2147483648,2006-07-31,EVA Dimensions,Not Provided,5,buy,-0.0
75,75,75,-0.0,M,-2147483648,2006-06-26,Goldman Sachs,Not Provided,1,underperf/neutral,39.0
76,76,76,-0.0,M,-2147483648,2006-06-07,Davenport & Co,Not Provided,5,strong buy,55.0
77,77,77,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
78,78,78,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
79,79,79,-0.0,M,-2147483648,2006-10-26,Goldman Sachs,Not Provided,1,Sell/Neutral,44.0
80,80,80,-0.0,M,-2147483648,2006-10-25,Credit Suisse,Not Provided,1,underperform,44.5
81,81,81,-0.0,M,-2147483648,2006-10-20,EVA Dimensions,Not Provided,5,buy,-0.0
82,82,82,-0.0,D,-2147483648,2006-10-06,Davenport & Co,Not Provided,3,neutral,-0.0
83,83,83,-0.0,M,-2147483648,2006-10-05,UBS,12 month,5,buy 1,63.0
84,84,84,-0.0,M,-2147483648,2006-09-20,J.P. Morgan,Not Provided,3,neutral,60.0
85,85,85,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
86,86,86,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
87,87,87,-0.0,M,-2147483648,2006-12-01,Goldman Sachs,Not Provided,1,Sell/Neutral,46.0
88,88,88,-0.0,M,-2147483648,2006-10-25,Credit Suisse,Not Provided,1,underperform,44.5
89,89,89,-0.0,M,-2147483648,2006-10-20,EVA Dimensions,Not Provided,5,buy,-0.0
90,90,90,-0.0,D,-2147483648,2006-10-06,Davenport & Co,Not Provided,3,neutral,-0.0
91,91,91,-0.0,M,-2147483648,2006-10-05,UBS,12 month,5,buy 1,63.0
92,92,92,-0.0,M,-2147483648,2006-09-20,J.P. Morgan,Not Provided,3,neutral,60.0
93,93,93,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
94,94,94,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
95,95,95,-0.0,M,-2147483648,2006-12-21,Credit Suisse,Not Provided,1,underperform,49.5
96,96,96,-0.0,M,-2147483648,2006-12-20,Goldman Sachs,12 month,1,Sell/Neutral,52.0
97,97,97,-0.0,M,-2147483648,2006-12-15,UBS,12 month,5,buy 1,63.0
98,98,98,-0.0,M,-2147483648,2006-10-20,EVA Dimensions,Not Provided,5,buy,-0.0
99,99,99,-0.0,D,-2147483648,2006-10-06,Davenport & Co,Not Provided,3,neutral,-0.0
100,100,100,-0.0,M,-2147483648,2006-09-20,J.P. Morgan,Not Provided,3,neutral,60.0
101,101,101,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
102,102,102,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
103,103,103,-0.0,U,-2147483648,2007-01-30,J.P. Morgan,Not Provided,5,overweight,-0.0
104,104,104,-0.0,M,-2147483648,2007-01-26,Credit Suisse,Not Provided,1,underperform,49.5
105,105,105,-0.0,M,-2147483648,2007-01-25,Goldman Sachs,12 month,1,Sell/Neutral,55.0
106,106,106,-0.0,M,-2147483648,2007-01-22,EVA Dimensions,Not Provided,5,buy,-0.0
107,107,107,-0.0,D,-2147483648,2007-01-17,UBS,Not Provided,3,neutral 1,63.0
108,108,108,-0.0,D,-2147483648,2006-10-06,Davenport & Co,Not Provided,3,neutral,-0.0
109,109,109,-0.0,M,-2147483648,2005-12-02,Morgan Stanley,Not Provided,1,Underwt/Attractive,-0.0
110,110,110,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
111,111,111,-0.0,D,-2147483648,2007-03-01,EVA Dimensions,Not Provided,3,hold,-0.0
