,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-23,BMO Capital Markets,12 month,1,underperform,3.5
1,1,1,-0.0,M,-2147483648,2005-12-23,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
2,2,2,-0.0,M,-2147483648,2005-12-23,RBC Capital Markets,Not Provided,3,sector perform,4.5
3,3,3,-0.0,M,-2147483648,2005-12-23,Credit Suisse,12 month,1,underperform,3.0
4,4,4,-0.0,M,-2147483648,2005-12-23,Raymond James,Not Provided,3,market perform,-0.0
5,5,5,-0.0,M,-2147483648,2005-12-23,Scotia Capital,12 month,1,sector underperform,3.9
6,6,6,-0.0,M,-2147483648,2005-12-23,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
7,7,7,-0.0,M,-2147483648,2005-12-23,Gleacher & Company,Not Provided,3,hold,3.0
8,8,8,-0.0,M,-2147483648,2005-12-19,CIBC World Markets,Not Provided,1,sector underperform,-0.0
9,9,9,-0.0,D,-2147483648,2005-11-15,EVA Dimensions,Not Provided,5,buy,-0.0
10,10,10,-0.0,M,-2147483648,2005-10-06,Lehman Brothers,Not Provided,3,equalwt/neutral,4.0
11,11,11,-0.0,M,-2147483648,2005-10-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
12,12,12,-0.0,U,-2147483648,2005-08-25,KeyBanc Capital Markets,Not Provided,5,buy,5.0
13,13,13,-0.0,N,-2147483648,2005-07-05,Prudential Equity Group Inc,12 month,3,neutral weight,4.0
14,14,14,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
15,15,15,-0.0,N,-2147483648,2005-04-04,Longbow Research,Not Provided,3,neutral,-0.0
16,16,16,-0.0,M,-2147483648,2005-03-28,J.P. Morgan,Not Provided,1,underweight,-0.0
17,17,17,-0.0,D,-2147483648,2006-01-23,EVA Dimensions,Not Provided,3,hold,-0.0
18,18,18,-0.0,M,-2147483648,2005-12-23,BMO Capital Markets,12 month,1,underperform,3.5
19,19,19,-0.0,M,-2147483648,2005-12-23,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
20,20,20,-0.0,M,-2147483648,2005-12-23,RBC Capital Markets,Not Provided,3,sector perform,4.5
21,21,21,-0.0,M,-2147483648,2005-12-23,Credit Suisse,12 month,1,underperform,3.0
22,22,22,-0.0,M,-2147483648,2005-12-23,Raymond James,Not Provided,3,market perform,-0.0
23,23,23,-0.0,M,-2147483648,2005-12-23,Scotia Capital,12 month,1,sector underperform,3.9
24,24,24,-0.0,M,-2147483648,2005-12-23,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
25,25,25,-0.0,M,-2147483648,2005-12-23,Gleacher & Company,Not Provided,3,hold,3.0
26,26,26,-0.0,M,-2147483648,2005-12-19,CIBC World Markets,Not Provided,1,sector underperform,-0.0
27,27,27,-0.0,M,-2147483648,2005-10-06,Lehman Brothers,Not Provided,3,equalwt/neutral,4.0
28,28,28,-0.0,M,-2147483648,2005-10-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
29,29,29,-0.0,N,-2147483648,2005-07-05,Prudential Equity Group Inc,12 month,3,neutral weight,4.0
30,30,30,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,3,hold,-0.0
31,31,31,-0.0,N,-2147483648,2005-04-04,Longbow Research,Not Provided,3,neutral,-0.0
32,32,32,-0.0,M,-2147483648,2005-03-28,J.P. Morgan,Not Provided,1,underweight,-0.0
33,33,33,-0.0,M,-2147483648,2006-02-21,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
34,34,34,-0.0,D,-2147483648,2006-02-16,RBC Capital Markets,Not Provided,1,underperform,2.5
35,35,35,-0.0,M,-2147483648,2006-02-09,CIBC World Markets,Not Provided,1,sector underperform,-0.0
36,36,36,-0.0,D,-2147483648,2006-01-23,EVA Dimensions,Not Provided,3,hold,-0.0
37,37,37,-0.0,M,-2147483648,2005-12-23,BMO Capital Markets,12 month,1,underperform,3.5
38,38,38,-0.0,M,-2147483648,2005-12-23,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
39,39,39,-0.0,M,-2147483648,2005-12-23,Credit Suisse,12 month,1,underperform,3.0
