,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-28,Oppenheimer & Co,12 month,5,buy,19.05
1,1,1,-0.0,M,-2147483648,2005-12-22,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
2,2,2,-0.0,M,-2147483648,2005-12-16,Raymond James,Not Provided,5,outperform,16.88
3,3,3,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0
4,4,4,-0.0,U,-2147483648,2005-12-08,EVA Dimensions,Not Provided,3,hold,-0.0
5,5,5,-0.0,R,-2147483648,2005-12-07,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0
6,6,6,-0.0,R,-2147483648,2005-12-07,Ladenburg Thalmann & Co,Not Provided,5,buy,17.97
7,7,7,-0.0,M,-2147483648,2005-12-07,Baird,Not Provided,5,outperform,17.42
8,8,8,-0.0,R,-2147483648,2005-12-07,Wedbush,12 month,5,buy,17.97
9,9,9,-0.0,R,-2147483648,2005-12-07,CIBC World Markets,Not Provided,5,sector outperform,17.97
10,10,10,-0.0,M,-2147483648,2005-12-07,Oscar Gruss & Son Inc,Not Provided,3,hold,-0.0
11,11,11,-0.0,M,-2147483648,2005-12-07,Barclays,Not Provided,5,overwt/neutral,15.79
12,12,12,-0.0,M,-2147483648,2005-12-06,RBC Capital Markets,Not Provided,3,sector perform,14.15
13,13,13,-0.0,M,-2147483648,2005-12-05,Pacific Crest Securities,Not Provided,5,outperform,16.88
14,14,14,-0.0,M,-2147483648,2005-12-05,Thomas Weisel Partners,Not Provided,5,outperform,-0.0
15,15,15,-0.0,M,-2147483648,2005-12-05,Susquehanna Financial,Not Provided,4,Positive,-0.0
16,16,16,-0.0,M,-2147483648,2005-10-12,Lazard Capital Markets,Not Provided,5,buy,19.05
17,17,17,-0.0,M,-2147483648,2005-07-05,First Analysis Corp,Not Provided,5,overweight,-0.0
18,18,18,-0.0,N,-2147483648,2005-04-05,First Global Stockbroking,Not Provided,5,sector outperform,-0.0
19,19,19,-0.0,U,-2147483648,2005-03-15,UBS,Not Provided,5,buy 2,-0.0
20,20,20,-0.0,D,-2147483648,2005-01-18,J.P. Morgan,Not Provided,3,neutral,-0.0
21,21,21,-0.0,N,-2147483648,2004-07-07,Bank of Jerusalem,Not Provided,3,neutral,8.49
22,22,22,-0.0,R,-2147483648,2006-01-30,Oppenheimer & Co,12 month,5,buy,19.05
23,23,23,-0.0,M,-2147483648,2006-01-19,RBC Capital Markets,Not Provided,3,sector perform,15.24
24,24,24,-0.0,M,-2147483648,2006-01-17,CIBC World Markets,Not Provided,5,sector outperform,17.97
