,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-16,Susquehanna Financial,Not Provided,3,neutral,-0.0
1,1,1,-0.0,M,-2147483648,2005-11-16,EVA Dimensions,Not Provided,3,hold,-0.0
2,2,2,-0.0,M,-2147483648,2005-10-25,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0
3,3,3,-0.0,M,-2147483648,2005-10-25,Goldman Sachs,Not Provided,3,in-line/cautious,-0.0
4,4,4,-0.0,M,-2147483648,2005-10-25,UBS,Not Provided,3,neutral 2,57.0
5,5,5,-0.0,M,-2147483648,2005-10-25,Prudential Equity Group Inc,Not Provided,3,neutral weight,59.0
6,6,6,-0.0,M,-2147483648,2005-10-24,D.A. Davidson & Co,18 month,3,neutral,59.0
7,7,7,-0.0,M,-2147483648,2005-10-13,Buckingham Research Group,Not Provided,3,neutral,-0.0
8,8,8,-0.0,M,-2147483648,2005-09-22,Thomas Weisel Partners,Not Provided,-2147483648,not rated,-0.0
9,9,9,-0.0,M,-2147483648,2005-08-12,J.P. Morgan,Not Provided,3,neutral,-0.0
10,10,10,-0.0,M,-2147483648,2005-08-05,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
11,11,11,-0.0,M,-2147483648,2005-08-04,Lehman Brothers,Not Provided,5,overwt/neutral,59.0
12,12,12,-0.0,D,-2147483648,2005-07-27,Argus Research Corp,Not Provided,3,hold,-0.0
13,13,13,-0.0,M,-2147483648,2005-10-25,UBS,Not Provided,3,neutral 2,57.0
14,14,14,-0.0,M,-2147483648,2005-08-05,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
