,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-20,Ryan Beck & Co,Not Provided,3,market perform,27.0
1,1,1,-0.0,M,-2147483648,2005-12-19,Portales Partners,Not Provided,1,sell,-0.0
2,2,2,-0.0,R,-2147483648,2005-12-16,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
3,3,3,-0.0,D,-2147483648,2005-12-15,"Sandler O'Neill & Partners, LP",12 month,1,sell,25.0
4,4,4,-0.0,M,-2147483648,2005-12-14,Ladenburg Thalmann & Co,Not Provided,3,market perform,27.5
5,5,5,-0.0,M,-2147483648,2005-11-07,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,27.0
6,6,6,-0.0,M,-2147483648,2005-10-19,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
7,7,7,-0.0,R,-2147483648,2005-10-19,FBR Capital Markets,12 month,3,market perform,28.0
8,8,8,-0.0,M,-2147483648,2005-10-19,Stanford Group,Not Provided,3,hold,-0.0
9,9,9,-0.0,D,-2147483648,2005-10-19,FIG Partners LLC,Not Provided,1,underperform,-0.0
10,10,10,-0.0,M,-2147483648,2005-10-18,Morgan Keegan,Not Provided,3,market perform,-0.0
11,11,11,-0.0,R,-2147483648,2005-10-14,"Keefe, Bruyette & Woods",Not Provided,1,underperform,25.0
12,12,12,-0.0,M,-2147483648,2005-10-06,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,1,underperform,-0.0
13,13,13,-0.0,M,-2147483648,2005-09-16,Morgan Stanley,Not Provided,5,Overwt/Cautious,27.0
14,14,14,-0.0,M,-2147483648,2005-07-20,Lehman Brothers,Not Provided,1,underwt/neutral,27.0
15,15,15,-0.0,D,-2147483648,2005-07-20,Raymond James,Not Provided,3,market perform,-0.0
16,16,16,-0.0,N,-2147483648,2005-06-02,CIBC World Markets,Not Provided,1,sector underperform,-0.0
17,17,17,-0.0,N,-2147483648,2005-03-29,J.P. Morgan,Not Provided,1,underweight,-0.0
18,18,18,-0.0,M,-2147483648,2006-01-23,Morgan Stanley,Not Provided,5,Overwt/Cautious,27.0
