,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,R,-2147483648,2005-12-08,FBR Capital Markets,12 month,5,outperform,46.0
1,1,1,-0.0,M,-2147483648,2005-12-08,"Sandler O'Neill & Partners, LP",12 month,5,buy,42.0
2,2,2,-0.0,D,-2147483648,2005-11-29,Morgan Stanley,12 month,3,Equalwt/Attractive,43.0
3,3,3,-0.0,M,-2147483648,2005-11-14,"Keefe, Bruyette & Woods",Not Provided,3,market perform,32.0
4,4,4,-0.0,M,-2147483648,2005-11-08,Raymond James,Not Provided,5,strong buy,50.0
5,5,5,-0.0,M,-2147483648,2005-10-28,UBS,12 month,3,neutral 1,38.0
6,6,6,-0.0,R,-2147483648,2005-10-27,Piper Jaffray,Not Provided,5,outperform,54.0
7,7,7,-0.0,M,-2147483648,2005-10-26,Wells Fargo Securities,Not Provided,3,market perform,-0.0
8,8,8,-0.0,M,-2147483648,2005-10-12,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0
9,9,9,-0.0,N,-2147483648,2005-09-29,A.G. Edwards & Sons Inc,Not Provided,5,buy,41.0
10,10,10,-0.0,N,-2147483648,2005-09-14,Goldman Sachs,Not Provided,5,outperf/neutral,-0.0
11,11,11,-0.0,M,-2147483648,2005-08-11,Credit Suisse,12 month,5,outperform,45.0
12,12,12,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
13,13,13,-0.0,M,-2147483648,2005-07-05,Lehman Brothers,Not Provided,5,overwt/neutral,45.0
14,14,14,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
15,15,15,-0.0,M,-2147483648,2005-05-31,Edward Jones,Not Provided,5,buy,-0.0
16,16,16,-0.0,U,-2147483648,2005-05-02,Portales Partners,Not Provided,5,buy,-0.0
17,17,17,-0.0,M,-2147483648,2005-02-23,J.P. Morgan,Not Provided,3,neutral,-0.0
18,18,18,-0.0,R,-2147483648,2002-05-28,Wedbush,Not Provided,5,buy,-0.0
19,19,19,-0.0,M,-2147483648,2006-02-01,"Keefe, Bruyette & Woods",Not Provided,3,market perform,32.0
20,20,20,-0.0,M,-2147483648,2006-02-01,Raymond James,Not Provided,5,strong buy,50.0
21,21,21,-0.0,R,-2147483648,2006-02-01,FBR Capital Markets,12 month,5,outperform,46.0
22,22,22,-0.0,M,-2147483648,2006-02-01,"Sandler O'Neill & Partners, LP",12 month,5,buy,37.5
23,23,23,-0.0,M,-2147483648,2006-02-01,Rochdale Securities,Not Provided,5,buy,44.93
24,24,24,-0.0,M,-2147483648,2006-01-31,Stifel,Not Provided,5,buy,48.0
25,25,25,-0.0,M,-2147483648,2006-01-31,Wells Fargo Securities,Not Provided,3,market perform,-0.0
26,26,26,-0.0,R,-2147483648,2006-01-31,Piper Jaffray,Not Provided,5,outperform,62.0
27,27,27,-0.0,M,-2147483648,2006-01-27,UBS,12 month,3,neutral 1,38.0
28,28,28,-0.0,M,-2147483648,2006-01-25,Portales Partners,Not Provided,5,buy,-0.0
29,29,29,-0.0,M,-2147483648,2006-01-11,Lehman Brothers,Not Provided,5,overwt/positive,45.0
30,30,30,-0.0,D,-2147483648,2005-11-29,Morgan Stanley,12 month,3,Equalwt/Attractive,43.0
31,31,31,-0.0,M,-2147483648,2005-10-12,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0
32,32,32,-0.0,N,-2147483648,2005-09-29,A.G. Edwards & Sons Inc,Not Provided,5,buy,41.0
33,33,33,-0.0,M,-2147483648,2005-08-11,Credit Suisse,12 month,5,outperform,45.0
34,34,34,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
35,35,35,-0.0,M,-2147483648,2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
36,36,36,-0.0,M,-2147483648,2005-05-31,Edward Jones,Not Provided,5,buy,-0.0
37,37,37,-0.0,M,-2147483648,2005-02-23,J.P. Morgan,Not Provided,3,neutral,-0.0
38,38,38,-0.0,R,-2147483648,2002-05-28,Wedbush,Not Provided,5,buy,-0.0
39,39,39,-0.0,M,-2147483648,2006-02-10,"Keefe, Bruyette & Woods",Not Provided,3,market perform,32.0
40,40,40,-0.0,M,-2147483648,2006-02-09,Credit Suisse,12 month,5,outperform,45.0
41,41,41,-0.0,M,-2147483648,2006-02-09,Raymond James,Not Provided,5,strong buy,50.0
42,42,42,-0.0,R,-2147483648,2006-02-09,FBR Capital Markets,12 month,5,outperform,46.0
43,43,43,-0.0,M,-2147483648,2006-02-09,"Sandler O'Neill & Partners, LP",12 month,5,buy,37.5
44,44,44,-0.0,M,-2147483648,2006-02-09,Stifel,Not Provided,5,buy,48.0
45,45,45,-0.0,N,-2147483648,2006-02-02,Prudential Equity Group Inc,Not Provided,1,underweight,38.0
46,46,46,-0.0,M,-2147483648,2006-02-01,Rochdale Securities,Not Provided,5,buy,44.93
47,47,47,-0.0,M,-2147483648,2006-01-31,Wells Fargo Securities,Not Provided,3,market perform,-0.0
48,48,48,-0.0,R,-2147483648,2006-01-31,Piper Jaffray,Not Provided,5,outperform,62.0
49,49,49,-0.0,M,-2147483648,2006-01-27,UBS,12 month,3,neutral 1,38.0
50,50,50,-0.0,M,-2147483648,2006-01-25,Portales Partners,Not Provided,5,buy,-0.0
51,51,51,-0.0,M,-2147483648,2006-01-11,Lehman Brothers,Not Provided,5,overwt/positive,45.0
52,52,52,-0.0,D,-2147483648,2005-11-29,Morgan Stanley,12 month,3,Equalwt/Attractive,43.0
53,53,53,-0.0,M,-2147483648,2005-10-12,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0
54,54,54,-0.0,N,-2147483648,2005-09-29,A.G. Edwards & Sons Inc,Not Provided,5,buy,41.0
