,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,-0.000000,M,-2147483648,2005-12-23,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.000000
1,-0.000000,N,-2147483648,2005-12-23,Rochdale Securities,Not Provided,5,buy,23.960000
2,-0.000000,M,-2147483648,2005-12-01,Needham & Co,12 month,5,buy,23.000000
3,-0.000000,M,-2147483648,2005-12-01,Cowen,Not Provided,-2147483648,no rating system,-0.000000
4,-0.000000,N,-2147483648,2005-11-25,J.P. Morgan,Not Provided,3,neutral,-0.000000
5,-0.000000,M,-2147483648,2005-11-22,RBC Capital Markets,Not Provided,3,sector perform,20.000000
6,-0.000000,M,-2147483648,2005-09-07,EVA Dimensions,Not Provided,1,strong sell,-0.000000
7,-0.000000,M,-2147483648,2005-08-18,Prudential Equity Group Inc,Not Provided,1,underweight,16.000000
8,-0.000000,M,-2147483648,2005-05-19,Canaccord Genuity,Not Provided,3,market perform,-0.000000
9,-0.000000,U,-2147483648,2006-01-25,D.A. Davidson & Co,18 month,5,buy,25.000000
10,-0.000000,N,-2147483648,2006-01-19,GARP Research,Not Provided,5,buy,-0.000000
11,-0.000000,M,-2147483648,2006-01-18,EVA Dimensions,Not Provided,1,strong sell,-0.000000
12,-0.000000,M,-2147483648,2006-01-11,RBC Capital Markets,Not Provided,3,sector perform,22.000000
13,-0.000000,M,-2147483648,2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.000000
14,-0.000000,N,-2147483648,2006-01-04,HSBC,12 month,3,neutral,22.000000
15,-0.000000,M,-2147483648,2005-12-23,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.000000
16,-0.000000,N,-2147483648,2005-12-23,Rochdale Securities,Not Provided,5,buy,23.960000
17,-0.000000,M,-2147483648,2005-12-01,Needham & Co,12 month,5,buy,23.000000
18,-0.000000,M,-2147483648,2005-12-01,Cowen,Not Provided,-2147483648,no rating system,-0.000000
19,-0.000000,N,-2147483648,2005-11-25,J.P. Morgan,Not Provided,3,neutral,-0.000000
20,-0.000000,M,-2147483648,2005-08-18,Prudential Equity Group Inc,Not Provided,1,underweight,16.000000
21,-0.000000,D,-2147483648,2006-02-21,Cowen,Not Provided,3,neutral,-0.000000
22,-0.000000,M,-2147483648,2006-02-17,Rochdale Securities,Not Provided,5,buy,24.300000
23,-0.000000,M,-2147483648,2006-02-16,RBC Capital Markets,Not Provided,3,sector perform,22.000000
24,-0.000000,M,-2147483648,2006-02-16,D.A. Davidson & Co,18 month,5,buy,27.000000
25,-0.000000,U,-2147483648,2006-02-16,HSBC,12 month,5,overweight,27.000000
26,-0.000000,M,-2147483648,2006-02-16,GARP Research,Not Provided,5,buy,-0.000000
27,-0.000000,M,-2147483648,2006-02-14,Needham & Co,12 month,5,buy,24.000000
28,-0.000000,M,-2147483648,2006-01-18,EVA Dimensions,Not Provided,1,strong sell,-0.000000
29,-0.000000,M,-2147483648,2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.000000
30,-0.000000,M,-2147483648,2005-12-23,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.000000
31,-0.000000,N,-2147483648,2005-11-25,J.P. Morgan,Not Provided,3,neutral,-0.000000
32,-0.000000,M,-2147483648,2005-08-18,Prudential Equity Group Inc,Not Provided,1,underweight,16.000000
33,-0.000000,M,-2147483648,2006-03-29,Needham & Co,12 month,5,buy,23.000000
34,-0.000000,M,-2147483648,2006-03-29,Cowen,Not Provided,3,neutral,-0.000000
35,-0.000000,M,-2147483648,2006-03-17,HSBC,Not Provided,5,overweight,27.000000
36,-0.000000,M,-2147483648,2006-02-17,Rochdale Securities,Not Provided,5,buy,24.300000
37,-0.000000,M,-2147483648,2006-02-16,RBC Capital Markets,Not Provided,3,sector perform,22.000000
38,-0.000000,M,-2147483648,2006-02-16,D.A. Davidson & Co,18 month,5,buy,27.000000
39,-0.000000,M,-2147483648,2006-02-16,GARP Research,Not Provided,5,buy,-0.000000
40,-0.000000,M,-2147483648,2006-01-18,EVA Dimensions,Not Provided,1,strong sell,-0.000000
41,-0.000000,M,-2147483648,2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.000000
42,-0.000000,M,-2147483648,2005-12-23,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.000000
43,-0.000000,N,-2147483648,2005-11-25,J.P. Morgan,Not Provided,3,neutral,-0.000000
44,-0.000000,M,-2147483648,2005-08-18,Prudential Equity Group Inc,Not Provided,1,underweight,16.000000
45,-0.000000,M,-2147483648,2006-04-21,EVA Dimensions,Not Provided,1,strong sell,-0.000000
46,-0.000000,M,-2147483648,2006-04-20,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.000000
47,-0.000000,M,-2147483648,2006-03-29,Needham & Co,12 month,5,buy,23.000000
48,-0.000000,M,-2147483648,2006-03-29,Cowen,Not Provided,3,neutral,-0.000000
49,-0.000000,M,-2147483648,2006-03-17,HSBC,Not Provided,5,overweight,27.000000
50,-0.000000,M,-2147483648,2006-02-17,Rochdale Securities,Not Provided,5,buy,24.300000
51,-0.000000,M,-2147483648,2006-02-16,RBC Capital Markets,Not Provided,3,sector perform,22.000000
52,-0.000000,M,-2147483648,2006-02-16,D.A. Davidson & Co,18 month,5,buy,27.000000
53,-0.000000,M,-2147483648,2006-02-16,GARP Research,Not Provided,5,buy,-0.000000
54,-0.000000,M,-2147483648,2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.000000
55,-0.000000,N,-2147483648,2005-11-25,J.P. Morgan,Not Provided,3,neutral,-0.000000
56,-0.000000,M,-2147483648,2005-08-18,Prudential Equity Group Inc,Not Provided,1,underweight,16.000000
57,-0.000000,M,-2147483648,2006-05-22,D.A. Davidson & Co,18 month,5,buy,27.000000
58,-0.000000,M,-2147483648,2006-05-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.000000
59,-0.000000,M,-2147483648,2006-05-18,RBC Capital Markets,Not Provided,3,sector perform,23.000000
60,-0.000000,M,-2147483648,2006-05-18,Needham & Co,12 month,5,buy,24.000000
61,-0.000000,M,-2147483648,2006-05-18,HSBC,Not Provided,5,overweight,27.000000
62,-0.000000,M,-2147483648,2006-05-17,Cowen,Not Provided,3,neutral,-0.000000
63,-0.000000,M,-2147483648,2006-05-10,Rochdale Securities,Not Provided,5,buy,24.000000
64,-0.000000,M,-2147483648,2006-04-21,EVA Dimensions,Not Provided,1,strong sell,-0.000000
65,-0.000000,M,-2147483648,2006-02-16,GARP Research,Not Provided,5,buy,-0.000000
66,-0.000000,M,-2147483648,2006-01-05,Canaccord Genuity,Not Provided,3,hold,-0.000000
67,-0.000000,N,-2147483648,2005-11-25,J.P. Morgan,Not Provided,3,neutral,-0.000000
68,-0.000000,M,-2147483648,2005-08-18,Prudential Equity Group Inc,Not Provided,1,underweight,16.000000
69,-0.000000,M,-2147483648,2006-06-19,EVA Dimensions,Not Provided,1,sell,-0.000000
70,-0.000000,M,-2147483648,2006-05-22,D.A. Davidson & Co,18 month,5,buy,27.000000
71,-0.000000,M,-2147483648,2006-05-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.000000
72,-0.000000,M,-2147483648,2006-05-18,RBC Capital Markets,Not Provided,3,sector perform,23.000000
