,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-21,EVA Dimensions,Not Provided,1,sell,-0.0
1,1,1,-0.0,U,-2147483648,2005-12-20,Lehman Brothers,Not Provided,5,overwt/neutral,30.0
2,2,2,-0.0,M,-2147483648,2005-12-19,Prudential Equity Group Inc,Not Provided,5,overweight,30.0
3,3,3,-0.0,M,-2147483648,2005-12-12,Bernstein,Not Provided,3,market perform,23.0
4,4,4,-0.0,M,-2147483648,2005-12-09,RBC Capital Markets,Not Provided,3,sector perform,24.0
5,5,5,-0.0,N,-2147483648,2005-12-01,Stifel,Not Provided,5,buy,30.0
6,6,6,-0.0,M,-2147483648,2005-11-03,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
7,7,7,-0.0,M,-2147483648,2005-11-02,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
8,8,8,-0.0,M,-2147483648,2005-11-02,UBS,12 month,2,reduce 2,21.0
9,9,9,-0.0,M,-2147483648,2005-11-02,Janney Montgomery Scott LLC,12 month,1,sell,20.0
10,10,10,-0.0,R,-2147483648,2005-11-02,Jefferies,12 month,3,hold,25.0
11,11,11,-0.0,U,-2147483648,2005-11-02,FBR Capital Markets,Not Provided,5,outperform,32.0
12,12,12,-0.0,R,-2147483648,2005-11-02,Moors & Cabot,12 month,5,buy,28.0
13,13,13,-0.0,M,-2147483648,2005-11-02,Cowen,Not Provided,-2147483648,no rating system,-0.0
14,14,14,-0.0,U,-2147483648,2005-10-04,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
15,15,15,-0.0,U,-2147483648,2005-08-04,J.P. Morgan,Not Provided,3,neutral,-0.0
16,16,16,-0.0,M,-2147483648,2005-05-03,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
17,17,17,-0.0,M,-2147483648,2005-05-02,Bear Stearns & Co,Not Provided,1,underperform,-0.0
18,18,18,-0.0,M,-2147483648,2005-04-13,Janney Montgomery Scott LLC,12 month,1,sell,15.0
19,19,19,-0.0,M,-2147483648,2006-02-01,Bernstein,Not Provided,3,market perform,23.0
20,20,20,-0.0,M,-2147483648,2006-01-31,UBS,12 month,2,reduce 2,25.0
21,21,21,-0.0,M,-2147483648,2006-01-13,Prudential Equity Group Inc,Not Provided,5,overweight,30.0
22,22,22,-0.0,U,-2147483648,2006-01-09,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
23,23,23,-0.0,M,-2147483648,2005-12-21,EVA Dimensions,Not Provided,1,sell,-0.0
24,24,24,-0.0,U,-2147483648,2005-12-20,Lehman Brothers,Not Provided,5,overwt/neutral,30.0
25,25,25,-0.0,M,-2147483648,2005-12-09,RBC Capital Markets,Not Provided,3,sector perform,24.0
26,26,26,-0.0,N,-2147483648,2005-12-01,Stifel,Not Provided,5,buy,30.0
27,27,27,-0.0,M,-2147483648,2005-11-03,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
28,28,28,-0.0,M,-2147483648,2005-11-02,Janney Montgomery Scott LLC,12 month,1,sell,20.0
29,29,29,-0.0,R,-2147483648,2005-11-02,Jefferies,12 month,3,hold,25.0
30,30,30,-0.0,U,-2147483648,2005-11-02,FBR Capital Markets,Not Provided,5,outperform,32.0
31,31,31,-0.0,R,-2147483648,2005-11-02,Moors & Cabot,12 month,5,buy,28.0
32,32,32,-0.0,M,-2147483648,2005-11-02,Cowen,Not Provided,-2147483648,no rating system,-0.0
33,33,33,-0.0,U,-2147483648,2005-10-04,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
34,34,34,-0.0,U,-2147483648,2005-08-04,J.P. Morgan,Not Provided,3,neutral,-0.0
35,35,35,-0.0,M,-2147483648,2005-05-03,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
36,36,36,-0.0,M,-2147483648,2005-05-02,Bear Stearns & Co,Not Provided,1,underperform,-0.0
37,37,37,-0.0,M,-2147483648,2005-04-13,Janney Montgomery Scott LLC,12 month,1,sell,15.0
38,38,38,-0.0,M,-2147483648,2006-02-24,EVA Dimensions,Not Provided,1,sell,-0.0
39,39,39,-0.0,M,-2147483648,2006-02-22,Jefferies,Not Provided,5,buy,32.0
40,40,40,-0.0,M,-2147483648,2006-02-22,Bernstein,Not Provided,3,market perform,26.0
41,41,41,-0.0,M,-2147483648,2006-02-22,FBR Capital Markets,Not Provided,5,outperform,32.0
42,42,42,-0.0,M,-2147483648,2006-02-22,Stifel,Not Provided,5,buy,34.0
