,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,D,-2147483648,2005-12-20,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
1,1,1,-0.0,U,-2147483648,2005-12-16,Barclays,Not Provided,3,equalwt/neutral,25.5
2,2,2,-0.0,D,-2147483648,2005-12-15,HSBC,Not Provided,3,neutral,-0.0
3,3,3,-0.0,M,-2147483648,2005-12-14,Morgan Keegan,Not Provided,5,outperform,-0.0
4,4,4,-0.0,M,-2147483648,2005-12-14,Credit Suisse,12 month,5,outperform,27.0
5,5,5,-0.0,M,-2147483648,2005-12-14,UBS,12 month,3,neutral 2,24.0
6,6,6,-0.0,M,-2147483648,2005-12-14,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
7,7,7,-0.0,R,-2147483648,2005-12-14,Jefferies,12 month,3,hold,22.5
8,8,8,-0.0,M,-2147483648,2005-12-14,Pacific Crest Securities,Not Provided,5,outperform,30.0
9,9,9,-0.0,M,-2147483648,2005-12-14,Raymond James,Not Provided,5,strong buy,27.0
10,10,10,-0.0,R,-2147483648,2005-12-14,Merriman Capital,Not Provided,5,buy,-0.0
11,11,11,-0.0,M,-2147483648,2005-12-14,Collins Stewart,Not Provided,3,market perform,-0.0
12,12,12,-0.0,M,-2147483648,2005-12-13,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
13,13,13,-0.0,M,-2147483648,2005-12-12,J.P. Morgan,Not Provided,3,neutral,-0.0
14,14,14,-0.0,M,-2147483648,2005-12-12,Cowen,Not Provided,-2147483648,no rating system,-0.0
15,15,15,-0.0,U,-2147483648,2005-10-10,Argus Research Corp,Not Provided,5,buy,-0.0
16,16,16,-0.0,D,-2147483648,2005-10-05,Baird,Not Provided,3,neutral,20.0
17,17,17,-0.0,R,-2147483648,2005-10-05,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
18,18,18,-0.0,U,-2147483648,2005-09-08,EVA Dimensions,Not Provided,5,strong buy,-0.0
19,19,19,-0.0,M,-2147483648,2005-01-03,Craig-Hallum Capital Group LLC,Not Provided,5,buy,35.0
20,20,20,-0.0,M,-2147483648,2006-01-18,Credit Suisse,12 month,5,outperform,27.0
21,21,21,-0.0,M,-2147483648,2006-01-18,Baird,Not Provided,3,neutral,24.0
22,22,22,-0.0,U,-2147483648,2006-01-18,Barclays,Not Provided,5,overwt/neutral,30.0
23,23,23,-0.0,D,-2147483648,2006-01-10,EVA Dimensions,Not Provided,5,buy,-0.0
24,24,24,-0.0,M,-2147483648,2006-01-05,HSBC,Not Provided,3,neutral,22.39
25,25,25,-0.0,D,-2147483648,2005-12-20,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
26,26,26,-0.0,M,-2147483648,2005-12-14,Morgan Keegan,Not Provided,5,outperform,-0.0
27,27,27,-0.0,M,-2147483648,2005-12-14,UBS,12 month,3,neutral 2,24.0
28,28,28,-0.0,M,-2147483648,2005-12-14,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
29,29,29,-0.0,R,-2147483648,2005-12-14,Jefferies,12 month,3,hold,22.5
30,30,30,-0.0,M,-2147483648,2005-12-14,Pacific Crest Securities,Not Provided,5,outperform,30.0
31,31,31,-0.0,M,-2147483648,2005-12-14,Raymond James,Not Provided,5,strong buy,27.0
32,32,32,-0.0,R,-2147483648,2005-12-14,Merriman Capital,Not Provided,5,buy,-0.0
33,33,33,-0.0,M,-2147483648,2005-12-14,Collins Stewart,Not Provided,3,market perform,-0.0
34,34,34,-0.0,M,-2147483648,2005-12-13,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
35,35,35,-0.0,M,-2147483648,2005-12-12,J.P. Morgan,Not Provided,3,neutral,-0.0
36,36,36,-0.0,M,-2147483648,2005-12-12,Cowen,Not Provided,-2147483648,no rating system,-0.0
37,37,37,-0.0,U,-2147483648,2005-10-10,Argus Research Corp,Not Provided,5,buy,-0.0
38,38,38,-0.0,R,-2147483648,2005-10-05,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
39,39,39,-0.0,M,-2147483648,2005-01-03,Craig-Hallum Capital Group LLC,Not Provided,5,buy,35.0
40,40,40,-0.0,M,-2147483648,2006-02-28,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
41,41,41,-0.0,M,-2147483648,2006-02-28,Cowen,Not Provided,5,outperform,-0.0
42,42,42,-0.0,D,-2147483648,2006-02-27,Morgan Keegan,Not Provided,3,market perform,-0.0
43,43,43,-0.0,N,-2147483648,2006-02-27,"Miller Johnson Steichen Kinnard, Inc",12 month,5,buy,30.0
44,44,44,-0.0,M,-2147483648,2006-02-13,UBS,12 month,3,neutral 2,26.0
45,45,45,-0.0,R,-2147483648,2006-02-08,Thomas Weisel Partners,Not Provided,3,peerperform,-0.0
46,46,46,-0.0,M,-2147483648,2006-01-18,Credit Suisse,12 month,5,outperform,27.0
47,47,47,-0.0,M,-2147483648,2006-01-18,Baird,Not Provided,3,neutral,24.0
