,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-27,Bear Stearns & Co,Not Provided,5,outperform,77.0
1,1,1,-0.0,M,-2147483648,2005-12-21,Janney Montgomery Scott LLC,12 month,5,buy,86.0
2,2,2,-0.0,M,-2147483648,2005-12-21,Wells Fargo Securities,Not Provided,3,market perform,-0.0
3,3,3,-0.0,M,-2147483648,2005-12-20,"Keefe, Bruyette & Woods",Not Provided,3,market perform,62.0
4,4,4,-0.0,R,-2147483648,2005-12-20,FBR Capital Markets,12 month,5,outperform,75.0
5,5,5,-0.0,M,-2147483648,2005-12-20,Stifel,Not Provided,3,hold,-0.0
6,6,6,-0.0,M,-2147483648,2005-12-16,FTN Equity Capital Markets Corp.,Not Provided,5,buy,77.0
7,7,7,-0.0,M,-2147483648,2005-11-29,Morgan Stanley,Not Provided,1,Underwt/Attractive,66.0
8,8,8,-0.0,M,-2147483648,2005-11-28,"Sandler O'Neill & Partners, LP",12 month,5,buy,79.0
9,9,9,-0.0,M,-2147483648,2005-11-17,Moors & Cabot,12 month,3,hold,62.0
10,10,10,-0.0,M,-2147483648,2005-10-20,Piper Jaffray,Not Provided,3,market perform,72.0
11,11,11,-0.0,N,-2147483648,2005-09-14,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
12,12,12,-0.0,M,-2147483648,2005-08-17,Credit Suisse,12 month,5,outperform,73.0
13,13,13,-0.0,D,-2147483648,2005-08-05,Argus Research Corp,Not Provided,1,sell,-0.0
14,14,14,-0.0,M,-2147483648,2005-07-13,UBS,Not Provided,3,neutral 1,68.0
15,15,15,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
16,16,16,-0.0,D,-2147483648,2005-05-02,Portales Partners,Not Provided,1,sell,-0.0
17,17,17,-0.0,M,-2147483648,2005-01-06,Lehman Brothers,Not Provided,5,overwt/neutral,70.0
18,18,18,-0.0,M,-2147483648,2006-01-26,Morgan Stanley,Not Provided,1,Underwt/Attractive,67.0
19,19,19,-0.0,M,-2147483648,2006-01-25,Janney Montgomery Scott LLC,12 month,5,buy,83.0
20,20,20,-0.0,M,-2147483648,2006-01-25,"Keefe, Bruyette & Woods",12 month,3,market perform,68.0
21,21,21,-0.0,M,-2147483648,2006-01-25,Stifel,Not Provided,3,hold,-0.0
22,22,22,-0.0,M,-2147483648,2006-01-25,Wells Fargo Securities,Not Provided,3,market perform,-0.0
23,23,23,-0.0,M,-2147483648,2006-01-25,Portales Partners,Not Provided,1,sell,-0.0
24,24,24,-0.0,M,-2147483648,2006-01-24,Bear Stearns & Co,Not Provided,5,outperform,-0.0
25,25,25,-0.0,M,-2147483648,2006-01-24,FBR Capital Markets,12 month,5,outperform,80.0
26,26,26,-0.0,M,-2147483648,2006-01-24,"Sandler O'Neill & Partners, LP",12 month,5,buy,79.0
27,27,27,-0.0,M,-2147483648,2006-01-24,Moors & Cabot,12 month,5,buy,77.0
28,28,28,-0.0,M,-2147483648,2006-01-24,Piper Jaffray,Not Provided,3,market perform,83.0
29,29,29,-0.0,M,-2147483648,2006-01-12,FTN Equity Capital Markets Corp.,Not Provided,5,buy,77.0
30,30,30,-0.0,M,-2147483648,2006-01-11,Lehman Brothers,Not Provided,5,overwt/positive,76.0
31,31,31,-0.0,M,-2147483648,2006-01-05,Credit Suisse,12 month,5,outperform,79.0
32,32,32,-0.0,N,-2147483648,2005-09-14,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
33,33,33,-0.0,D,-2147483648,2005-08-05,Argus Research Corp,Not Provided,1,sell,-0.0
34,34,34,-0.0,M,-2147483648,2005-07-13,UBS,Not Provided,3,neutral 1,68.0
35,35,35,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
36,36,36,-0.0,M,-2147483648,2006-02-21,"Keefe, Bruyette & Woods",12 month,3,market perform,68.0
37,37,37,-0.0,M,-2147483648,2006-02-21,FBR Capital Markets,12 month,5,outperform,80.0
38,38,38,-0.0,M,-2147483648,2006-02-21,"Sandler O'Neill & Partners, LP",12 month,5,buy,79.0
39,39,39,-0.0,M,-2147483648,2006-02-21,Moors & Cabot,12 month,5,buy,77.0
40,40,40,-0.0,M,-2147483648,2006-02-21,Wells Fargo Securities,Not Provided,3,market perform,-0.0
41,41,41,-0.0,M,-2147483648,2006-02-17,Janney Montgomery Scott LLC,12 month,5,buy,83.0
42,42,42,-0.0,M,-2147483648,2006-01-26,Morgan Stanley,Not Provided,1,Underwt/Attractive,67.0
43,43,43,-0.0,M,-2147483648,2006-01-25,Stifel,Not Provided,3,hold,-0.0
44,44,44,-0.0,M,-2147483648,2006-01-25,Portales Partners,Not Provided,1,sell,-0.0
45,45,45,-0.0,M,-2147483648,2006-01-24,Bear Stearns & Co,Not Provided,5,outperform,-0.0
46,46,46,-0.0,M,-2147483648,2006-01-24,Piper Jaffray,Not Provided,3,market perform,83.0
47,47,47,-0.0,M,-2147483648,2006-01-12,FTN Equity Capital Markets Corp.,Not Provided,5,buy,77.0
48,48,48,-0.0,M,-2147483648,2006-01-11,Lehman Brothers,Not Provided,5,overwt/positive,76.0
49,49,49,-0.0,M,-2147483648,2006-01-05,Credit Suisse,12 month,5,outperform,79.0
50,50,50,-0.0,N,-2147483648,2005-09-14,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
51,51,51,-0.0,D,-2147483648,2005-08-05,Argus Research Corp,Not Provided,1,sell,-0.0
52,52,52,-0.0,M,-2147483648,2005-07-13,UBS,Not Provided,3,neutral 1,68.0
53,53,53,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
54,54,54,-0.0,U,-2147483648,2006-03-31,"Sandler O'Neill & Partners, LP",12 month,5,buy,79.0
55,55,55,-0.0,M,-2147483648,2006-03-20,FBR Capital Markets,12 month,5,outperform,80.0
56,56,56,-0.0,M,-2147483648,2006-03-16,UBS,Not Provided,3,neutral 1,72.0
57,57,57,-0.0,M,-2147483648,2006-03-16,Janney Montgomery Scott LLC,12 month,5,buy,83.0
58,58,58,-0.0,M,-2147483648,2006-03-16,"Keefe, Bruyette & Woods",12 month,3,market perform,68.0
59,59,59,-0.0,M,-2147483648,2006-03-16,Stifel,Not Provided,3,hold,-0.0
60,60,60,-0.0,M,-2147483648,2006-03-16,Wells Fargo Securities,Not Provided,3,market perform,-0.0
61,61,61,-0.0,M,-2147483648,2006-01-26,Morgan Stanley,Not Provided,1,Underwt/Attractive,67.0
62,62,62,-0.0,M,-2147483648,2006-01-25,Portales Partners,Not Provided,1,sell,-0.0
63,63,63,-0.0,M,-2147483648,2006-01-24,Bear Stearns & Co,Not Provided,5,outperform,-0.0
64,64,64,-0.0,M,-2147483648,2006-01-24,Piper Jaffray,Not Provided,3,market perform,83.0
65,65,65,-0.0,M,-2147483648,2006-01-12,FTN Equity Capital Markets Corp.,Not Provided,5,buy,77.0
66,66,66,-0.0,M,-2147483648,2006-01-11,Lehman Brothers,Not Provided,5,overwt/positive,76.0
67,67,67,-0.0,M,-2147483648,2006-01-05,Credit Suisse,12 month,5,outperform,79.0
68,68,68,-0.0,N,-2147483648,2005-09-14,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
69,69,69,-0.0,D,-2147483648,2005-08-05,Argus Research Corp,Not Provided,1,sell,-0.0
70,70,70,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
71,71,71,-0.0,N,-2147483648,2006-04-28,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
72,72,72,-0.0,M,-2147483648,2006-04-24,"Keefe, Bruyette & Woods",12 month,3,market perform,70.0
73,73,73,-0.0,M,-2147483648,2006-04-24,FTN Equity Capital Markets Corp.,Not Provided,5,buy,77.0
74,74,74,-0.0,M,-2147483648,2006-04-21,Janney Montgomery Scott LLC,12 month,5,buy,83.0
75,75,75,-0.0,M,-2147483648,2006-04-21,Stifel,Not Provided,3,hold,-0.0
76,76,76,-0.0,M,-2147483648,2006-04-21,Wells Fargo Securities,Not Provided,3,market perform,-0.0
77,77,77,-0.0,M,-2147483648,2006-04-20,FBR Capital Markets,12 month,5,outperform,80.0
78,78,78,-0.0,M,-2147483648,2006-04-20,"Sandler O'Neill & Partners, LP",12 month,5,buy,79.0
79,79,79,-0.0,M,-2147483648,2006-04-20,Sterne Agee CRT,Not Provided,5,buy,78.0
80,80,80,-0.0,M,-2147483648,2006-04-20,Piper Jaffray,Not Provided,3,market perform,83.0
81,81,81,-0.0,M,-2147483648,2006-03-16,UBS,Not Provided,3,neutral 1,72.0
82,82,82,-0.0,M,-2147483648,2006-01-25,Portales Partners,Not Provided,1,sell,-0.0
83,83,83,-0.0,M,-2147483648,2006-01-24,Bear Stearns & Co,Not Provided,5,outperform,-0.0
84,84,84,-0.0,M,-2147483648,2006-01-11,Lehman Brothers,Not Provided,5,overwt/positive,76.0
85,85,85,-0.0,M,-2147483648,2006-01-05,Credit Suisse,12 month,5,outperform,79.0
86,86,86,-0.0,D,-2147483648,2005-08-05,Argus Research Corp,Not Provided,1,sell,-0.0
87,87,87,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
88,88,88,-0.0,M,-2147483648,2006-05-22,Credit Suisse,12 month,3,neutral,79.0
89,89,89,-0.0,M,-2147483648,2006-05-22,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
90,90,90,-0.0,M,-2147483648,2006-05-12,"Keefe, Bruyette & Woods",12 month,3,market perform,70.0
91,91,91,-0.0,D,-2147483648,2006-05-09,"Sandler O'Neill & Partners, LP",12 month,3,hold,79.25
92,92,92,-0.0,D,-2147483648,2006-05-09,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,77.0
93,93,93,-0.0,M,-2147483648,2006-05-08,UBS,Not Provided,3,neutral 1,81.0
94,94,94,-0.0,D,-2147483648,2006-05-08,FBR Capital Markets,12 month,3,market perform,80.0
95,95,95,-0.0,M,-2147483648,2006-05-08,Stifel,Not Provided,3,hold,-0.0
96,96,96,-0.0,M,-2147483648,2006-05-08,Sterne Agee CRT,Not Provided,-2147483648,no rating system,-0.0
97,97,97,-0.0,N,-2147483648,2006-04-28,Goldman Sachs,Not Provided,3,in-line/attractive,-0.0
98,98,98,-0.0,M,-2147483648,2006-04-20,Piper Jaffray,Not Provided,3,market perform,83.0
99,99,99,-0.0,M,-2147483648,2006-01-24,Bear Stearns & Co,Not Provided,5,outperform,-0.0
100,100,100,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
101,101,101,-0.0,M,-2147483648,2006-06-30,"Sandler O'Neill & Partners, LP",12 month,5,buy,81.0
102,102,102,-0.0,M,-2147483648,2006-06-28,Goldman Sachs,12 month,3,in-line/attractive,90.12
103,103,103,-0.0,M,-2147483648,2006-06-20,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
104,104,104,-0.0,M,-2147483648,2006-06-20,"Keefe, Bruyette & Woods",12 month,3,market perform,70.0
105,105,105,-0.0,M,-2147483648,2006-05-22,Credit Suisse,12 month,3,neutral,79.0
106,106,106,-0.0,D,-2147483648,2006-05-09,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,77.0
107,107,107,-0.0,M,-2147483648,2006-05-08,UBS,Not Provided,3,neutral 1,81.0
108,108,108,-0.0,D,-2147483648,2006-05-08,FBR Capital Markets,12 month,3,market perform,80.0
109,109,109,-0.0,M,-2147483648,2006-05-08,Stifel,Not Provided,3,hold,-0.0
110,110,110,-0.0,M,-2147483648,2006-05-08,Sterne Agee CRT,Not Provided,-2147483648,no rating system,-0.0
111,111,111,-0.0,M,-2147483648,2006-04-20,Piper Jaffray,Not Provided,3,market perform,83.0
112,112,112,-0.0,M,-2147483648,2006-01-24,Bear Stearns & Co,Not Provided,5,outperform,-0.0
113,113,113,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
114,114,114,-0.0,M,-2147483648,2006-07-21,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.0
115,115,115,-0.0,M,-2147483648,2006-07-21,"Keefe, Bruyette & Woods",12 month,3,market perform,70.0
116,116,116,-0.0,M,-2147483648,2006-07-20,Credit Suisse,12 month,3,neutral,79.0
117,117,117,-0.0,M,-2147483648,2006-07-20,FBR Capital Markets,12 month,3,market perform,80.0
118,118,118,-0.0,M,-2147483648,2006-07-20,"Sandler O'Neill & Partners, LP",12 month,5,buy,82.0
119,119,119,-0.0,M,-2147483648,2006-07-20,Stifel,Not Provided,3,hold,-0.0
120,120,120,-0.0,M,-2147483648,2006-06-28,Goldman Sachs,12 month,3,in-line/attractive,90.12
121,121,121,-0.0,D,-2147483648,2006-05-09,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,77.0
122,122,122,-0.0,M,-2147483648,2006-05-08,UBS,Not Provided,3,neutral 1,81.0
123,123,123,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
124,124,124,-0.0,M,-2147483648,2006-08-15,Credit Suisse,12 month,3,neutral,79.0
125,125,125,-0.0,M,-2147483648,2006-08-15,Janney Montgomery Scott LLC,12 month,3,neutral,81.0
126,126,126,-0.0,M,-2147483648,2006-08-15,"Keefe, Bruyette & Woods",12 month,3,market perform,70.0
127,127,127,-0.0,M,-2147483648,2006-08-14,"Sandler O'Neill & Partners, LP",12 month,5,buy,82.75
128,128,128,-0.0,M,-2147483648,2006-07-20,FBR Capital Markets,12 month,3,market perform,80.0
129,129,129,-0.0,M,-2147483648,2006-07-20,Stifel,Not Provided,3,hold,-0.0
130,130,130,-0.0,M,-2147483648,2006-05-08,UBS,Not Provided,3,neutral 1,81.0
131,131,131,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
132,132,132,-0.0,M,-2147483648,2006-08-15,Credit Suisse,12 month,3,neutral,79.0
133,133,133,-0.0,M,-2147483648,2006-07-20,Stifel,Not Provided,3,hold,-0.0
134,134,134,-0.0,M,-2147483648,2006-05-08,UBS,Not Provided,3,neutral 1,81.0
135,135,135,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0
