,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,0,0,-0.0,M,-2147483648,2005-12-22,Rochdale Securities,Not Provided,3,hold,59.37
1,1,1,-0.0,M,-2147483648,2005-12-14,Morgan Stanley,Not Provided,3,Equalwt/In-Line,60.0
2,2,2,-0.0,M,-2147483648,2005-12-14,UBS,Not Provided,3,neutral 2,66.5
3,3,3,-0.0,M,-2147483648,2005-12-14,"Keefe, Bruyette & Woods",Not Provided,3,market perform,68.25
4,4,4,-0.0,M,-2147483648,2005-12-14,"Sandler O'Neill & Partners, LP",12 month,3,hold,67.5
5,5,5,-0.0,M,-2147483648,2005-12-14,Wells Fargo Securities,Not Provided,5,outperform,-0.0
6,6,6,-0.0,M,-2147483648,2005-12-14,Prudential Equity Group Inc,Not Provided,5,overweight,67.5
7,7,7,-0.0,D,-2147483648,2005-11-29,Argus Research Corp,Not Provided,3,hold,-0.0
8,8,8,-0.0,M,-2147483648,2005-11-28,CIBC World Markets,Not Provided,5,sector outperform,68.0
9,9,9,-0.0,M,-2147483648,2005-11-22,Credit Suisse,12 month,5,outperform,70.0
10,10,10,-0.0,M,-2147483648,2005-11-04,Buckingham Research Group,Not Provided,5,strong buy,71.5
11,11,11,-0.0,R,-2147483648,2005-10-19,Clear Asset Management LLC,Not Provided,5,buy,-0.0
12,12,12,-0.0,M,-2147483648,2005-09-27,First Global Stockbroking,Not Provided,5,sector outperform,-0.0
13,13,13,-0.0,M,-2147483648,2005-09-16,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,57.5
14,14,14,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
15,15,15,-0.0,M,-2147483648,2005-07-01,HSBC,Not Provided,3,neutral,-0.0
16,16,16,-0.0,M,-2147483648,2005-06-20,Portales Partners,Not Provided,1,sell,-0.0
17,17,17,-0.0,M,-2147483648,2005-05-18,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
18,18,18,-0.0,M,-2147483648,2004-12-20,Bernstein,Not Provided,3,market perform,44.0
19,19,19,-0.0,M,-2147483648,2006-01-23,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,62.5
20,20,20,-0.0,M,-2147483648,2006-01-20,Prudential Equity Group Inc,Not Provided,5,overweight,68.5
21,21,21,-0.0,M,-2147483648,2006-01-10,Wells Fargo Securities,Not Provided,5,outperform,-0.0
22,22,22,-0.0,M,-2147483648,2005-12-22,Rochdale Securities,Not Provided,3,hold,59.37
23,23,23,-0.0,M,-2147483648,2005-12-14,Morgan Stanley,Not Provided,3,Equalwt/In-Line,60.0
24,24,24,-0.0,M,-2147483648,2005-12-14,UBS,Not Provided,3,neutral 2,66.5
25,25,25,-0.0,M,-2147483648,2005-12-14,"Keefe, Bruyette & Woods",Not Provided,3,market perform,68.25
26,26,26,-0.0,M,-2147483648,2005-12-14,"Sandler O'Neill & Partners, LP",12 month,3,hold,67.5
27,27,27,-0.0,D,-2147483648,2005-11-29,Argus Research Corp,Not Provided,3,hold,-0.0
28,28,28,-0.0,M,-2147483648,2005-11-22,Credit Suisse,12 month,5,outperform,70.0
29,29,29,-0.0,M,-2147483648,2005-11-04,Buckingham Research Group,Not Provided,5,strong buy,71.5
30,30,30,-0.0,R,-2147483648,2005-10-19,Clear Asset Management LLC,Not Provided,5,buy,-0.0
31,31,31,-0.0,M,-2147483648,2005-09-27,First Global Stockbroking,Not Provided,5,sector outperform,-0.0
32,32,32,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
33,33,33,-0.0,M,-2147483648,2005-07-01,HSBC,Not Provided,3,neutral,-0.0
34,34,34,-0.0,M,-2147483648,2005-06-20,Portales Partners,Not Provided,1,sell,-0.0
35,35,35,-0.0,M,-2147483648,2005-05-18,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
36,36,36,-0.0,M,-2147483648,2004-12-20,Bernstein,Not Provided,3,market perform,44.0
37,37,37,-0.0,N,-2147483648,2006-03-01,CIBC World Markets,18 month,5,sector outperform,90.0
38,38,38,-0.0,M,-2147483648,2006-02-28,HSBC,Not Provided,3,neutral,67.95
39,39,39,-0.0,M,-2147483648,2006-02-27,Credit Suisse,12 month,5,outperform,70.0
40,40,40,-0.0,M,-2147483648,2006-02-23,"Keefe, Bruyette & Woods",Not Provided,3,market perform,73.5
41,41,41,-0.0,M,-2147483648,2006-02-15,Morgan Stanley,Not Provided,3,Equalwt/In-Line,70.0
42,42,42,-0.0,M,-2147483648,2006-02-15,Rochdale Securities,Not Provided,3,hold,59.37
43,43,43,-0.0,M,-2147483648,2006-02-14,Prudential Equity Group Inc,Not Provided,5,overweight,68.5
44,44,44,-0.0,M,-2147483648,2006-02-02,UBS,Not Provided,3,neutral 2,72.5
45,45,45,-0.0,M,-2147483648,2006-01-23,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,62.5
46,46,46,-0.0,M,-2147483648,2006-01-10,Wells Fargo Securities,Not Provided,5,outperform,-0.0
47,47,47,-0.0,M,-2147483648,2005-12-14,"Sandler O'Neill & Partners, LP",12 month,3,hold,67.5
48,48,48,-0.0,D,-2147483648,2005-11-29,Argus Research Corp,Not Provided,3,hold,-0.0
49,49,49,-0.0,M,-2147483648,2005-11-04,Buckingham Research Group,Not Provided,5,strong buy,71.5
50,50,50,-0.0,R,-2147483648,2005-10-19,Clear Asset Management LLC,Not Provided,5,buy,-0.0
51,51,51,-0.0,M,-2147483648,2005-09-27,First Global Stockbroking,Not Provided,5,sector outperform,-0.0
52,52,52,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
53,53,53,-0.0,M,-2147483648,2005-06-20,Portales Partners,Not Provided,1,sell,-0.0
54,54,54,-0.0,M,-2147483648,2005-05-18,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
55,55,55,-0.0,M,-2147483648,2004-12-20,Bernstein,Not Provided,3,market perform,44.0
56,56,56,-0.0,M,-2147483648,2006-03-28,HSBC,24 month,3,neutral,71.42
57,57,57,-0.0,M,-2147483648,2006-03-16,"Keefe, Bruyette & Woods",Not Provided,3,market perform,78.0
58,58,58,-0.0,M,-2147483648,2006-03-16,"Sandler O'Neill & Partners, LP",12 month,3,hold,74.0
59,59,59,-0.0,M,-2147483648,2006-03-16,Prudential Equity Group Inc,Not Provided,5,overweight,80.0
60,60,60,-0.0,M,-2147483648,2006-03-15,Morgan Stanley,Not Provided,3,Equalwt/In-Line,75.0
61,61,61,-0.0,M,-2147483648,2006-03-15,UBS,Not Provided,3,neutral 2,76.5
62,62,62,-0.0,M,-2147483648,2006-03-15,Buckingham Research Group,Not Provided,5,strong buy,90.0
63,63,63,-0.0,M,-2147483648,2006-03-15,Wells Fargo Securities,Not Provided,5,outperform,-0.0
64,64,64,-0.0,N,-2147483648,2006-03-01,CIBC World Markets,18 month,5,sector outperform,90.0
65,65,65,-0.0,M,-2147483648,2006-02-27,Credit Suisse,12 month,5,outperform,70.0
66,66,66,-0.0,M,-2147483648,2006-02-15,Rochdale Securities,Not Provided,3,hold,59.37
67,67,67,-0.0,M,-2147483648,2006-01-23,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,62.5
68,68,68,-0.0,D,-2147483648,2005-11-29,Argus Research Corp,Not Provided,3,hold,-0.0
69,69,69,-0.0,R,-2147483648,2005-10-19,Clear Asset Management LLC,Not Provided,5,buy,-0.0
70,70,70,-0.0,M,-2147483648,2005-09-27,First Global Stockbroking,Not Provided,5,sector outperform,-0.0
71,71,71,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
72,72,72,-0.0,M,-2147483648,2005-06-20,Portales Partners,Not Provided,1,sell,-0.0
73,73,73,-0.0,M,-2147483648,2005-05-18,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
74,74,74,-0.0,M,-2147483648,2004-12-20,Bernstein,Not Provided,3,market perform,44.0
75,75,75,-0.0,M,-2147483648,2006-05-01,Morgan Stanley,Not Provided,3,Equalwt/In-Line,75.0
76,76,76,-0.0,M,-2147483648,2006-04-28,UBS,Not Provided,3,neutral 2,40.5
77,77,77,-0.0,M,-2147483648,2006-04-26,Credit Suisse,12 month,3,neutral,75.0
78,78,78,-0.0,M,-2147483648,2006-04-20,"Keefe, Bruyette & Woods",Not Provided,3,market perform,78.0
79,79,79,-0.0,M,-2147483648,2006-04-17,Rochdale Securities,Not Provided,3,hold,35.0
80,80,80,-0.0,M,-2147483648,2006-04-11,Prudential Equity Group Inc,Not Provided,5,overweight,80.0
81,81,81,-0.0,M,-2147483648,2006-04-05,Wells Fargo Securities,Not Provided,5,outperform,-0.0
82,82,82,-0.0,M,-2147483648,2006-03-28,HSBC,24 month,3,neutral,71.42
83,83,83,-0.0,M,-2147483648,2006-03-16,"Sandler O'Neill & Partners, LP",12 month,3,hold,74.0
84,84,84,-0.0,M,-2147483648,2006-03-15,Buckingham Research Group,Not Provided,5,strong buy,90.0
85,85,85,-0.0,N,-2147483648,2006-03-01,CIBC World Markets,18 month,5,sector outperform,90.0
86,86,86,-0.0,M,-2147483648,2006-01-23,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,62.5
87,87,87,-0.0,D,-2147483648,2005-11-29,Argus Research Corp,Not Provided,3,hold,-0.0
88,88,88,-0.0,R,-2147483648,2005-10-19,Clear Asset Management LLC,Not Provided,5,buy,-0.0
89,89,89,-0.0,M,-2147483648,2005-09-27,First Global Stockbroking,Not Provided,5,sector outperform,-0.0
90,90,90,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
91,91,91,-0.0,M,-2147483648,2005-06-20,Portales Partners,Not Provided,1,sell,-0.0
92,92,92,-0.0,M,-2147483648,2005-05-18,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
93,93,93,-0.0,M,-2147483648,2004-12-20,Bernstein,Not Provided,3,market perform,44.0
94,94,94,-0.0,M,-2147483648,2006-06-01,Bernstein,Not Provided,3,market perform,75.0
