,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
0,0,-0.0,D,-2147483648,2005-12-20,EVA Dimensions,Not Provided,5,buy,-0.0,0.0
1,1,-0.0,N,-2147483648,2005-11-30,Morgan Stanley,12 month,3,Equalwt/In-Line,20.67,1.0
2,2,-0.0,M,-2147483648,2005-11-04,Bear Stearns & Co,Not Provided,5,outperform,21.67,2.0
3,3,-0.0,D,-2147483648,2005-11-03,Goldman Sachs,Not Provided,3,in-line/cautious,-0.0,3.0
4,4,-0.0,M,-2147483648,2005-11-03,Credit Suisse,12 month,5,outperform,20.67,4.0
5,5,-0.0,M,-2147483648,2005-11-02,Barclays,Not Provided,5,overwt/neutral,19.33,5.0
6,6,-0.0,M,-2147483648,2005-10-21,J.P. Morgan,Not Provided,5,overweight,-0.0,6.0
7,7,-0.0,M,-2147483648,2006-01-30,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0,7.0
8,8,-0.0,M,-2147483648,2006-01-19,Barclays,Not Provided,5,overwt/neutral,21.67,8.0
9,9,-0.0,D,-2147483648,2005-12-20,EVA Dimensions,Not Provided,5,buy,-0.0,9.0
10,10,-0.0,N,-2147483648,2005-11-30,Morgan Stanley,12 month,3,Equalwt/In-Line,20.67,10.0
11,11,-0.0,M,-2147483648,2005-11-04,Bear Stearns & Co,Not Provided,5,outperform,21.67,11.0
12,12,-0.0,M,-2147483648,2005-11-03,Credit Suisse,12 month,5,outperform,20.67,12.0
13,13,-0.0,M,-2147483648,2005-10-21,J.P. Morgan,Not Provided,5,overweight,-0.0,13.0
14,14,-0.0,M,-2147483648,2006-02-03,Morgan Stanley,12 month,3,Equalwt/In-Line,26.0,14.0
15,15,-0.0,M,-2147483648,2006-02-03,Bear Stearns & Co,Not Provided,5,outperform,26.33,15.0
16,16,-0.0,M,-2147483648,2006-02-03,Credit Suisse,12 month,5,outperform,26.33,16.0
17,17,-0.0,M,-2147483648,2006-02-02,Barclays,Not Provided,5,overwt/neutral,25.0,17.0
18,18,-0.0,M,-2147483648,2006-01-30,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0,18.0
