Date,Firm Name,Period,Rating,Recommendation,Target Price
2007-11-01,EVA Dimensions,Not Provided,1.0,sell,-0.0
2007-12-11,Barclays,Not Provided,5.0,overwt/negative,501.49
2008-01-22,EVA Dimensions,Not Provided,1.0,sell,-0.0
2008-03-17,Barclays,Not Provided,5.0,overwt/negative,483.36
2008-03-25,EVA Dimensions,Not Provided,3.0,hold,-0.0
2008-05-30,Barclays,Not Provided,5.0,overwt/negative,450.13
2008-07-23,EVA Dimensions,Not Provided,3.0,hold,-0.0
2008-08-06,Barclays,Not Provided,5.0,overwt/negative,422.94
2008-08-19,EVA Dimensions,Not Provided,1.0,sell,-0.0
2008-09-24,Barclays,Not Provided,5.0,overwt/negative,422.94
2008-09-29,Barclays,Not Provided,5.0,overwt/negative,413.88
2008-11-03,Barclays,Not Provided,5.0,overwt/negative,401.8
2008-11-10,EVA Dimensions,Not Provided,1.0,sell,-0.0
2009-01-20,Barclays,Not Provided,5.0,overwt/negative,392.73
2009-02-13,EVA Dimensions,Not Provided,1.0,sell,-0.0
2009-05-07,Barclays,Not Provided,5.0,overwt/negative,347.42
2009-07-27,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-08-03,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-08-03,Barclays,Not Provided,5.0,overwt/negative,347.42
2009-08-10,EVA Dimensions,Not Provided,3.0,hold,-0.0
2010-03-08,EVA Dimensions,Not Provided,5.0,buy,-0.0
2010-10-12,UBS,Not Provided,5.0,buy,287.0
2010-11-04,UBS,Not Provided,3.0,neutral,259.81
2010-11-11,UBS,Not Provided,3.0,neutral,259.81
2010-12-07,UBS,12 month,3.0,neutral,259.81
2011-03-03,UBS,12 month,3.0,neutral,265.85
2011-03-04,EVA Dimensions,Not Provided,5.0,buy,-0.0
2011-03-11,EVA Dimensions,Not Provided,5.0,buy,-0.0
2011-03-12,EVA Dimensions,Not Provided,5.0,buy,-0.0
2011-05-09,UBS,12 month,3.0,neutral,259.81
2011-07-12,UBS,12 month,3.0,neutral,259.81
2011-08-08,UBS,12 month,3.0,neutral,253.77
2011-08-13,EVA Dimensions,Not Provided,3.0,hold,-0.0
2011-08-24,EVA Dimensions,Not Provided,5.0,buy,-0.0
2011-08-29,EVA Dimensions,Not Provided,3.0,hold,-0.0
2013-08-06,S&P Capital IQ,12 month,3.0,hold,386.69
2013-08-07,EVA Dimensions,Not Provided,1.0,underweight,-0.0
2013-08-08,EVA Dimensions,Not Provided,3.0,hold,-0.0
2013-08-20,S&P Capital IQ,12 month,5.0,buy,386.69
2013-10-02,S&P Capital IQ,12 month,5.0,buy,386.69
2013-12-12,EVA Dimensions,Not Provided,3.0,hold,-0.0
2014-04-10,EVA Dimensions,Not Provided,5.0,overweight,-0.0
2014-04-14,"Morningstar, Inc",Not Provided,3.0,hold,-0.0
2014-05-02,"Morningstar, Inc",Not Provided,3.0,hold,-0.0
2014-06-25,"Morningstar, Inc",Not Provided,3.0,hold,-0.0
2014-07-13,"Morningstar, Inc",Not Provided,3.0,hold,-0.0
2014-08-01,"Morningstar, Inc",Not Provided,3.0,hold,-0.0
2014-08-26,"Morningstar, Inc",Not Provided,3.0,hold,-0.0
