Date,Firm Name,Period,Rating,Recommendation,Target Price
2013-08-02,EVA Dimensions,Not Provided,1.0,underweight,-0.0
2013-11-05,Wedbush,12 month,5.0,outperform,84.0
2013-11-05,William Blair & Co,Not Provided,5.0,outperform,-0.0
2013-11-05,Canaccord Genuity,Not Provided,5.0,buy,96.0
2013-11-05,Cowen,12 month,5.0,outperform,80.0
2013-11-05,Avondale Partners LLC,12 month,4.0,market outperform,88.0
2013-11-05,Goldman Sachs,6 month,5.0,buy/attractive,105.0
2013-11-05,Baird,12 month,5.0,outperform,97.0
2013-11-05,Evercore ISI,Not Provided,5.0,strong buy,100.0
2013-11-05,Wells Fargo Securities,Not Provided,3.0,market perform,-0.0
2013-11-05,Sterne Agee CRT,12 month,3.0,neutral,80.0
2013-11-06,Buckingham Research Group,12 month,5.0,buy,95.0
2013-11-06,Maxim Group LLC,12 month,5.0,buy,99.0
2013-11-06,Telsey Advisory Group,12 month,-2147483648.0,no rating system,92.0
2013-11-06,Morgan Stanley,12 month,5.0,Overwt/In-Line,87.0
2013-11-07,Jefferies,12 month,3.0,hold,80.0
2013-11-12,J.P. Morgan,9 month,5.0,overweight,90.0
2013-11-12,BMO Capital Markets,Not Provided,3.0,market perform,72.0
2013-11-14,Piper Jaffray,12 month,5.0,overweight,90.0
2013-11-19,Morgan Stanley,12 month,5.0,Overwt/In-Line,87.0
2013-11-20,Piper Jaffray,12 month,5.0,overweight,90.0
2013-11-20,Wedbush,12 month,5.0,outperform,84.0
2013-11-25,BMO Capital Markets,Not Provided,3.0,market perform,72.0
2013-11-29,Piper Jaffray,12 month,5.0,overweight,90.0
2013-12-02,Jefferies,12 month,3.0,hold,80.0
2013-12-02,Canaccord Genuity,Not Provided,5.0,buy,96.0
2013-12-02,William Blair & Co,Not Provided,5.0,outperform,-0.0
2013-12-02,Avondale Partners LLC,12 month,4.0,market outperform,88.0
2013-12-05,Morgan Stanley,12 month,5.0,Overwt/In-Line,87.0
2013-12-06,BMO Capital Markets,Not Provided,3.0,market perform,72.0
2013-12-09,Piper Jaffray,12 month,5.0,overweight,90.0
2013-12-13,Jefferies,12 month,3.0,hold,80.0
2013-12-17,Avondale Partners LLC,12 month,4.0,market outperform,88.0
