Date,Firm Name,Period,Rating,Recommendation,Target Price
2004-10-29,Baird,Not Provided,3.0,neutral,53.0
2004-12-27,"Burns, Gustus & Company",Not Provided,5.0,buy,-0.0
2005-03-31,Goldman Sachs,Not Provided,5.0,outperform,-0.0
2005-04-04,Argus Research Corp,Not Provided,5.0,buy,-0.0
2005-05-31,Edward Jones,Not Provided,5.0,buy,-0.0
2005-06-13,CIBC World Markets,18 month,3.0,sector perform,70.0
2005-06-29,HSH Nordbank AG,Not Provided,3.0,hold,60.0
2005-08-04,KeyBanc Capital Markets,12 month,5.0,buy,68.0
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5.0,buy,-0.0
2005-08-11,A.G. Edwards & Sons Inc,Not Provided,5.0,buy,69.0
2005-08-25,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,72.0
2005-09-08,Soleil Securities,Not Provided,5.0,buy,77.0
2005-09-27,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2005-10-27,Jyske Bank,Not Provided,4.0,accumulate,70.0
2005-10-27,FBR Capital Markets,Not Provided,3.0,market perform,67.0
2005-10-28,Barclays,Not Provided,5.0,overwt/neutral,63.0
2005-10-28,Bear Stearns & Co,Not Provided,5.0,outperform,75.0
2005-10-28,Oppenheimer & Co,Not Provided,5.0,buy,-0.0
2005-11-18,Prudential Equity Group Inc,Not Provided,5.0,overweight,69.0
2005-12-07,Bernstein,Not Provided,5.0,outperform,70.0
2005-12-12,Credit Suisse,12 month,3.0,neutral,65.0
2006-01-10,Bernstein,Not Provided,5.0,outperform,70.0
2006-01-11,Credit Suisse,12 month,3.0,neutral,65.0
2006-01-12,CIBC World Markets,18 month,3.0,sector perform,70.0
2006-01-17,UBS,12 month,3.0,neutral 1,67.0
2006-01-17,"Burns, Gustus & Company",Not Provided,5.0,buy,-0.0
2006-01-18,Prudential Equity Group Inc,Not Provided,5.0,overweight,69.0
2006-01-30,FBR Capital Markets,Not Provided,3.0,market perform,67.0
2006-01-31,CIBC World Markets,18 month,3.0,sector perform,70.0
2006-01-31,Barclays,Not Provided,5.0,overwt/neutral,66.0
2006-01-31,Credit Suisse,12 month,3.0,neutral,68.0
2006-01-31,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,76.0
2006-02-01,Prudential Equity Group Inc,Not Provided,5.0,overweight,75.0
2006-02-01,Oppenheimer & Co,Not Provided,5.0,buy,-0.0
2006-02-09,CIBC World Markets,18 month,3.0,sector perform,70.0
2006-02-16,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,78.0
2006-03-03,UBS,12 month,3.0,neutral 1,68.0
2006-03-03,FBR Capital Markets,Not Provided,5.0,outperform,72.0
2006-03-09,FBR Capital Markets,Not Provided,5.0,outperform,72.0
2006-03-09,UBS,12 month,3.0,neutral 1,68.0
2006-03-09,Credit Suisse,12 month,3.0,neutral,68.0
2006-03-09,Prudential Equity Group Inc,Not Provided,5.0,overweight,75.0
2006-03-23,Prudential Equity Group Inc,Not Provided,5.0,overweight,75.0
2006-04-06,Daiwa Securities,Not Provided,5.0,outperform,72.0
2006-04-11,Credit Suisse,12 month,3.0,neutral,68.0
2006-04-12,FBR Capital Markets,Not Provided,5.0,outperform,72.0
2006-04-18,CIBC World Markets,18 month,3.0,sector perform,70.0
2006-04-21,A.G. Edwards & Sons Inc,Not Provided,5.0,buy,72.0
2006-04-24,"Burns, Gustus & Company",Not Provided,5.0,buy,-0.0
2006-04-24,Credit Suisse,12 month,3.0,neutral,74.0
2006-04-28,UBS,12 month,3.0,neutral 1,67.0
2006-04-28,FBR Capital Markets,Not Provided,5.0,outperform,72.0
2006-04-28,Oppenheimer & Co,Not Provided,5.0,buy,-0.0
2006-04-28,CIBC World Markets,18 month,3.0,sector perform,70.0
2006-04-28,Prudential Equity Group Inc,Not Provided,5.0,overweight,75.0
2006-05-01,"Burns, Gustus & Company",Not Provided,5.0,buy,-0.0
2006-05-02,Oppenheimer & Co,Not Provided,5.0,buy,-0.0
2006-05-08,Bernstein,Not Provided,5.0,outperform,80.0
2006-05-17,Scotia Howard Weil Inc,12 month,3.0,hold,45.0
2006-05-31,FBR Capital Markets,Not Provided,5.0,outperform,73.0
2006-06-08,Prudential Equity Group Inc,Not Provided,5.0,overweight,75.0
2006-06-09,Benchmark Company LLC,Not Provided,3.0,hold,45.0
2006-06-13,FBR Capital Markets,Not Provided,5.0,outperform,73.0
