Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-02-23,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2005-02-25,CIBC World Markets,Not Provided,3.0,sector perform,-0.0
2005-03-15,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2005-03-22,A.G. Edwards & Sons Inc,Not Provided,3.0,hold,-0.0
2005-06-15,Barclays,Not Provided,5.0,overwt/neutral,24.0
2005-06-15,Gleacher & Company,Not Provided,3.0,hold,16.0
2005-06-16,Argus Research Corp,Not Provided,5.0,buy,-0.0
2005-09-27,Goldman Sachs,Not Provided,5.0,outperf/attractive,-0.0
2005-10-28,Buckingham Research Group,Not Provided,3.0,neutral,-0.0
2005-11-08,EVA Dimensions,Not Provided,1.0,strong sell,-0.0
2005-11-22,Natixis Securities Americas LLC,12 month,-2147483648.0,no rating system,19.5
2005-12-06,Prudential Equity Group Inc,12 month,3.0,neutral weight,23.0
2005-12-09,UBS,12 month,5.0,buy 2,25.0
2005-12-21,Wells Fargo Securities,Not Provided,3.0,market perform,-0.0
2005-12-21,Cowen,Not Provided,-2147483648.0,no rating system,-0.0
2005-12-23,Morgan Stanley,Not Provided,3.0,Equalwt/In-Line,-0.0
2005-12-23,Leerink Partners LLC,Not Provided,3.0,market perform,-0.0
2006-01-10,Leerink Partners LLC,Not Provided,3.0,market perform,-0.0
2006-01-12,Leerink Partners LLC,12 month,3.0,market perform,22.0
2006-01-12,Cowen,Not Provided,-2147483648.0,no rating system,-0.0
2006-01-12,Wells Fargo Securities,Not Provided,3.0,market perform,-0.0
2006-01-12,Natixis Securities Americas LLC,12 month,-2147483648.0,no rating system,23.5
2006-01-12,UBS,12 month,5.0,buy 2,26.0
2006-01-12,Prudential Equity Group Inc,12 month,3.0,neutral weight,23.0
2006-01-13,Morgan Stanley,Not Provided,3.0,Equalwt/In-Line,-0.0
2006-01-19,GARP Research,Not Provided,5.0,buy,-0.0
2006-01-31,Leerink Partners LLC,12 month,3.0,market perform,22.0
2006-02-03,UBS,12 month,5.0,buy 2,26.0
2006-02-03,Prudential Equity Group Inc,12 month,3.0,neutral weight,23.0
2006-02-03,Gleacher & Company,Not Provided,3.0,hold,18.0
2006-02-03,Cowen,Not Provided,-2147483648.0,no rating system,-0.0
2006-02-03,Wells Fargo Securities,Not Provided,5.0,outperform,-0.0
2006-02-03,Rochdale Securities,Not Provided,3.0,hold,20.99
2006-02-03,Natixis Securities Americas LLC,12 month,-2147483648.0,no rating system,23.5
2006-02-03,Barclays,Not Provided,5.0,overwt/neutral,23.0
2006-02-03,Leerink Partners LLC,12 month,3.0,market perform,22.0
2006-02-03,GARP Research,Not Provided,5.0,buy,-0.0
2006-02-13,EVA Dimensions,Not Provided,1.0,strong sell,-0.0
2006-02-21,Cowen,Not Provided,3.0,neutral,-0.0
2006-02-22,Natixis Securities Americas LLC,12 month,-2147483648.0,no rating system,23.5
2006-02-24,Leerink Partners LLC,12 month,3.0,market perform,22.0
2006-03-22,Bernstein,12 month,3.0,market perform,23.0
2006-03-29,Bernstein,Not Provided,3.0,market perform,23.0
2006-04-10,Wells Fargo Securities,Not Provided,5.0,outperform,-0.0
2006-04-19,Barclays,Not Provided,3.0,equalwt/neutral,23.0
2006-05-08,Leerink Partners LLC,12 month,3.0,market perform,22.0
2006-05-09,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2006-05-09,Argus Research Corp,Not Provided,3.0,hold,-0.0
2006-05-10,Cowen,Not Provided,3.0,neutral,-0.0
2006-05-10,UBS,12 month,5.0,buy 2,28.0
2006-05-10,Leerink Partners LLC,12 month,3.0,market perform,22.0
2006-05-10,Wells Fargo Securities,Not Provided,5.0,outperform,-0.0
2006-05-10,Rochdale Securities,Not Provided,3.0,hold,21.0
2006-05-10,Gleacher & Company,Not Provided,3.0,hold,22.0
2006-05-10,Prudential Equity Group Inc,12 month,3.0,neutral weight,23.0
2006-05-22,Cowen,Not Provided,3.0,neutral,-0.0
2006-05-25,EVA Dimensions,Not Provided,1.0,strong sell,-0.0
2006-06-09,Wells Fargo Securities,Not Provided,5.0,outperform,-0.0
2006-06-22,Bernstein,Not Provided,3.0,market perform,23.0
2006-06-26,Goldman Sachs,Not Provided,5.0,outperf/attractive,26.0
2006-06-29,Credit Suisse,Not Provided,1.0,underperform,-0.0
2006-07-11,Rochdale Securities,Not Provided,3.0,hold,21.0
2006-07-13,Cowen,Not Provided,3.0,neutral,-0.0
2006-07-14,Wells Fargo Securities,Not Provided,5.0,outperform,-0.0
2006-07-19,Bernstein,Not Provided,3.0,market perform,23.0
2006-07-24,GARP Research,Not Provided,5.0,buy,-0.0
2006-07-25,Leerink Partners LLC,12 month,3.0,market perform,22.0
2006-07-26,Wells Fargo Securities,Not Provided,5.0,outperform,-0.0
2006-07-26,Prudential Equity Group Inc,12 month,3.0,neutral weight,23.0
2006-07-27,Barclays,Not Provided,3.0,equalwt/neutral,24.0
2006-07-27,Goldman Sachs,Not Provided,5.0,outperf/attractive,28.0
