Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-04-04,Raymond James,Not Provided,1.0,underperform,-0.0
2005-07-18,Barclays,Not Provided,1.0,underwt/neutral,33.0
2005-09-15,Morgan Stanley,Not Provided,3.0,Equalwt/Cautious,33.0
2005-10-06,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,1.0,underperform,-0.0
2005-10-14,Credit Suisse,12 month,3.0,neutral,31.0
2005-10-17,FIG Partners LLC,Not Provided,1.0,underperform,-0.0
2005-10-17,FTN Equity Capital Markets Corp.,Not Provided,3.0,neutral,34.0
2005-10-17,"Keefe, Bruyette & Woods",Not Provided,3.0,market perform,36.0
2005-10-17,FBR Capital Markets,12 month,5.0,outperform,36.0
2005-11-03,Ryan Beck & Co,12 month,3.0,market perform,34.0
2005-12-02,Bernstein,12 month,1.0,underperform,28.0
2005-12-14,Ladenburg Thalmann & Co,Not Provided,5.0,buy,42.0
2005-12-16,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2005-12-20,"Sandler O'Neill & Partners, LP",12 month,3.0,hold,37.0
2006-01-03,Stanford Group,Not Provided,3.0,hold,-0.0
2006-01-11,Credit Suisse,12 month,1.0,underperform,31.0
2006-01-13,Raymond James,Not Provided,1.0,underperform,-0.0
2006-01-20,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2006-01-20,Ryan Beck & Co,12 month,3.0,market perform,34.0
2006-01-23,Barclays,Not Provided,1.0,underwt/neutral,35.0
2006-01-23,"Sandler O'Neill & Partners, LP",12 month,3.0,hold,36.0
2006-01-23,"Keefe, Bruyette & Woods",Not Provided,3.0,market perform,36.0
2006-01-23,Ladenburg Thalmann & Co,Not Provided,5.0,buy,42.0
2006-01-23,FBR Capital Markets,12 month,5.0,outperform,37.0
2006-01-23,Morgan Stanley,Not Provided,3.0,Equalwt/Cautious,33.0
2006-01-23,Stanford Group,Not Provided,3.0,hold,-0.0
2006-01-25,Raymond James,Not Provided,1.0,underperform,-0.0
2006-02-01,Credit Suisse,12 month,1.0,underperform,31.0
2006-02-10,Bernstein,12 month,1.0,underperform,28.0
2006-02-15,Morgan Stanley,Not Provided,3.0,Equalwt/Cautious,32.0
2006-02-15,FTN Equity Capital Markets Corp.,Not Provided,3.0,neutral,34.0
