Date,Firm Name,Period,Rating,Recommendation,Target Price
2004-08-17,Argus Research Corp,Not Provided,3.0,hold,-0.0
2005-05-31,Edward Jones,Not Provided,3.0,hold,-0.0
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5.0,buy,-0.0
2005-08-19,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2005-10-18,Barclays,Not Provided,3.0,equalwt/positive,18.52
2005-10-19,EVA Dimensions,Not Provided,5.0,buy,-0.0
2005-11-10,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,17.82
2005-11-17,Goldman Sachs,Not Provided,3.0,in-line/neutral,-0.0
2005-12-05,Jyske Bank,Not Provided,5.0,buy,19.44
2005-12-12,Davenport & Co,12 month,5.0,buy,21.99
2005-12-13,Prudential Equity Group Inc,Not Provided,5.0,overweight,18.29
2005-12-15,UBS,Not Provided,3.0,neutral 2,18.05
2005-12-16,Independent Research GmbH,Not Provided,4.0,accumulate,18.86
2005-12-16,A.G. Edwards & Sons Inc,Not Provided,5.0,buy,20.37
2006-01-10,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,17.82
2006-01-23,Prudential Equity Group Inc,Not Provided,5.0,overweight,18.29
2006-01-25,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2006-01-31,Prudential Equity Group Inc,Not Provided,5.0,overweight,18.29
2006-02-01,Goldman Sachs,Not Provided,3.0,in-line/neutral,-0.0
2006-02-02,Independent Research GmbH,Not Provided,4.0,accumulate,18.29
2006-02-10,EVA Dimensions,Not Provided,5.0,strong buy,-0.0
2006-02-23,Jyske Bank,Not Provided,5.0,buy,20.37
2006-02-23,Independent Research GmbH,Not Provided,4.0,accumulate,18.29
2006-03-16,Prudential Equity Group Inc,Not Provided,5.0,overweight,18.29
2006-03-22,UBS,Not Provided,3.0,neutral 2,18.75
2006-03-27,Prudential Equity Group Inc,Not Provided,5.0,overweight,18.29
2006-05-08,Prudential Equity Group Inc,Not Provided,5.0,overweight,18.29
2006-05-18,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,17.82
2006-05-19,EVA Dimensions,Not Provided,5.0,strong buy,-0.0
2006-06-06,Jyske Bank,Not Provided,5.0,buy,20.14
2006-06-07,Davenport & Co,12 month,5.0,buy,21.99
2006-06-22,S&P Capital IQ,Not Provided,5.0,strong buy,19.67
2006-06-26,Goldman Sachs,Not Provided,3.0,in-line/neutral,22.68
2006-07-07,Jyske Bank,Not Provided,5.0,buy,21.29
2006-07-20,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,18.98
2006-07-25,EVA Dimensions,Not Provided,5.0,buy,-0.0
2006-07-25,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2006-07-27,Independent Research GmbH,Not Provided,4.0,accumulate,18.29
2006-08-09,Jyske Bank,Not Provided,5.0,buy,21.29
