Date,Firm Name,Period,Rating,Recommendation,Target Price
2016-06-15,WhiteSand Research LLC,Not Provided,3.0,hold,46.5
2016-07-01,Cowen,12 month,3.0,market perform,46.0
2016-07-05,Edward Jones,Not Provided,3.0,hold,-0.0
2016-07-06,Bernstein,Not Provided,5.0,outperform,57.0
2016-07-06,Morgan Stanley,12 month,5.0,Overwt/In-Line,55.0
2016-07-06,Spin-Off Research,Not Provided,3.0,hold,46.0
2016-07-07,William Blair & Co,Not Provided,3.0,market perform,-0.0
2016-07-07,Barclays,Not Provided,5.0,overweight,55.0
2016-07-07,Credit Suisse,Not Provided,3.0,neutral,51.0
2016-07-08,Baird,12 month,3.0,neutral,52.0
2016-07-12,J.P. Morgan,6 month,3.0,neutral,48.0
2016-07-12,Bernstein,Not Provided,5.0,outperform,57.0
2016-07-13,Stifel,Not Provided,3.0,hold,-0.0
2016-07-13,UBS,12 month,5.0,buy,57.0
2016-07-18,Barclays,Not Provided,5.0,overweight,55.0
2016-07-19,Baird,Not Provided,3.0,neutral,52.0
2016-07-20,Morgan Stanley,12 month,5.0,Overwt/In-Line,55.0
2016-07-27,Bernstein,Not Provided,5.0,outperform,57.0
2016-07-27,Baird,12 month,3.0,neutral,52.0
2016-07-29,Morgan Stanley,12 month,5.0,Overwt/In-Line,55.0
2016-08-02,J.P. Morgan,6 month,3.0,neutral,49.0
2016-08-02,Cowen,12 month,3.0,market perform,46.0
2016-08-03,Bernstein,12 month,5.0,outperform,57.0
2016-08-03,Barclays,Not Provided,5.0,overweight,56.0
2016-08-03,William Blair & Co,Not Provided,3.0,market perform,-0.0
2016-08-03,Stifel,Not Provided,3.0,hold,-0.0
2016-08-03,Morgan Stanley,12 month,5.0,Overwt/In-Line,54.0
2016-08-03,Credit Suisse,Not Provided,3.0,neutral,51.0
2016-08-04,Baird,12 month,3.0,neutral,53.0
2016-08-04,Edward Jones,Not Provided,3.0,hold,-0.0
2016-08-04,Spin-Off Research,Not Provided,3.0,hold,51.0
2016-08-09,Bernstein,Not Provided,5.0,outperform,57.0
2016-08-16,Bernstein,Not Provided,5.0,outperform,57.0
2016-08-29,Baird,12 month,3.0,neutral,53.0
2016-09-02,Bernstein,Not Provided,5.0,outperform,57.0
2016-09-02,Spin-Off Research,Not Provided,3.0,hold,51.0
2016-09-02,Edward Jones,Not Provided,3.0,hold,-0.0
2016-09-08,Argus Research Corp,Not Provided,3.0,hold,-0.0
2016-09-09,Bernstein,Not Provided,5.0,outperform,57.0
2016-09-12,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2016-09-22,Raymond James,12 month,5.0,outperform,58.0
2016-09-23,J.P. Morgan,18 month,3.0,neutral,51.0
2016-09-27,Edward Jones,Not Provided,3.0,hold,-0.0
2016-09-28,Goldman Sachs,12 month,3.0,neutral/neutral,47.0
2016-09-29,Stifel,12 month,3.0,hold,49.0
2016-10-05,Bernstein,Not Provided,5.0,outperform,57.0
2016-10-06,Cowen,12 month,3.0,market perform,46.0
2016-10-10,Credit Suisse,Not Provided,3.0,neutral,51.0
2016-10-12,Baird,Not Provided,3.0,neutral,53.0
2016-10-13,Cowen,Not Provided,3.0,market perform,46.0
2016-10-13,Bernstein,Not Provided,5.0,outperform,58.0
2016-10-14,Morgan Stanley,12 month,5.0,Overwt/In-Line,54.0
2016-10-17,Barclays,Not Provided,5.0,overweight,56.0
2016-10-27,Edward Jones,Not Provided,3.0,hold,-0.0
2016-10-27,Barclays,Not Provided,5.0,overweight,59.0
2016-10-27,William Blair & Co,Not Provided,3.0,market perform,-0.0
2016-10-27,Cowen,12 month,3.0,market perform,46.0
2016-10-28,Morgan Stanley,12 month,5.0,Overwt/In-Line,56.0
2016-10-28,Goldman Sachs,12 month,3.0,neutral/neutral,48.0
2016-10-28,J.P. Morgan,18 month,3.0,neutral,53.0
2016-10-28,Credit Suisse,Not Provided,3.0,neutral,53.0
2016-10-28,Bernstein,12 month,5.0,outperform,58.0
2016-10-28,Stifel,12 month,3.0,hold,50.0
2016-10-28,Raymond James,12 month,5.0,outperform,58.0
2016-10-31,Baird,Not Provided,3.0,neutral,53.0
2016-11-03,Bernstein,Not Provided,5.0,outperform,58.0
2016-11-14,Bernstein,Not Provided,5.0,outperform,58.0
2016-11-14,Credit Suisse,Not Provided,3.0,neutral,53.0
2016-11-17,Edward Jones,Not Provided,3.0,hold,-0.0
2016-11-18,Bernstein,Not Provided,5.0,outperform,58.0
2016-11-18,Cowen,Not Provided,3.0,market perform,46.0
2016-11-21,Goldman Sachs,12 month,3.0,neutral/neutral,50.0
2016-11-23,Baird,Not Provided,3.0,neutral,53.0
2016-11-29,Bernstein,Not Provided,5.0,outperform,58.0
