Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-02-23,A.G. Edwards & Sons Inc,Not Provided,3.0,hold,-0.0
2005-02-24,CIBC World Markets,Not Provided,3.0,sector perform,37.5
2005-06-03,Longbow Research,Not Provided,3.0,neutral,-0.0
2005-08-26,EVA Dimensions,Not Provided,5.0,buy,-0.0
2005-10-05,Goldman Sachs,Not Provided,3.0,in-line/attractive,-0.0
2005-10-20,Credit Suisse,12 month,3.0,neutral,37.5
2005-10-20,Morgan Stanley,12 month,3.0,Equalwt/Attractive,36.5
2005-10-20,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,34.0
2005-10-20,Barclays,Not Provided,5.0,overwt/positive,40.0
2005-12-16,Buckingham Research Group,Not Provided,3.0,neutral,40.5
2005-12-20,FBR Capital Markets,12 month,3.0,market perform,39.0
2006-01-10,Credit Suisse,12 month,5.0,outperform,43.5
2006-01-11,EVA Dimensions,Not Provided,5.0,buy,-0.0
2006-01-24,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,43.5
2006-01-25,Barclays,Not Provided,5.0,overwt/positive,43.5
2006-01-25,Goldman Sachs,Not Provided,3.0,in-line/attractive,-0.0
2006-01-25,Credit Suisse,12 month,5.0,outperform,44.0
2006-01-25,FBR Capital Markets,12 month,3.0,market perform,41.0
2006-01-25,Morgan Stanley,12 month,3.0,Equalwt/Attractive,44.5
2006-02-06,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,43.5
2006-02-13,Buckingham Research Group,Not Provided,3.0,neutral,41.5
2006-02-15,Prudential Equity Group Inc,Not Provided,5.0,overweight,43.5
2006-02-28,Prudential Equity Group Inc,Not Provided,5.0,overweight,44.5
2006-03-01,A.G. Edwards & Sons Inc,Not Provided,3.0,hold,-0.0
2006-03-02,Buckingham Research Group,Not Provided,3.0,neutral,42.5
2006-03-03,Credit Suisse,12 month,5.0,outperform,45.5
2006-03-20,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-04-04,FBR Capital Markets,12 month,3.0,market perform,48.0
2006-04-04,Barclays,Not Provided,5.0,overwt/positive,47.0
2006-04-20,CIBC World Markets,18 month,3.0,sector perform,48.5
2006-04-20,Prudential Equity Group Inc,Not Provided,5.0,overweight,50.0
2006-04-20,Morgan Stanley,12 month,3.0,Equalwt/Attractive,47.0
2006-04-20,Buckingham Research Group,Not Provided,3.0,neutral,46.5
2006-04-20,FBR Capital Markets,Not Provided,5.0,outperform,53.0
2006-04-21,Barclays,Not Provided,5.0,overwt/positive,50.0
2006-04-21,Credit Suisse,12 month,5.0,outperform,52.5
2006-05-05,EVA Dimensions,Not Provided,1.0,sell,-0.0
2006-05-22,CIBC World Markets,18 month,3.0,sector perform,48.5
2006-05-23,Prudential Equity Group Inc,Not Provided,5.0,overweight,50.0
2006-05-30,FBR Capital Markets,Not Provided,5.0,outperform,53.0
2006-06-19,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-06-23,Credit Suisse,12 month,5.0,outperform,52.5
2006-06-26,Goldman Sachs,12 month,3.0,in-line/attractive,43.0
2006-07-20,Morgan Stanley,12 month,3.0,Equalwt/Attractive,48.5
2006-07-20,Prudential Equity Group Inc,Not Provided,5.0,overweight,50.0
2006-07-21,Credit Suisse,12 month,5.0,outperform,50.0
2006-07-21,Goldman Sachs,12 month,3.0,in-line/attractive,40.0
2006-07-21,FBR Capital Markets,Not Provided,5.0,outperform,53.0
2006-08-09,EVA Dimensions,Not Provided,1.0,sell,-0.0
2006-08-16,Goldman Sachs,12 month,3.0,in-line/attractive,43.0
2006-08-28,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-10-02,Buckingham Research Group,Not Provided,3.0,neutral,45.5
2006-10-02,Credit Suisse,12 month,5.0,outperform,50.0
2006-10-09,A.G. Edwards & Sons Inc,Not Provided,3.0,hold,-0.0
2006-10-11,Goldman Sachs,12 month,3.0,neutral/attractive,45.5
2006-10-24,Prudential Equity Group Inc,Not Provided,5.0,overweight,55.0
2006-10-24,Morgan Stanley,12 month,3.0,Equalwt/Attractive,49.5
2006-10-25,Buckingham Research Group,Not Provided,3.0,neutral,48.0
2006-10-25,CIBC World Markets,18 month,3.0,sector perform,49.5
2006-10-25,FBR Capital Markets,Not Provided,5.0,outperform,53.0
2006-10-25,Barclays,Not Provided,5.0,overwt/positive,52.5
2006-10-25,Goldman Sachs,12 month,3.0,neutral/attractive,48.5
2006-10-25,Credit Suisse,12 month,5.0,outperform,52.0
2006-10-26,EVA Dimensions,Not Provided,1.0,sell,-0.0
2006-11-10,Goldman Sachs,12 month,3.0,neutral/neutral,48.5
2006-11-13,FBR Capital Markets,Not Provided,5.0,outperform,53.0
2006-11-16,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-11-30,FBR Capital Markets,Not Provided,5.0,outperform,53.0
2006-12-04,Morgan Stanley,12 month,3.0,Equalwt/In-Line,49.5
2006-12-04,CIBC World Markets,18 month,5.0,sector outperform,52.5
2006-12-13,Credit Suisse,12 month,5.0,outperform,52.0
2006-12-13,Prudential Equity Group Inc,Not Provided,5.0,overweight,55.0
2006-12-21,FBR Capital Markets,Not Provided,5.0,outperform,53.0
2007-01-17,Goldman Sachs,12 month,3.0,neutral/neutral,50.0
2007-01-24,FBR Capital Markets,Not Provided,5.0,outperform,53.0
