Date,Firm Name,Period,Rating,Recommendation,Target Price
2013-11-26,Imperial Capital LLC,12 month,3.0,in-line,50.0
2013-12-03,Bernstein,12 month,3.0,market perform,44.0
2013-12-05,Spin-Off Research,Not Provided,3.0,hold,45.0
2013-12-06,EVA Dimensions,Not Provided,5.0,buy,-0.0
2013-12-09,EVA Dimensions,Not Provided,5.0,buy,-0.0
2013-12-10,Credit Suisse,Not Provided,5.0,outperform,48.0
2013-12-13,Bernstein,12 month,3.0,market perform,44.0
2013-12-16,Bernstein,12 month,3.0,market perform,44.0
2013-12-30,Bernstein,12 month,3.0,market perform,44.0
2014-01-06,Credit Suisse,Not Provided,5.0,outperform,48.0
2014-01-07,Bernstein,12 month,3.0,market perform,47.0
2014-01-08,MKM Partners,12 month,5.0,buy,54.0
2014-01-13,Bernstein,12 month,3.0,market perform,47.0
2014-01-15,Imperial Capital LLC,12 month,3.0,in-line,50.0
2014-01-15,Credit Suisse,Not Provided,5.0,outperform,48.0
2014-01-16,S&P Capital IQ,12 month,5.0,buy,52.0
2014-01-17,MKM Partners,12 month,5.0,buy,54.0
2014-01-22,Bernstein,12 month,5.0,outperform,58.0
2014-01-30,Bernstein,12 month,5.0,outperform,58.0
2014-02-20,MKM Partners,12 month,5.0,buy,54.0
2014-02-20,EVA Dimensions,Not Provided,1.0,sell,-0.0
2014-02-20,Bernstein,12 month,5.0,outperform,58.0
2014-02-21,MKM Partners,12 month,5.0,buy,60.0
2014-02-21,Spin-Off Research,Not Provided,3.0,hold,50.0
2014-02-21,EVA Dimensions,Not Provided,1.0,sell,-0.0
2014-02-21,Credit Suisse,Not Provided,5.0,outperform,55.0
2014-02-25,Imperial Capital LLC,12 month,3.0,in-line,57.0
2014-02-27,Bernstein,12 month,5.0,outperform,62.0
2014-02-28,Bernstein,12 month,5.0,outperform,62.0
2014-03-07,MKM Partners,12 month,5.0,buy,60.0
2014-03-13,Credit Suisse,Not Provided,5.0,outperform,58.0
2014-03-13,Bernstein,12 month,5.0,outperform,62.0
2014-03-13,Imperial Capital LLC,12 month,3.0,in-line,57.0
2014-03-14,MKM Partners,12 month,5.0,buy,60.0
2014-03-17,Bernstein,12 month,5.0,outperform,62.0
2014-03-21,Bernstein,12 month,5.0,outperform,62.0
2014-03-26,MKM Partners,12 month,5.0,buy,60.0
2014-03-27,EVA Dimensions,Not Provided,1.0,sell,-0.0
2014-03-27,Imperial Capital LLC,12 month,3.0,in-line,57.0
2014-03-28,Bernstein,12 month,5.0,outperform,62.0
2014-04-03,EVA Dimensions,Not Provided,1.0,sell,-0.0
2014-04-08,Imperial Capital LLC,12 month,3.0,in-line,57.0
2014-04-10,EVA Dimensions,Not Provided,1.0,sell,-0.0
2014-04-14,Credit Suisse,Not Provided,5.0,outperform,58.0
2014-04-15,"Morningstar, Inc",Not Provided,3.0,hold,-0.0
2014-04-15,MKM Partners,12 month,5.0,buy,60.0
2014-04-17,Bernstein,12 month,5.0,outperform,62.0
2014-04-29,EVA Dimensions,Not Provided,1.0,sell,-0.0
2014-05-01,MKM Partners,12 month,5.0,buy,60.0
2014-05-01,Credit Suisse,Not Provided,5.0,outperform,58.0
2014-05-01,Bernstein,12 month,5.0,outperform,62.0
2014-05-02,Imperial Capital LLC,12 month,3.0,in-line,57.0
2014-05-02,"Morningstar, Inc",Not Provided,3.0,hold,-0.0
2014-05-05,Spin-Off Research,Not Provided,3.0,hold,51.25
2014-05-09,Bernstein,12 month,5.0,outperform,62.0
2014-05-09,MKM Partners,12 month,5.0,buy,60.0
2014-05-12,Bernstein,Not Provided,5.0,outperform,63.0
2014-05-15,MKM Partners,12 month,5.0,buy,60.0
2014-05-22,"Morningstar, Inc",Not Provided,3.0,hold,-0.0
2014-05-22,Bernstein,Not Provided,5.0,outperform,63.0
2014-05-28,Imperial Capital LLC,Not Provided,3.0,in-line,57.0
2014-05-30,Bernstein,Not Provided,5.0,outperform,63.0
2014-06-03,Bernstein,Not Provided,5.0,outperform,63.0
2014-06-05,Credit Suisse,Not Provided,5.0,outperform,58.0
2014-06-18,Imperial Capital LLC,12 month,3.0,in-line,60.0
2014-06-20,Bernstein,Not Provided,5.0,outperform,63.0
2014-06-30,Bernstein,Not Provided,5.0,outperform,63.0
2014-06-30,Imperial Capital LLC,Not Provided,3.0,in-line,60.0
2014-07-02,MKM Partners,12 month,5.0,buy,60.0
